	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
205623_2	0.0	0.29	0.0	3.16	35.21	0.89	0.0	0.48	3.21	0.0	1.45	0.48	0.2	0.61	46.89	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.89	0.17	0.58	0.0	5.33	nuSVR
212444_1	0.0	0.11	0.0	4.51	34.79	1.93	0.0	0.39	3.92	0.0	2.24	0.88	0.14	0.44	46.66	0.0	0.0	0.0	0.14	0.0	0.1	0.0	0.0	0.02	0.0	0.0	0.12	1.56	0.0	2.03	nuSVR
229182_1	0.0	0.14	0.0	4.05	32.18	1.27	0.0	0.04	9.03	0.0	1.4	0.0	0.08	0.27	36.44	0.0	0.0	0.0	0.08	0.0	0.09	0.0	0.0	0.09	0.0	0.82	0.07	1.26	0.0	12.69	nuSVR
230843_2	0.0	0.58	0.0	3.62	32.19	1.63	0.0	0.53	1.62	0.0	3.08	0.53	0.33	0.73	50.57	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.34	0.0	0.14	0.27	0.52	0.0	3.19	nuSVR
235246_2	0.0	0.63	0.0	3.62	32.85	1.74	0.0	0.54	0.99	0.0	1.74	0.2	0.35	0.81	51.86	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.26	0.29	0.55	0.0	3.45	nuSVR
250475_1	0.0	0.15	0.0	3.31	31.97	1.02	0.0	0.03	9.03	0.0	1.26	0.88	0.08	0.27	35.62	0.0	0.0	0.0	0.1	0.0	0.08	0.0	0.0	0.11	0.0	1.09	0.08	1.03	0.0	13.89	nuSVR
253665_1	0.0	0.13	0.0	4.89	34.94	1.34	0.0	0.12	9.56	0.0	1.28	0.81	0.09	0.29	38.71	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.13	0.0	2.48	0.08	1.1	0.0	3.95	nuSVR
253823_1	0.0	0.6	0.0	3.57	31.99	2.05	0.0	0.48	0.91	0.0	3.01	0.22	0.0	0.75	49.56	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.29	0.0	0.0	0.27	0.53	0.0	5.66	nuSVR
254685_1	0.0	0.55	0.0	3.66	31.53	1.91	0.0	0.65	2.43	0.0	2.95	0.38	0.34	0.72	49.07	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.06	0.0	0.35	0.26	0.51	0.0	4.47	nuSVR
255058_2	0.01	0.06	0.0	1.9	24.62	0.0	0.0	0.11	19.96	0.0	0.0	1.15	0.04	0.06	25.68	0.0	0.0	0.0	0.08	0.0	0.01	0.0	0.0	0.05	0.06	12.92	0.03	0.48	0.0	12.78	nuSVR
277408_1	0.0	0.6	0.0	3.4	30.57	2.31	0.0	0.51	0.6	0.0	3.45	0.29	0.34	1.01	51.93	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.33	0.0	0.16	0.28	0.53	0.0	3.54	nuSVR
291886_1	0.0	0.35	0.0	4.55	33.79	1.13	0.0	0.46	2.52	0.0	2.71	0.61	0.2	0.61	47.8	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.19	0.0	0.25	0.17	1.41	0.0	3.12	nuSVR
293901_1	0.0	0.37	0.0	3.28	35.39	1.53	0.0	0.5	2.24	0.0	2.18	0.46	0.21	0.65	48.25	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.19	0.0	0.31	0.18	1.5	0.0	2.66	nuSVR
294171_1	0.0	0.39	0.0	2.85	37.99	1.41	0.0	0.48	1.15	0.0	1.88	0.43	0.16	0.67	49.85	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.32	0.19	0.96	0.0	1.1	nuSVR
309805_2	0.0	0.56	0.0	3.67	31.54	1.27	0.0	0.38	2.61	0.0	3.48	0.0	0.31	0.93	47.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.26	0.88	0.0	6.11	nuSVR
313204_2	0.0	0.09	0.0	5.88	30.44	0.98	0.0	0.24	7.18	0.0	0.32	1.22	0.15	0.48	46.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	5.74	0.13	0.46	0.0	0.34	nuSVR
316949_1	0.0	0.23	0.0	3.63	30.12	2.86	0.0	0.75	4.52	0.0	0.11	1.59	0.19	0.58	47.46	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	3.82	0.16	0.55	0.0	3.17	nuSVR
319860_2	0.0	0.57	0.0	3.55	31.41	1.83	0.0	0.59	1.96	0.0	3.56	0.63	0.32	0.96	51.24	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.34	0.0	0.58	0.26	0.51	0.0	1.47	nuSVR
320238_2	0.0	0.54	0.0	3.98	29.12	1.0	0.0	0.37	2.69	0.0	3.91	0.1	0.3	0.91	48.87	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.17	0.0	0.0	0.25	0.86	0.0	6.73	nuSVR
328020_1	0.0	0.37	0.0	3.6	35.1	1.47	0.0	0.48	2.58	0.0	2.57	0.44	0.21	0.64	47.51	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.19	0.0	0.2	0.18	1.5	0.0	2.84	nuSVR
334129_1	0.0	0.4	0.0	4.04	33.02	3.02	0.0	0.16	5.74	0.0	0.01	0.53	0.23	0.68	47.18	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	2.84	0.18	0.65	0.0	1.0	nuSVR
339444_1	0.0	0.45	0.0	2.7	29.93	1.96	0.0	0.57	2.46	0.0	3.21	0.39	0.32	0.96	52.21	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.33	0.0	0.86	0.26	0.51	0.0	2.85	nuSVR
339832_2	0.0	0.15	0.0	4.66	35.8	1.14	0.0	0.13	8.66	0.0	0.63	0.59	0.0	0.27	33.24	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.06	0.0	3.21	0.07	1.02	0.0	10.25	nuSVR
346539_1	0.0	0.21	0.0	3.05	34.86	1.03	0.0	0.48	2.33	0.0	2.43	0.42	0.21	0.64	50.4	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.25	0.18	0.61	0.0	2.58	nuSVR
384886_2	0.0	0.15	0.0	4.75	28.87	3.45	0.0	0.54	4.39	0.0	0.88	0.84	0.27	0.76	44.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	2.96	0.22	0.43	0.0	6.91	nuSVR
397120_1	0.0	0.06	0.0	4.73	36.74	1.91	0.0	0.45	4.35	0.0	1.93	1.28	0.14	0.44	43.88	0.0	0.0	0.0	0.16	0.0	0.13	0.0	0.0	0.1	0.0	0.95	0.13	1.03	0.0	1.6	nuSVR
401187_2	0.0	0.26	0.0	3.24	34.67	0.94	0.0	0.55	3.37	0.0	0.86	0.68	0.21	0.63	49.76	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	1.12	0.18	0.6	0.0	2.83	nuSVR
405912_2	0.0	0.05	0.0	6.29	32.55	0.93	0.0	0.14	5.58	0.0	0.21	0.95	0.14	0.27	45.79	0.06	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.13	0.0	4.86	0.12	0.43	0.0	1.34	nuSVR
406636_1	0.0	0.6	0.0	1.93	33.97	0.72	0.0	0.45	2.5	0.0	3.97	0.0	0.34	1.01	51.31	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.24	0.0	0.0	0.28	0.54	0.0	1.97	nuSVR
406755_1	0.0	0.56	0.0	2.78	31.22	1.24	0.0	0.5	3.26	0.0	3.89	0.44	0.32	0.82	50.48	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.32	0.0	0.0	0.26	0.5	0.0	3.18	nuSVR
406813_1	0.0	0.36	0.0	3.12	36.32	1.18	0.0	0.45	1.14	0.0	2.5	0.56	0.21	0.63	46.86	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.18	1.17	0.0	5.02	nuSVR
415120_1	0.0	0.33	0.0	5.68	30.98	3.71	0.0	0.41	9.29	0.0	0.0	0.78	0.2	0.36	40.45	0.13	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.21	0.19	5.54	0.17	0.61	0.0	0.72	nuSVR
434662_2	0.0	0.08	0.0	4.2	35.75	1.21	0.0	0.1	8.57	0.0	1.28	0.84	0.09	0.28	38.91	0.0	0.0	0.0	0.09	0.0	0.08	0.0	0.0	0.03	0.0	1.5	0.08	1.33	0.0	5.56	nuSVR
443078_1	0.0	0.38	0.0	4.54	35.06	1.55	0.0	0.26	3.6	0.0	1.28	1.34	0.21	0.65	47.58	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	2.25	0.17	0.62	0.0	0.18	nuSVR
454195_2	0.05	0.24	0.0	2.96	33.69	0.48	0.0	0.43	3.87	0.0	1.68	0.23	0.27	0.62	50.47	0.51	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.11	0.17	0.59	0.0	3.45	nuSVR
455648_1	0.0	0.25	0.0	3.03	36.19	1.16	0.0	0.48	1.94	0.0	1.64	0.58	0.16	0.65	50.75	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.22	0.18	0.92	0.0	1.76	nuSVR
455697_1	0.0	0.58	0.0	3.81	31.48	1.76	0.0	0.56	2.86	0.0	2.77	0.62	0.32	0.7	48.63	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.31	0.0	0.0	0.26	0.51	0.0	4.67	nuSVR
456050_1	0.0	0.3	0.0	6.26	29.97	1.89	0.0	0.21	9.49	0.0	0.0	1.0	0.16	0.51	40.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.06	7.45	0.14	0.49	0.0	0.9	nuSVR
457230_2	0.0	0.01	0.0	4.28	33.61	0.98	0.0	0.3	5.32	0.0	1.55	1.81	0.14	0.44	45.04	0.0	0.0	0.0	0.16	0.0	0.13	0.0	0.0	0.12	0.0	0.98	0.12	1.05	0.0	3.95	nuSVR
464537_2	0.0	0.06	0.0	1.77	27.82	2.65	0.0	0.87	4.74	0.0	0.0	1.83	0.2	0.6	49.87	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	5.47	0.16	0.31	0.0	3.33	nuSVR
477841_1	0.0	0.22	0.0	3.13	37.34	1.41	0.0	0.48	1.69	0.0	2.15	0.39	0.22	0.75	49.12	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.3	0.19	1.27	0.0	1.29	nuSVR
480303_1	0.0	0.3	0.0	3.22	36.63	1.21	0.0	0.48	2.48	0.0	2.12	0.46	0.22	0.65	49.75	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.28	0.18	0.62	0.0	1.31	nuSVR
485310_1	0.0	0.6	0.0	3.1	32.44	1.54	0.0	0.46	1.46	0.0	3.73	0.14	0.0	1.01	50.84	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.32	0.0	0.0	0.28	0.53	0.0	3.37	nuSVR
490522_1	0.0	0.39	0.0	3.28	36.74	1.32	0.0	0.51	1.76	0.0	2.17	0.5	0.22	0.67	50.16	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.33	0.19	0.63	0.0	1.06	nuSVR
490545_1	0.0	0.0	0.0	5.37	31.87	0.23	0.0	0.14	9.72	0.0	0.0	0.0	0.09	0.31	41.22	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.07	0.01	5.56	0.08	1.11	0.0	4.12	nuSVR
500915_3	0.0	0.57	0.0	2.72	30.1	1.35	0.0	0.43	1.98	0.0	3.75	0.1	0.32	0.96	49.21	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.34	0.0	0.0	0.26	0.82	0.0	6.91	nuSVR
501143_2	0.0	0.54	0.0	2.07	29.46	1.43	0.0	0.68	0.6	0.0	2.11	0.24	0.3	0.87	43.13	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.37	0.0	0.18	0.25	0.48	0.0	17.18	nuSVR
508691_3	0.0	0.17	0.0	2.71	40.07	1.18	0.0	0.41	0.61	0.0	1.31	0.41	0.06	0.67	48.35	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.41	0.18	0.63	0.0	2.81	nuSVR
512025_2	0.0	0.39	0.0	2.82	37.6	1.22	0.0	0.41	1.42	0.0	1.36	0.35	0.0	0.66	47.32	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.17	0.0	0.35	0.18	0.63	0.0	5.07	nuSVR
525989_2	0.0	0.0	0.0	2.47	35.68	1.04	0.0	0.62	0.18	0.0	1.98	0.0	0.22	1.05	51.09	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.3	0.58	0.0	4.59	nuSVR
565782_3	0.0	0.55	0.0	3.07	29.72	2.1	0.0	0.49	1.63	0.0	3.54	0.34	0.31	0.92	48.99	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.3	0.0	0.54	0.25	0.49	0.0	6.74	nuSVR
571092_1	0.0	0.0	0.0	5.13	30.45	4.25	0.0	0.39	11.1	0.0	0.0	0.0	0.34	0.57	36.79	0.26	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.41	1.99	4.43	0.28	0.98	0.0	2.21	nuSVR
582739_3	0.0	0.57	0.0	1.87	31.12	0.98	0.0	0.54	1.24	0.0	2.25	0.0	0.32	0.95	46.43	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.31	0.0	0.06	0.26	0.51	0.0	12.49	nuSVR
629773_2	0.0	0.62	0.0	2.38	33.14	1.16	0.0	0.63	1.56	0.0	2.32	0.39	0.35	0.99	51.48	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.31	0.0	0.5	0.28	0.55	0.0	3.23	nuSVR
653512_3	0.0	0.58	0.0	3.23	30.73	2.27	0.0	0.43	2.0	0.0	2.45	0.0	0.32	0.96	47.78	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.05	0.0	0.0	0.26	0.51	0.0	8.32	nuSVR
683266_3	0.0	0.16	0.0	3.89	32.49	0.8	0.0	0.53	3.06	0.0	1.1	1.09	0.2	0.6	49.86	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	1.22	0.17	0.57	0.0	4.18	nuSVR
689440_3	0.0	0.5	0.0	3.58	26.47	1.24	0.0	0.33	2.16	0.0	3.69	0.0	0.28	0.54	42.86	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.23	0.44	0.0	17.22	nuSVR
690247_2	0.0	0.36	0.0	2.51	34.79	1.53	0.0	0.43	1.91	0.0	1.78	0.44	0.21	0.62	46.65	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.16	0.0	0.2	0.17	0.59	0.0	7.59	nuSVR
691160_3	0.0	0.16	0.0	3.8	34.25	1.63	0.0	0.67	2.82	0.0	0.65	0.87	0.19	0.55	45.45	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	3.02	0.17	0.57	0.0	5.18	nuSVR
702116_3	0.0	0.18	0.0	3.47	34.93	1.59	0.0	0.45	3.59	0.0	2.02	0.72	0.14	0.44	46.25	0.0	0.0	0.0	0.15	0.0	0.21	0.0	0.0	0.03	0.0	0.09	0.13	1.04	0.0	4.57	nuSVR
707861_2	0.0	0.56	0.0	3.35	31.33	2.44	0.0	0.42	1.3	0.0	2.88	0.27	0.0	0.71	46.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.62	0.25	0.49	0.0	8.61	nuSVR
709690_3	0.0	0.6	0.0	2.95	33.15	2.07	0.0	0.68	1.0	0.0	2.45	0.11	0.33	0.93	49.47	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.32	0.0	0.94	0.27	0.54	0.0	4.17	nuSVR
740015_3	0.0	0.54	0.0	4.34	29.1	1.55	0.0	0.45	1.82	0.0	3.43	0.29	0.3	0.91	48.53	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.31	0.0	0.3	0.25	0.48	0.0	7.22	nuSVR
765128_2	0.0	0.28	0.0	2.86	34.23	0.8	0.0	0.6	0.0	0.0	2.77	0.0	0.0	0.95	53.14	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.61	0.29	0.57	0.0	2.56	nuSVR
814701_2	0.0	0.64	0.0	3.49	34.89	2.14	0.0	0.58	0.11	0.0	0.91	0.24	0.0	0.85	51.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.82	0.29	0.57	0.0	2.28	nuSVR
884755_2	0.0	0.67	0.0	2.14	37.15	1.11	0.0	0.59	0.0	0.0	2.25	0.0	0.0	1.11	49.77	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.03	0.0	0.6	0.3	0.59	0.0	3.43	nuSVR
888987_3	0.0	0.0	0.0	2.3	29.36	2.86	0.0	0.67	4.91	0.0	0.0	1.31	0.2	0.49	44.96	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	6.19	0.16	0.32	0.0	5.99	nuSVR
897309_3	0.0	0.29	0.0	3.0	33.42	1.17	0.0	0.47	2.84	0.0	1.8	0.42	0.0	0.59	46.27	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.32	0.17	0.75	0.0	8.41	nuSVR
902180_3	0.0	0.62	0.0	2.37	32.89	1.63	0.0	0.58	1.0	0.0	1.53	0.17	0.0	0.98	51.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.56	0.28	0.55	0.0	5.49	nuSVR
903837_3	0.0	0.66	0.0	2.27	36.01	1.38	0.0	0.54	0.42	0.0	1.23	0.05	0.37	1.1	51.34	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.32	0.0	0.39	0.3	0.59	0.0	3.0	nuSVR
905498_2	0.0	0.56	0.0	4.03	30.33	1.71	0.0	0.46	1.78	0.0	1.88	0.34	0.31	0.94	47.34	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.0	0.26	0.5	0.0	9.24	nuSVR
915027_3	0.0	0.66	0.0	2.78	35.85	1.22	0.0	0.51	0.0	0.0	2.22	0.0	0.0	1.09	48.73	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.33	0.0	0.37	0.3	0.58	0.0	5.32	nuSVR
961389_3	0.0	0.64	0.0	3.58	35.22	2.41	0.0	0.51	0.0	0.0	2.15	0.15	0.0	0.92	49.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.39	0.29	0.56	0.0	3.59	nuSVR
971241_3	0.0	0.16	0.0	2.48	37.07	1.28	0.0	0.42	2.49	0.0	1.05	0.28	0.15	0.67	47.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.34	0.18	0.63	0.0	5.56	nuSVR
982023_3	0.0	0.56	0.0	3.93	30.05	1.54	0.0	0.47	1.78	0.0	3.6	0.26	0.31	0.94	49.61	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.31	0.0	0.57	0.26	0.5	0.0	5.19	nuSVR
971241_3	0.0	0.12	0.0	0.0	54.81	0.0	0.0	0.0	0.43	0.0	4.23	0.0	0.0	0.33	36.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.0	2.55	QP
653512_3	0.0	0.0	0.0	0.0	51.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1	QP
897309_3	0.0	0.0	0.0	0.0	70.52	0.0	0.0	0.0	1.65	0.0	1.6	0.0	0.0	0.01	19.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68	QP
565782_3	0.0	0.0	0.0	0.0	67.55	0.0	0.0	0.0	1.0	0.0	0.1	0.0	0.0	0.31	25.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	QP
707861_2	0.0	0.0	0.0	0.0	60.05	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	32.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44	QP
888987_3	0.0	0.0	0.0	0.0	59.64	0.0	0.0	0.0	3.47	0.0	2.56	0.0	0.0	0.0	23.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	4.72	0.0	0.0	0.0	5.29	QP
765128_2	0.0	0.0	0.0	0.0	62.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	34.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	1.6	QP
961389_3	0.0	0.0	0.0	0.0	63.05	0.0	0.0	0.0	0.0	0.0	3.56	0.0	0.0	0.08	30.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	2.49	QP
982023_3	0.0	0.0	0.0	0.0	62.85	0.0	0.0	0.0	0.87	0.0	0.59	0.0	0.0	0.68	30.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17	QP
691160_3	0.0	0.0	0.0	0.0	54.42	0.0	0.0	0.0	2.22	0.0	5.49	0.0	0.0	0.0	33.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.36	0.0	3.68	QP
525989_2	0.0	0.0	0.0	0.0	57.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	38.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	QP
884755_2	0.0	0.0	0.0	0.0	66.49	0.0	0.0	0.0	0.0	0.0	1.43	0.0	0.0	0.44	29.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39	QP
905498_2	0.0	0.0	0.0	0.0	54.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66	QP
629773_2	0.0	0.0	0.0	0.0	59.66	0.0	0.0	0.0	0.43	0.0	3.5	0.0	0.0	0.33	33.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.0	1.9	QP
571092_1	0.0	0.0	0.0	2.07	55.67	1.24	0.0	0.0	11.88	0.0	0.09	0.0	0.0	0.0	10.96	0.0	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0	9.11	3.61	0.0	0.0	0.0	1.47	QP
582739_3	0.0	0.0	0.0	0.0	55.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08	QP
702116_3	0.0	1.01	2.66	4.78	62.62	0.0	0.0	0.0	3.2	0.0	0.63	0.0	0.19	0.02	18.56	0.0	0.0	0.06	0.0	0.0	0.21	0.0	0.0	0.13	0.0	0.72	0.31	2.01	0.0	2.89	QP
740015_3	0.0	0.0	0.0	0.0	57.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	36.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48	QP
683266_3	0.0	0.0	0.0	0.0	64.32	0.0	0.0	0.0	2.23	0.0	1.79	0.0	0.0	1.01	27.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	2.85	QP
709690_3	0.0	0.0	0.0	0.0	62.14	0.0	0.0	0.0	0.29	0.0	1.82	0.0	0.0	0.42	32.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	2.93	QP
512025_2	0.0	0.0	0.0	0.0	66.68	0.0	0.0	0.0	0.23	0.0	2.88	0.0	0.0	0.31	27.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	2.42	QP
500915_3	0.0	0.0	0.0	0.0	62.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	31.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.56	QP
902180_3	0.0	0.0	0.0	0.0	55.92	0.0	0.0	0.0	0.0	0.0	2.07	0.0	0.0	0.12	38.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	3.64	QP
814701_2	0.0	0.0	0.0	0.0	62.41	0.0	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.45	31.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	1.35	QP
903837_3	0.0	0.0	0.0	0.0	67.43	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.86	29.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11	QP
690247_2	0.0	0.0	0.0	0.0	52.01	0.0	0.0	0.0	0.5	0.0	6.6	0.0	0.0	0.0	36.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	3.94	QP
915027_3	0.0	0.0	0.0	0.0	62.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	33.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46	QP
508691_3	0.0	0.0	0.11	3.22	65.07	0.0	0.0	0.0	0.65	0.0	3.29	0.0	0.0	0.0	25.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	1.11	QP
501143_2	0.0	0.0	0.0	0.0	53.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.43	QP
689440_3	0.0	0.0	0.0	0.0	57.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.24	QP
397120_1	0.0	1.45	4.66	6.87	59.55	0.0	0.0	0.0	4.55	0.0	0.0	0.0	0.41	0.0	14.41	0.15	0.0	0.35	0.0	0.0	0.55	0.0	0.0	0.43	0.0	1.47	0.56	2.91	0.0	1.68	QP
