	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
SRR13990823	0.0	0.04	0.19	0.0	3.36	1.11	0.0	0.0	1.44	0.0	0.18	0.09	0.0	0.02	6.38	0.89	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.05	0.0	86.13	nuSVR
SRR13990827	0.0	0.21	0.0	2.15	13.53	1.14	0.0	0.29	4.53	0.0	2.42	0.0	0.12	0.36	30.25	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.1	0.98	0.0	42.59	nuSVR
SRR13990837	0.0	0.05	0.45	0.0	0.73	1.85	0.12	0.0	3.89	1.9	0.0	0.0	0.02	0.0	0.0	0.14	0.72	0.0	0.04	0.11	0.02	0.0	0.0	0.15	0.0	0.0	0.02	0.04	0.16	89.58	nuSVR
SRR13990838	0.0	0.38	0.0	3.53	17.83	3.39	0.0	0.34	2.99	0.0	3.47	0.0	0.21	0.41	31.58	1.35	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.17	0.0	0.15	0.17	1.25	0.0	32.74	nuSVR
SRR13990839	0.0	0.06	0.0	1.3	10.56	0.53	0.0	0.07	6.05	0.0	0.0	0.38	0.04	0.06	15.11	0.27	0.07	0.0	0.05	0.04	0.0	0.0	0.0	0.03	0.0	3.33	0.03	0.11	0.0	61.91	nuSVR
SRR13990840	0.0	0.01	0.3	0.36	7.88	0.6	0.0	0.0	3.39	0.09	0.0	0.05	0.0	0.0	12.11	0.13	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.06	74.92	nuSVR
SRR13990846	0.0	0.22	0.13	1.34	14.24	2.81	0.0	0.01	4.0	0.0	2.32	0.0	0.0	0.27	27.71	0.53	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.1	0.88	0.0	45.24	nuSVR
SRR13990847	0.0	0.22	0.21	1.39	13.32	2.32	0.0	0.09	3.16	0.0	2.29	0.0	0.12	0.3	28.7	0.45	0.0	0.0	0.04	0.0	0.16	0.0	0.0	0.03	0.0	0.0	0.11	0.76	0.0	46.34	nuSVR
SRR13990850	0.0	0.02	0.26	0.57	2.79	0.92	0.0	0.02	6.84	0.13	0.0	0.0	0.0	0.0	6.99	0.05	0.0	0.02	0.04	0.03	0.0	0.0	0.0	0.15	0.0	0.52	0.0	0.12	0.0	80.55	nuSVR
SRR13990853	0.0	0.33	0.0	3.13	14.34	1.79	0.0	0.1	2.58	0.0	3.25	0.0	0.19	0.24	28.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.15	1.09	0.0	43.81	nuSVR
SRR13990854	0.0	0.43	0.0	2.78	18.31	1.06	0.0	0.36	0.62	0.0	3.11	0.25	0.24	0.73	40.81	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.22	0.0	0.12	0.2	0.69	0.0	29.72	nuSVR
SRR13990858	0.0	0.11	0.0	0.49	5.02	1.67	0.0	0.14	5.08	0.06	0.2	0.22	0.0	0.0	9.59	1.45	0.29	0.0	0.01	0.0	0.0	0.0	0.0	0.13	0.0	0.42	0.0	0.08	0.0	75.01	nuSVR
SRR13990860	0.0	0.23	0.33	1.94	11.13	1.27	0.0	0.0	2.35	0.0	2.45	0.0	0.12	0.0	12.4	0.44	0.23	0.0	0.16	0.0	0.18	0.0	0.15	0.14	0.0	0.0	0.1	0.35	0.0	66.01	nuSVR
SRR13990861	0.0	0.25	0.0	2.1	22.11	1.36	0.0	0.06	2.75	0.0	2.2	0.19	0.15	0.43	33.59	0.38	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.15	0.0	0.0	0.12	0.77	0.0	33.32	nuSVR
SRR13990862	0.0	0.42	0.0	3.03	20.32	2.77	0.0	0.17	3.02	0.0	3.28	0.0	0.23	0.44	35.81	1.02	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.19	1.21	0.0	27.66	nuSVR
SRR13990863	0.0	0.51	0.0	3.79	27.45	2.09	0.0	0.35	0.61	0.0	3.05	0.21	0.28	0.86	42.52	0.74	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.27	0.0	0.6	0.24	0.46	0.0	15.84	nuSVR
SRR13990866	0.0	0.22	0.0	1.27	13.84	1.35	0.0	0.11	2.03	0.0	2.97	0.0	0.0	0.38	29.44	0.73	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.14	0.0	0.0	0.1	0.73	0.0	46.49	nuSVR
SRR13990867	0.4	0.08	0.0	0.56	5.15	0.38	0.0	0.21	2.86	0.0	0.15	0.17	0.0	0.0	11.86	0.68	0.15	0.0	0.0	0.03	0.01	0.0	0.0	0.2	0.0	0.0	0.0	0.09	0.0	77.02	nuSVR
SRR13990868	0.08	0.09	0.0	1.78	6.76	0.46	0.0	0.06	3.54	0.0	0.57	0.31	0.06	0.19	19.2	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.05	0.31	0.0	65.76	nuSVR
SRR13990870	0.15	0.02	0.0	0.04	3.21	0.29	0.0	0.01	1.1	0.04	0.26	0.11	0.0	0.0	9.04	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.07	0.0	84.81	nuSVR
SRR13990871	0.0	0.16	0.01	0.38	15.9	0.61	0.0	0.1	0.74	0.0	1.63	0.0	0.0	0.32	26.2	0.64	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.08	0.0	0.0	0.08	0.57	0.0	52.45	nuSVR
SRR13990874	0.0	0.17	0.0	1.61	10.66	0.93	0.0	0.06	4.22	0.0	1.76	0.0	0.11	0.15	23.57	0.21	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.08	0.7	0.0	55.48	nuSVR
SRR13990875	0.0	0.42	0.0	2.81	18.06	0.88	0.0	0.33	0.33	0.0	2.56	0.07	0.24	0.72	40.62	0.55	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.09	0.2	0.68	0.0	31.43	nuSVR
SRR13990878	0.0	0.0	0.0	1.19	9.02	0.48	0.0	0.16	6.49	0.0	0.0	0.25	0.04	0.04	13.81	0.34	0.07	0.0	0.06	0.0	0.0	0.0	0.0	0.09	0.21	3.66	0.03	0.12	0.0	63.93	nuSVR
SRR13990879	0.48	0.02	0.0	0.52	4.7	0.01	0.0	0.11	6.92	0.0	0.0	0.2	0.01	0.01	8.24	0.63	0.14	0.0	0.02	0.0	0.0	0.01	0.03	0.01	0.03	3.45	0.01	0.11	0.04	74.3	nuSVR
SRR13990892	0.0	0.04	0.0	0.47	5.18	0.43	0.0	0.11	1.64	0.0	0.68	0.32	0.0	0.07	10.64	0.49	0.0	0.0	0.02	0.0	0.03	0.0	0.0	0.1	0.0	0.0	0.02	0.32	0.0	79.43	nuSVR
SRR13990903	0.0	0.11	0.0	0.34	6.95	0.84	0.0	0.07	0.76	0.0	1.96	0.05	0.0	0.18	12.97	0.33	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.13	0.0	0.0	0.05	0.52	0.0	74.66	nuSVR
SRR13990904	0.0	0.0	0.0	1.48	10.48	0.62	0.0	0.05	4.28	0.0	0.0	0.15	0.06	0.14	18.79	0.26	0.11	0.0	0.03	0.0	0.0	0.0	0.0	0.06	0.0	1.8	0.05	0.18	0.0	61.47	nuSVR
SRR13990916	0.44	0.07	0.0	0.56	5.53	0.85	0.0	0.31	4.46	0.0	0.0	0.48	0.01	0.02	11.74	5.38	0.52	0.0	0.04	0.09	0.01	0.0	0.0	0.21	0.0	0.0	0.0	0.14	0.0	69.12	nuSVR
SRR13990917	0.67	0.1	0.0	0.41	5.15	0.34	0.0	0.22	3.74	0.0	0.0	0.23	0.0	0.0	15.05	2.98	0.0	0.0	0.03	0.06	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.08	0.0	70.77	nuSVR
SRR13990923	0.0	0.02	0.0	0.01	4.52	0.48	0.0	0.0	4.49	0.0	0.05	0.25	0.0	0.02	6.99	0.09	0.15	0.0	0.01	0.03	0.0	0.0	0.0	0.14	0.0	0.08	0.0	0.12	0.0	82.56	nuSVR
SRR13990932	0.0	0.0	0.0	1.07	9.44	0.77	0.0	0.12	3.07	0.0	1.21	0.01	0.06	0.16	20.48	0.1	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.06	0.0	0.0	0.05	0.18	0.0	63.14	nuSVR
SRR13990946	0.0	0.1	0.1	0.94	8.83	0.91	0.0	0.0	2.64	0.0	1.68	0.0	0.06	0.17	18.65	0.15	0.0	0.0	0.06	0.0	0.08	0.0	0.0	0.09	0.0	0.0	0.05	0.58	0.0	64.9	nuSVR
SRR13990950	0.0	0.05	0.26	0.0	4.52	1.3	0.0	0.01	4.29	0.05	0.02	0.65	0.0	0.01	12.46	1.62	0.11	0.0	0.01	0.0	0.01	0.0	0.0	0.29	0.0	0.0	0.01	0.12	0.02	74.2	nuSVR
SRR13990951	0.0	0.11	0.43	0.46	8.47	1.39	0.0	0.25	1.78	0.0	1.87	0.0	0.0	0.19	16.47	1.0	0.0	0.0	0.07	0.0	0.09	0.0	0.0	0.26	0.0	0.0	0.05	0.53	0.0	66.57	nuSVR
SRR13990991	0.1	0.05	0.0	0.87	5.49	0.47	0.0	0.09	3.17	0.0	0.44	0.18	0.03	0.07	10.21	0.31	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.02	0.36	0.0	77.95	nuSVR
SRR13990992	0.0	0.06	0.0	0.57	7.68	0.47	0.0	0.07	2.66	0.0	0.44	0.0	0.0	0.1	14.37	0.3	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.03	0.45	0.0	72.69	nuSVR
SRR13990993	0.0	0.33	0.7	2.03	16.49	2.29	0.0	0.0	8.24	0.24	0.76	0.0	0.2	0.21	18.84	0.13	0.33	0.0	0.22	0.0	0.0	0.0	0.0	0.27	0.06	0.0	0.14	0.51	0.0	48.0	nuSVR
SRR13990994	0.0	0.29	0.0	2.66	27.08	0.96	0.0	0.15	3.35	0.0	2.47	0.51	0.17	0.65	40.59	0.31	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.17	0.0	0.15	0.14	1.01	0.0	19.09	nuSVR
SRR13991026	0.18	0.02	0.0	0.46	7.52	0.21	0.0	0.07	2.3	0.0	0.08	0.24	0.0	0.03	12.52	0.25	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.03	0.0	0.0	0.01	0.18	0.0	75.88	nuSVR
SRR13991032	0.0	0.09	0.0	0.73	3.76	2.25	0.0	1.33	7.43	0.0	0.0	0.0	0.0	0.0	12.98	22.6	0.01	0.0	0.04	0.17	0.0	0.0	0.0	0.14	0.13	0.58	0.0	0.11	0.0	47.64	nuSVR
SRR13991033	0.0	0.15	0.0	0.08	3.48	0.9	0.0	1.14	5.16	0.0	0.0	0.52	0.0	0.01	16.04	21.3	0.19	0.0	0.0	0.01	0.0	0.0	0.0	0.04	0.04	0.0	0.0	0.09	0.0	50.84	nuSVR
SRR13991044	0.0	0.07	0.18	0.12	1.08	0.73	0.0	0.0	2.89	0.0	0.01	0.13	0.0	0.0	1.21	0.29	0.21	0.0	0.0	0.03	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.07	0.0	92.95	nuSVR
SRR13991045	0.0	0.03	0.07	0.05	0.75	0.73	0.0	0.01	2.82	0.22	0.0	0.0	0.0	0.0	0.9	0.49	0.29	0.0	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.06	0.01	93.55	nuSVR
SRR13991056	0.3	0.06	0.0	1.26	10.54	0.18	0.0	0.37	6.3	0.0	0.0	0.21	0.04	0.09	18.06	2.25	0.08	0.0	0.04	0.0	0.0	0.0	0.09	0.08	0.0	1.08	0.03	0.33	0.01	58.6	nuSVR
SRR13991057	0.08	0.15	0.0	2.4	10.57	0.48	0.0	0.27	3.29	0.0	1.49	0.17	0.1	0.27	23.24	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.07	0.67	0.0	56.14	nuSVR
SRR13991060	0.0	0.28	0.0	1.26	21.45	0.78	0.0	0.31	1.93	0.0	1.82	0.23	0.0	0.48	40.14	0.77	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.12	0.0	0.0	0.13	0.46	0.0	29.75	nuSVR
SRR13991061	0.0	0.32	0.0	1.53	26.15	0.45	0.0	0.3	1.39	0.0	2.12	0.05	0.0	0.54	41.25	0.75	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.03	0.0	0.0	0.15	0.51	0.0	24.19	nuSVR
SRR13991062	0.0	0.0	0.0	1.3	5.06	1.22	0.0	0.08	10.18	0.15	0.0	0.11	0.05	0.01	5.99	0.6	0.86	0.0	0.06	0.28	0.0	0.0	0.08	0.07	0.45	5.71	0.03	0.08	0.0	67.61	nuSVR
SRR13991071	0.22	0.05	0.0	0.24	5.1	0.0	0.0	0.07	2.5	0.04	0.12	0.0	0.0	0.01	10.08	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.06	0.01	81.32	nuSVR
SRR13991072	0.0	0.03	0.0	0.0	7.61	0.45	0.07	0.2	1.85	0.24	0.43	0.01	0.0	0.09	14.44	0.17	0.0	0.0	0.03	0.0	0.03	0.0	0.0	0.08	0.0	0.0	0.04	0.09	0.0	74.14	nuSVR
SRR13991075	0.0	0.06	0.0	0.04	4.01	2.31	0.0	0.77	6.64	0.0	0.02	0.19	0.0	0.0	6.99	4.13	0.45	0.0	0.05	0.14	0.0	0.0	0.0	0.06	0.0	0.09	0.0	0.11	0.01	73.95	nuSVR
SRR13991076	0.0	0.03	0.09	0.08	3.11	2.49	0.0	0.67	6.42	0.0	0.0	0.15	0.0	0.0	4.2	4.37	0.38	0.0	0.01	0.0	0.0	0.0	0.01	0.12	0.01	0.0	0.0	0.05	0.01	77.81	nuSVR
SRR13991080	0.0	0.0	0.0	0.96	7.55	0.89	0.0	0.0	9.53	0.0	0.0	0.11	0.06	0.08	8.59	0.44	0.72	0.0	0.07	0.0	0.0	0.0	0.14	0.13	0.31	4.49	0.04	0.17	0.0	65.72	nuSVR
SRR13991090	0.0	0.09	1.25	0.0	2.35	1.96	0.0	0.0	1.35	0.93	1.58	0.0	0.06	0.13	2.67	0.17	0.0	0.03	0.05	0.14	0.06	0.0	0.11	0.0	0.0	0.0	0.04	0.13	0.04	86.84	nuSVR
SRR13991092	0.0	0.18	0.0	0.62	11.27	1.35	0.0	0.05	1.64	0.0	2.53	0.25	0.11	0.31	21.97	0.19	0.0	0.0	0.03	0.0	0.15	0.0	0.01	0.06	0.0	0.0	0.09	0.68	0.0	58.49	nuSVR
SRR13991093	0.0	0.43	0.44	0.2	15.97	1.58	0.0	0.18	0.26	0.03	2.56	0.0	0.0	0.73	29.93	0.55	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.22	0.0	0.0	0.2	0.68	0.0	46.02	nuSVR
SRR13991107	0.0	0.04	0.46	0.0	0.24	0.44	0.06	0.0	2.53	0.42	0.3	0.0	0.02	0.03	0.0	0.09	0.28	0.0	0.02	0.25	0.0	0.0	0.0	0.17	0.0	0.0	0.02	0.03	0.02	94.6	nuSVR
SRR13991108	0.0	0.05	0.43	0.29	1.23	0.94	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	2.02	0.2	0.04	0.0	0.0	0.05	0.01	0.0	0.0	0.12	0.0	0.0	0.0	0.05	0.0	91.67	nuSVR
SRR13991109	0.0	0.05	0.0	0.43	5.75	0.67	0.0	0.0	5.24	0.0	0.09	0.1	0.03	0.07	14.04	0.13	0.39	0.0	0.05	0.0	0.01	0.0	0.0	0.14	0.0	0.0	0.04	0.22	0.0	72.53	nuSVR
SRR13991110	0.0	0.0	0.0	0.2	5.68	0.44	0.0	0.0	5.54	0.06	0.04	0.0	0.0	0.0	5.57	0.1	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.03	0.0	81.83	nuSVR
SRR13991090	0.0	0.0	0.29	0.0	0.0	0.11	0.55	0.0	3.48	0.0	0.0	0.0	7.25	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.13	0.0	0.0	1.96	0.0	0.18	0.0	84.35	QP
SRR13990878	0.0	0.0	0.0	0.0	8.94	0.26	0.0	0.0	5.46	0.0	1.77	0.0	0.0	0.0	7.4	0.0	0.32	0.0	0.0	0.0	0.0	0.0	4.36	0.0	0.0	6.22	0.0	0.0	0.0	65.26	QP
SRR13990839	0.0	0.0	0.0	0.0	10.61	0.0	0.0	0.0	4.34	0.0	5.69	0.0	0.0	0.0	11.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71	0.0	0.22	2.96	0.0	0.0	0.0	61.63	QP
SRR13991062	0.0	0.0	3.85	4.11	0.0	0.0	0.0	0.0	11.69	0.0	0.0	0.0	3.29	0.0	0.0	3.48	3.97	0.0	0.0	4.86	0.0	0.0	0.0	0.0	0.0	10.74	0.0	0.0	0.0	54.02	QP
SRR13990797	0.0	0.0	0.0	4.36	4.22	2.58	0.0	0.0	11.04	0.0	0.0	0.0	0.0	0.0	0.0	2.15	3.74	0.0	0.0	0.84	0.0	0.0	2.47	0.0	0.0	8.97	0.0	1.5	0.0	58.12	QP
SRR13990676	0.0	0.0	0.0	0.0	6.89	1.86	0.0	0.0	8.28	0.0	3.87	0.0	0.0	0.0	5.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21	0.0	0.01	0.0	0.0	0.0	0.0	70.17	QP
SRR13991032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18	0.0	0.58	0.0	0.0	0.0	0.0	61.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.7	QP
SRR13990778	0.0	0.0	0.0	0.0	2.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32	0.0	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.69	0.0	0.0	0.0	89.12	QP
SRR13990695	0.0	0.0	0.0	2.89	9.11	1.76	0.0	0.0	8.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	0.0	0.0	2.19	0.0	0.0	1.98	0.0	0.0	7.51	0.0	0.0	0.0	64.91	QP
SRR13990850	0.0	0.0	0.0	0.0	1.29	0.0	0.0	0.0	8.2	0.0	0.0	0.0	3.74	0.0	5.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	2.08	0.0	0.0	0.0	79.15	QP
SRR13990858	0.0	0.0	0.0	0.0	4.39	1.31	0.0	0.0	1.54	0.0	1.74	0.0	0.0	0.0	5.75	3.02	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	1.45	0.0	0.0	0.0	0.0	80.06	QP
SRR13990904	0.0	0.0	0.0	0.0	17.22	0.0	0.0	0.0	0.72	0.0	0.98	0.0	0.0	0.0	18.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	1.82	0.0	0.0	0.0	59.85	QP
SRR13991080	0.0	0.0	0.0	4.61	2.41	1.19	0.0	0.0	9.86	0.0	0.0	0.0	0.75	0.0	0.0	1.99	3.55	0.0	0.0	2.28	0.0	0.0	1.44	0.0	0.0	9.28	0.0	1.41	0.0	61.24	QP
SRR13990868	0.0	0.0	0.0	0.0	12.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.76	QP
SRR13990814	0.0	0.0	0.0	0.0	16.25	0.0	0.0	0.0	0.0	0.0	4.78	0.0	0.0	0.0	11.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.97	0.0	64.63	QP
SRR13990762	0.0	0.0	0.0	1.63	11.75	2.39	0.0	0.0	7.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.26	0.0	0.0	2.64	0.0	0.0	7.1	0.0	0.0	0.0	66.39	QP
SRR13990629	0.0	0.0	0.0	0.0	7.95	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	5.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	83.18	QP
SRR13990728	0.0	0.0	0.0	0.0	16.01	0.0	0.0	0.0	0.0	0.0	1.29	0.0	0.0	0.0	6.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.58	QP
SRR13990932	0.0	0.0	0.0	0.0	16.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.02	QP
SRR13990879	0.0	0.0	0.0	1.09	4.99	0.93	0.0	0.0	5.35	0.0	0.0	0.0	0.0	0.0	2.94	0.0	0.88	0.0	0.0	0.0	0.0	0.0	3.53	0.0	0.0	6.55	0.0	0.0	0.0	73.74	QP
SRR13990816	0.0	0.0	0.0	0.0	17.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.83	QP
SRR13990798	0.0	0.0	0.0	0.0	10.49	0.0	0.0	0.0	2.97	0.0	1.27	0.0	0.0	0.0	18.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69	0.0	0.04	3.86	0.0	0.0	0.0	60.69	QP
SRR13990892	0.0	0.0	0.0	0.0	9.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.46	QP
SRR13990827	0.0	0.0	0.0	0.0	20.79	0.0	0.0	0.0	1.65	0.0	6.85	0.0	0.0	0.0	22.89	2.89	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.0	0.0	44.58	QP
SRR13990815	0.0	0.0	0.59	2.47	0.0	1.8	0.0	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	5.78	0.09	0.0	0.0	2.4	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	82.41	QP
SRR13990739	0.0	0.0	0.0	0.0	7.49	1.39	0.0	0.0	0.06	0.0	1.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0	88.36	QP
SRR13991056	0.0	0.0	0.0	0.0	12.27	1.06	0.0	0.0	4.98	0.0	4.49	0.0	0.0	0.0	9.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99	0.0	0.0	2.89	0.0	1.34	0.0	59.01	QP
SRR13990923	0.0	0.0	0.0	0.0	4.28	1.37	0.0	0.0	2.06	0.0	4.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	2.43	0.0	0.0	0.0	0.0	0.0	0.0	85.38	QP
SRR13990645	0.0	0.0	0.0	0.0	36.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.47	QP
SRR13990637	0.0	0.0	0.0	0.0	11.23	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	10.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.65	QP
SRR13990994	0.0	0.0	0.0	0.0	57.5	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	25.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.07	QP
SRR13990838	0.0	0.0	0.0	0.0	26.83	0.0	0.0	0.0	0.0	0.0	1.91	0.0	0.0	0.0	35.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.21	QP
SRR13991033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.19	59.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.81	QP
SRR13990634	0.0	0.0	0.0	0.0	3.04	0.0	0.0	0.0	1.58	0.0	2.86	0.0	0.0	0.0	9.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	82.77	QP
SRR13990993	0.0	0.16	2.44	6.08	25.93	3.92	0.0	0.0	10.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	1.24	0.0	2.19	0.0	46.89	QP
SRR13990916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16	0.0	0.0	0.0	2.17	31.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.46	QP
SRR13990618	0.0	0.0	0.0	0.0	16.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.47	QP
SRR13991026	0.0	0.0	0.0	0.0	20.31	0.0	0.0	0.0	0.0	0.0	1.86	0.0	0.0	0.0	1.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	75.7	QP
SRR13990863	0.0	0.0	0.0	0.0	57.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.82	QP
SRR13990871	0.0	0.0	0.0	0.0	34.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.61	QP
SRR13990862	0.0	0.0	0.0	0.0	29.58	0.0	0.0	0.0	0.0	0.0	1.81	0.0	0.0	0.0	40.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.78	QP
SRR13990665	0.0	0.0	0.0	0.0	42.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.19	QP
SRR13990789	0.0	0.0	0.0	0.0	10.81	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	7.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.31	QP
