basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
0.92873	0.0	0.00408	0.04474	0.0	0.0	0.04937	13.63124		0.0	0.12389	0.24077	0.0	0.49295	0.16892			1.30718	0.0		0.0	0.40648	0.73493	0.0	0.68263	0.87726	5.45894	0.18245	0.0	0.09643	0.01205	0.0		0.0	0.06949	0.06232		0.0	1.11741	0.0	9.51953		0.0		0.09917	0.0	0.00894	0.0	0.0	14.58998	0.0	0.0			0.42564		4.21813	0.0	1.03852			0.27344	0.0		0.00274			0.03374	2.05636			0.00583	0.0	4.0045	0.0	0.34055		0.26293	0.0		0.38195	15.01271	0.5816		0.0		0.0	0.0			0.0	0.0	18.30593		0.0	0.0	0.71329	0.0		0.0	0.57341	0.85884		0.0	0.0	CIBERSORTx	SRR13991071
0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.34056		0.0	0.0	0.0	0.0	0.0	0.22153			0.0	0.0		0.0	0.0	0.0	0.0	2.45285	0.0	0.0	0.0	0.0	0.0	0.21701	0.0		0.02441	0.0	1.66412		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.6467		0.0	0.0	1.98343		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	0.31814		0.0		1.34993	0.0	0.0	0.0		0.0	0.0		20.19192	15.50391	0.0		0.0		0.0	0.0			0.0	0.0	9.54994		0.0	0.0	0.0	0.0		0.0	2.53553	0.0		0.0	0.0	NNLS	SRR13991090
1.10094	0.0	0.0	0.0	0.0	0.0	0.0	34.31824		1.85884	0.0	0.0	0.0	0.0	0.64926			0.0	0.0		0.0	6.93	0.0	0.0	8.03771	0.0	3.2774	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.95848		0.0	0.0	0.0		0.0	0.0	2.44385	0.0		0.0	0.0		0.0			0.0	5.85718		0.0		3.97459	0.0	0.0	0.0		1.06476	0.0		13.7189	0.0	0.0		5.58099		0.0	0.0			0.0	0.0	3.45558		0.0	0.0	0.0	0.0		0.0	3.77327	0.0		0.0	0.0	NNLS	SRR13990878
0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.59446		0.0	0.0	0.0	0.0	0.0	0.22485			0.0	0.0		0.0	0.0	0.0	0.0	10.42208	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.84182		0.0	0.0	0.1798		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	9.30466		0.0		5.4389	0.0	0.0	0.0		0.86834	0.0		7.50014	0.0	0.0		5.5874		0.0	0.0			0.0	0.0	14.59267		0.0	0.0	0.0	0.0		0.0	4.44488	0.0		0.0	0.0	NNLS	SRR13990839
5.59346	0.0	0.0	0.0	0.0	0.0	0.0	22.95144		3.30457	0.0	0.0	0.0	0.0	0.69569			0.0	0.0		0.0	3.95125	0.0	0.0	13.55183	0.0	4.65416	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.98934		0.0	0.0	0.0		0.0	0.0	3.65995	0.0		0.0	0.0		0.0			0.0	4.94553		0.0		4.195	0.0	0.0	0.0		0.0	0.0		14.78553	0.0	0.0		4.44683		0.0	0.0			0.0	0.0	7.89741		0.0	0.0	0.0	0.0		0.0	4.37803	0.0		0.0	0.0	NNLS	SRR13991062
1.87491	0.0	0.0	0.0	0.0	0.0	0.0	26.97575		0.98922	0.0	0.0	0.0	0.0	1.19541			0.0	0.0		0.0	6.44959	0.0	0.0	9.95344	0.0	3.49641	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.2105		0.0	0.0	0.12177		0.0	0.0	2.80783	0.0		0.0	0.0		0.0			0.0	7.44179		0.0		4.44694	0.0	0.0	0.0		0.09436	0.0		13.90105	0.0	0.0		5.47148		0.0	0.0			0.0	0.0	5.24029		0.0	0.0	0.0	0.0		0.0	4.32925	0.0		0.0	0.0	NNLS	SRR13990797
0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.31618		0.0	0.0	0.0	0.0	0.0	0.88069			0.0	0.0		0.0	0.98947	0.0	0.0	5.56857	0.0	0.0	0.0	1.45795	0.0	0.0	0.0		0.13686	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	12.97985		0.0	0.0	0.74963		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.05191		0.0		3.76716	0.0	0.0	0.0		0.20271	0.0		0.80376	6.86291	0.0		7.66671		0.0	0.0			0.0	0.0	11.57234		0.0	0.0	0.0	0.0		0.0	4.42164	0.57167		0.0	0.0	NNLS	SRR13990676
0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.00577		0.0	0.0	0.0	0.0	5.44961	0.0			0.0	0.0		0.0	4.10945	0.0	0.0	5.45989	0.0	0.0	1.7527	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.59537		0.0	0.96257	0.26029		0.0	0.0	0.0	0.0178		0.0	0.0		0.0			0.0	5.35749		0.0		1.98061	0.0	0.0	0.0		0.0	0.0		0.0	3.43167	0.0		7.16466		0.0	0.0			0.0	0.0	11.6913		0.0	0.0	0.0	0.0		0.0	5.40259	0.35823		0.0	0.0	NNLS	SRR13991032
0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.97084		0.0	0.0	0.0	0.0	0.0	0.07218			0.0	0.0		0.0	0.0	0.0	0.0	1.38357	0.0	0.0	0.0	0.0	0.0	0.17382	0.0		0.0	0.0	1.5382		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.02332		0.0	0.0	1.44029		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	0.0		0.0		0.80352	0.0	0.0	0.0		0.0	0.0		17.85472	11.70813	0.0		0.0		0.0	0.0			0.0	0.0	8.11498		0.0	0.0	0.0	0.0		0.0	1.91644	0.0		0.0	0.0	NNLS	SRR13990778
1.25426	0.0	0.0	0.0	0.0	0.0	0.0	31.71584		1.26819	0.0	0.0	0.0	0.0	0.75166			0.0	0.0		0.0	0.0	0.0	0.0	9.56243	0.0	5.84784	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.11432		0.0	0.0	0.0		0.0	0.0	2.54318	0.0		0.0	0.0		0.0			0.0	8.61857		0.0		3.95818	0.0	0.0	0.0		0.0	0.0		10.77582	0.0	0.0		3.05745		0.0	0.0			0.0	0.0	11.49905		0.0	0.0	0.0	0.0		0.0	3.03321	0.0		0.0	0.0	NNLS	SRR13990695
0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.57652		0.0	0.0	0.0	0.0	0.0	0.70098			0.0	0.0		0.0	0.0	0.0	0.0	3.78639	0.0	0.0	0.0	0.0	0.0	0.07015	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.5485		0.0	0.0	1.24638		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	1.22346		0.0		2.31064	0.0	0.0	0.0		0.0	0.0		14.75216	6.93621	0.0		4.91357		0.0	0.0			0.0	0.0	15.78959		0.0	0.0	0.0	0.0		0.0	3.14545	0.0		0.0	0.0	NNLS	SRR13990850
0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.98145		0.0	0.0	0.0	0.0	0.0	0.12563			0.0	0.0		0.0	1.34353	0.0	0.0	4.57327	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.14872	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.25209		0.0	0.05305	0.92943		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.75002		0.0		2.94446	0.0	0.0	0.0		0.03685	0.0		1.89505	0.56999	0.0		5.63662		0.0	0.0			0.0	0.0	14.07725		0.0	0.0	0.0	0.0		0.0	3.68259	0.0		0.0	0.0	NNLS	SRR13990858
0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.40482		1.31691	0.0	0.0	0.0	0.0	0.80176			0.0	0.0		0.0	2.93587	0.0	0.0	10.88626	0.0	6.36567	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.68874	0.0		0.0	0.0		0.0			0.0	8.88808		0.0		3.99156	0.0	0.0	0.0		2.61107	0.0		5.654	0.0	0.0		0.09957		0.0	0.0			0.0	0.0	15.09772		0.0	0.0	0.0	0.0		0.0	2.25797	0.0		0.0	0.0	NNLS	SRR13990904
4.39721	0.0	0.0	0.0	0.0	0.0	0.0	29.18538		2.14919	0.0	0.0	0.0	0.0	0.94251			0.0	0.0		0.0	1.96018	0.0	0.0	12.45892	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.47807		0.0	0.0	0.03661		0.0	0.0	3.21389	0.0		0.0	0.0		0.0			0.0	2.43328		0.0		4.19034	0.0	0.0	0.0		0.0	0.0		13.23985	0.0	0.0		6.88452		0.0	0.0			0.0	0.0	10.29874		0.0	0.0	0.0	0.0		0.0	5.13132	0.0		0.0	0.0	NNLS	SRR13991080
0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.07898		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	8.29801	0.0	0.0	4.14845	0.0	1.58706	0.0	0.0	0.0	0.0	0.0		0.0	1.50753	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.80832		0.0	0.02936	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	7.82481		0.0		2.12573	0.0	0.0	0.0		1.6587	0.0		6.62643	0.0	0.0		2.71302		0.0	0.0			0.0	0.0	4.94514		0.0	0.0	0.0	0.0		0.0	1.64847	0.0		0.0	0.0	NNLS	SRR13990868
0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.96895		0.0	0.0	0.0	0.0	0.0	0.29128			0.0	0.0		0.0	0.0	0.0	0.0	6.81207	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.17135		0.0	0.0	0.7184		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	5.93658		0.0		4.4343	0.0	0.0	0.0		0.40599	0.0		0.8867	0.0	0.0		7.92889		0.0	0.0			0.0	0.0	10.57931		0.0	0.0	0.0	0.0		0.0	5.86617	0.0		0.0	0.0	NNLS	SRR13990814
0.39625	0.0	0.0	0.0	0.0	0.0	0.0	33.14402		0.978	0.0	0.0	0.0	0.0	0.75898			0.0	0.0		0.0	0.0	0.0	0.0	9.43661	0.0	5.82839	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.13155		0.0	0.0	0.0		0.0	0.0	2.36637	0.0		0.0	0.0		0.0			0.0	8.80406		0.0		4.12437	0.0	0.0	0.0		0.0	0.0		10.27335	0.0	0.0		2.99391		0.0	0.0			0.0	0.0	11.79021		0.0	0.0	0.0	0.0		0.0	2.97393	0.0		0.0	0.0	NNLS	SRR13990762
0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2757		0.0	0.0	0.0	0.0	0.0	0.10541			0.0	0.0		0.0	0.53856	0.0	0.0	3.94986	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	11.38033		0.0	0.0	0.46134		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	4.58912		0.0		2.67852	0.0	0.0	0.0		1.34014	0.0		0.0	1.83571	0.0		6.10701		0.0	0.0			0.0	0.0	10.64645		0.0	0.0	0.0	0.0		0.0	3.09186	0.0		0.0	0.0	NNLS	SRR13990629
0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.53428		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	8.2798	0.0	0.0	5.8837	0.0	1.78678	0.0	0.0	0.0	0.0	0.0		0.0	4.13999	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.31408		0.0	0.0	0.0		0.0	0.0	0.32028	0.0		0.0	0.0		0.0			0.0	8.24029		0.0		3.17748	0.0	0.0	0.0		3.04425	0.0		9.55987	0.0	0.0		0.21621		0.0	0.0			0.0	0.0	3.0685		0.0	0.0	0.0	0.0		0.0	2.43451	0.0		0.0	0.0	NNLS	SRR13990728
0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.71083		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	2.72292	0.0	0.0	0.0	0.0	0.0	0.14361	0.0		0.0	0.0	0.46244		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.7011		0.0	0.0	1.07047		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	2.55277		0.0		1.84434	0.0	0.0	0.0		0.31931	0.0		11.41553	3.57524	0.0		4.03099		0.0	0.0			0.0	0.0	13.69878		0.0	0.0	0.0	0.0		0.0	1.75167	0.0		0.0	0.0	NNLS	SRR13990932
0.78652	0.0	0.0	0.0	0.0	0.0	0.0	38.20467		0.9834	0.0	0.0	0.0	0.0	1.07255			0.0	0.0		0.0	0.0	0.0	0.0	8.83687	0.0	2.73695	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.22356		0.0	0.0	0.0		0.0	0.0	0.73596	0.0		0.0	0.0		0.0			0.0	5.77854		0.0		3.91225	0.0	0.0	0.0		0.50619	0.0		9.95369	0.0	0.0		3.91058		0.0	0.0			0.0	0.0	13.57113		0.0	0.0	0.0	0.0		0.0	3.78714	0.0		0.0	0.0	NNLS	SRR13990879
0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.61078		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	5.36532	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.61633		0.0	0.0	0.29849		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.29062		0.0		3.50157	0.0	0.0	0.0		2.199	0.0		0.0	0.0	0.0		6.56959		0.0	0.0			0.0	0.0	9.20531		0.0	0.0	0.0	0.0		0.0	3.34298	0.0		0.0	0.0	NNLS	SRR13990816
0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.56576		0.02895	0.0	0.0	0.0	0.0	0.51418			0.0	0.0		0.0	10.78691	0.0	0.0	6.41077	0.0	3.16408	0.0	0.0	0.0	0.0	0.0		0.0	1.20139	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.44469		0.0	0.0	0.0		0.0	0.0	1.05972	0.0		0.0	0.0		0.0			0.0	6.9185		0.0		3.30988	0.0	0.0	0.0		4.59888	0.0		13.49478	0.0	0.0		3.70359		0.0	0.0			0.0	0.0	2.97686		0.0	0.0	0.0	0.0		0.0	2.82105	0.0		0.0	0.0	NNLS	SRR13990798
0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.48523		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.81301	0.0	0.0	3.07003	0.0	1.07934	0.0	0.0	0.0	0.0	0.0		0.0	2.99962	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.32652		0.0	0.06812	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	5.81078		0.0		1.94024	0.0	0.0	0.0		2.13122	0.0		0.59448	0.0	0.0		0.0		0.0	0.0			0.0	0.0	6.7057		0.0	0.0	0.0	0.0		0.0	0.9757	0.0		0.0	0.0	NNLS	SRR13990892
0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.6305		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	7.91784	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5.81343	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.9546		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.25328		0.0		5.51504	0.0	0.0	0.0		4.14899	0.0		1.63449	0.0	0.0		2.77754		0.0	0.0			0.0	0.0	16.60294		0.0	0.0	0.0	0.0		0.0	3.75137	0.0		0.0	0.0	NNLS	SRR13990827
0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.1848		0.0	0.0	0.0	0.0	0.0	0.66803			0.0	0.0		0.0	0.0	0.0	0.0	6.25449	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.00329	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.54003		0.0	0.00971	1.12903		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.94767		0.0		3.54681	0.0	0.0	0.0		0.0	0.0		1.0181	1.81865	0.0		5.25941		0.0	0.0			0.0	0.0	15.64251		0.0	0.0	0.0	0.0		0.0	3.97748	0.0		0.0	0.0	NNLS	SRR13990815
0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.41709		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	7.33938	0.0	0.0	5.48835	0.0	1.89509	0.0	0.0	0.0	0.0	0.0		0.0	3.8717	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.24987		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	8.40566		0.0		2.93206	0.0	0.0	0.0		2.60049	0.0		8.82856	0.0	0.0		0.03569		0.0	0.0			0.0	0.0	3.79361		0.0	0.0	0.0	0.0		0.0	2.14245	0.0		0.0	0.0	NNLS	SRR13990739
0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.51824		0.0	0.0	0.0	0.0	0.0	1.16087			0.0	0.0		0.0	0.0	0.0	0.0	9.42976	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.29362		0.0	0.06143	0.6017		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	8.00945		0.0		5.27307	0.0	0.0	0.0		0.0	0.0		9.91922	0.0	0.0		7.4262		0.0	0.0			0.0	0.0	10.46899		0.0	0.0	0.0	0.0		0.0	5.83745	0.0		0.0	0.0	NNLS	SRR13991056
0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.87728		0.0	0.0	0.0	0.0	0.0	0.27925			0.0	0.0		0.0	1.33915	0.0	0.0	4.63863	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	12.27518		0.0	0.0	0.34578		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	5.73916		0.0		3.18636	0.0	0.0	0.0		0.53167	0.0		0.0	0.0	0.0		6.21688		0.0	0.0			0.0	0.0	11.11435		0.0	0.0	0.0	0.0		0.0	3.4563	0.0		0.0	0.0	NNLS	SRR13990923
0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.57266		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.52171	2.22201	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.45608	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.7167		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	5.73669		0.0		1.77486	0.0	0.0	0.0		3.86675	0.0		0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	5.13255		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	NNLS	SRR13990645
0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.17268		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	4.81643	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2.37712	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.97025		0.0	0.0	1.11723		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	5.53		0.0		3.12978	0.0	0.0	0.0		2.38464	0.0		1.15432	0.0	0.0		3.11253		0.0	0.0			0.0	0.0	9.9148		0.0	0.0	0.0	0.0		0.0	3.32022	0.0		0.0	0.0	NNLS	SRR13990637
0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.89101		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	7.56512	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	10.10556		0.0	0.0	0.70915		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.92416		0.0		5.08973	0.0	0.0	0.0		1.84188	0.0		0.18681	0.0	0.0		12.77506		0.0	0.0			0.0	0.0	13.41503		0.0	0.0	0.0	0.0		0.0	5.4965	0.0		0.0	0.0	NNLS	SRR13990994
0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.64204		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.00611	6.40066	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	8.14131	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.50446		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.57185		0.0		4.82177	0.0	0.0	0.0		5.81791	0.0		2.23893	0.0	0.0		1.26567		0.0	0.0			0.0	0.0	14.77104		0.0	0.0	0.0	0.0		0.0	2.81825	0.0		0.0	0.0	NNLS	SRR13990838
0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.40955		0.0	0.0	0.0	0.0	5.9949	0.0			0.0	0.0		0.0	3.77923	0.0	0.0	4.50826	0.0	0.0	0.93083	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.02654	0.0	0.0	13.39852		0.0	0.91288	0.0807		0.0	0.0	0.0	0.17035		0.0	0.0		0.0			0.0	5.6098		0.0		1.06699	0.0	0.0	0.0		0.0	0.0		0.0	4.01966	0.0		5.88581		0.0	0.0			0.0	0.0	11.36865		0.0	0.0	0.0	0.0		0.0	3.83732	0.0		0.0	0.0	NNLS	SRR13991033
