	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
X418624_2	0.0	0.0	3.37	0.0	52.28	0.0	0.0	0.0	19.1	0.04	0.0	9.42	0.03	1.22	8.04	0.0	0.09	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	2.31	0.0	4.05	MuSiC
X330152_1	0.0	0.0	0.0	0.0	69.79	0.0	0.0	0.0	8.37	0.0	0.0	0.0	0.0	8.41	10.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72	MuSiC
X469006_2	0.04	0.0	0.21	0.0	61.01	0.0	0.0	0.0	13.71	0.08	0.0	0.0	0.0	5.2	16.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	1.97	MuSiC
X410199_1	2.28	0.0	0.01	0.0	46.32	0.0	0.0	0.0	15.19	0.4	0.0	5.25	0.36	0.0	1.77	0.04	1.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	3.67	0.0	22.98	MuSiC
X262245_1	0.0	0.0	7.57	0.0	56.08	0.0	0.0	0.0	16.42	6.02	0.0	0.0	0.09	0.58	6.16	0.0	0.05	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92	0.0	5.07	MuSiC
X167961_1	0.0	0.0	0.03	0.0	76.9	0.0	0.0	0.0	3.19	0.0	0.0	0.06	0.0	17.89	0.59	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	1.15	MuSiC
X166490_1	1.47	0.0	0.0	0.0	25.64	0.29	0.0	0.0	41.88	1.21	0.0	0.0	1.26	0.0	13.58	0.01	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.3	0.0	3.46	4.32	0.43	0.0	6.1	MuSiC
X393370_2	0.0	0.0	0.06	0.0	51.75	0.0	0.0	0.0	14.7	3.89	0.0	0.0	0.0	3.74	18.6	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	1.64	0.0	5.48	MuSiC
X412304_2	0.0	0.0	9.22	0.0	53.65	0.0	0.0	0.0	17.87	0.0	0.02	5.63	0.02	1.54	5.86	0.0	0.78	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71	0.0	2.65	MuSiC
X178534_1	0.0	0.0	8.02	0.0	48.32	0.0	0.0	0.0	18.63	0.0	0.0	0.03	0.0	0.0	12.64	0.0	6.81	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21	0.0	2.23	MuSiC
