NAME	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood
ABCB1	9.743	394.2650000000001	3.1169999999999995	7.992	23.856499999999986	17.152249999999995	12.604999999999997	1.1305	2.764	7.423750000000002	17.15	8.252499999999998	6.49425	4.1965	23.260999999999996	22.669000000000004	6.5635	5.035500000000001	1.474	22.810749999999995	3.747500000000001	4.210749999999999	16.11925	3.63675	64.207	12.28125	5.9350000000000005	6.59225	12.348499999999996	4.26875
ABCB11	3.0922499999999995	1.0375	1.013	1.0852499999999998	1.0225	1.8665	1.02	1.0	1.0095	1.012	2.225	1.006	1.1025	1.11475	1.0	33.28300000000001	1.0345	1.079	1.02525	1.088	1.01975	1.04475	1.02875	1.80425	1.1385	1.057	1.04475	14.466999999999999	1.04325	1.03475
ABCB4	2.36225	19.0055	3.2067500000000004	2.51975	1.467	2.3195	1.818	1.3347499999999999	8.653500000000001	3.1855	2.46	2.612	1.57425	5.884000000000001	1.70125	99.15499999999999	1.3185	2.3755	3.4925	5.30775	1.1495	1.5965	2.47975	2.79375	4.9815	14.774749999999996	1.47575	4.030250000000001	2.678	1.6545
ABCC2	6.222	2.818	2.814	7.329999999999998	1.5445000000000002	4.508	3.0124999999999993	3.3225	2.1665	2.85575	3.324	2.9494999999999996	2.2385	1.6075	25.986499999999996	207.11949999999996	3.6765	3.2525	2.90475	8.745	3.813	1.60825	3.1107499999999995	4.968	14.25975	7.261749999999997	3.5747500000000008	5.7299999999999995	3.27125	4.893
ABCC3	20.46475	552.7104999999998	37.9935	31.375499999999995	1.722	37.066750000000006	15.852499999999992	128.26899999999992	1.496	5.24425	194.84900000000007	4.2965	63.805249999999994	3.4715	37.68849999999999	258.219	61.85650000000001	56.64800000000001	1.57225	7.711499999999998	139.50675	3.75325	92.17524999999996	57.78175	122.43674999999996	47.58999999999999	140.20925	15.86375	53.01999999999998	14.600749999999996
ABCC4	9.82	4.04	6.652000000000001	53.46125000000001	4.61	7.74775	13.886999999999995	39.26475000000001	61.18299999999999	38.682	34.376	9.558999999999997	7.16675	6.20825	30.977000000000007	2.8215000000000003	27.475999999999996	7.3255	11.605	7.203000000000001	6.534749999999999	7.728500000000001	55.45149999999998	12.16725	25.180250000000004	11.748499999999998	17.805999999999997	14.506999999999996	13.86225	6.003
ABCC6	5.23475	5.772	2.6315	1.9585	1.971	6.421750000000001	1.9585	1.5394999999999999	1.318	2.7485	9.5245	2.7430000000000003	1.87275	2.22075	23.986749999999997	150.3535	14.869499999999999	5.747999999999999	2.84075	2.53625	20.60725	2.276	5.66625	1.89375	13.637000000000004	2.706	11.45225	2.949	10.615	2.8865
ABCC6P1	1.19875	2.9795	1.06	1.05725	1.2925	1.44525	1.0635	1.0325	1.0	1.113	3.4185	1.0545	1.025	1.16075	8.865499999999997	47.726000000000006	2.5944999999999996	2.0895	1.0147499999999998	1.1245	3.655	1.43	1.652	1.083	3.9955	1.0775	2.6475	1.2182499999999998	1.28775	1.0074999999999998
ABCC8	1.97325	2.0205	1.3005	1.89275	48.9545	4.869	4.2225	1.022	1.0425	4.1565	4.028499999999999	2.163	1.3005	4.959250000000001	2.44375	1.258	12.505000000000003	1.187	3.8655	11.278749999999999	36.91125	170.793	9.391749999999998	1.432	5.01	1.51025	19.994499999999995	3.5365	15.438749999999995	1.04775
ABCC9	69.35249999999999	15.312500000000004	37.1845	25.08599999999999	10.128	48.47974999999999	44.39849999999999	62.02975000000001	1.1885	36.20725	18.915	64.08849999999998	8.092250000000002	53.32674999999999	8.867249999999999	56.685	28.376999999999995	22.797000000000004	84.88849999999998	32.020500000000006	9.92425	12.81675	24.85825	14.2525	11.207249999999998	10.26925	13.59775	3.482	37.08949999999997	1.1105
ABCD2	13.546499999999998	3.4105	1.738	2.80525	10.810499999999996	7.54125	2.7685	1.119	11.1645	2.22775	2.201	2.274	1.2425	6.722	1.2734999999999999	1.0990000000000002	1.6909999999999998	2.524	1.17675	3.4965	1.119	4.129249999999999	1.637	1.2555	3.211	3.23025	1.63425	1.6035	1.968	1.8575
ABCG1	34.269749999999995	82.58649999999997	9.724750000000002	21.10775	15.742999999999997	34.127250000000004	11.735000000000001	1.2077499999999999	5.9555	19.177	25.6165	18.44	7.818999999999998	11.273499999999999	15.639500000000004	4.744	61.51999999999998	35.630500000000005	18.0265	20.486	4.92175	32.28450000000001	17.3465	32.48749999999998	38.449	75.5145	17.653	5.97325	23.73	21.31825
ABCG5	1.1335	1.2445	1.071	1.0695	1.286	1.13	1.1615	1.01425	1.0085	1.0732499999999998	1.1345	1.0965	1.0415	1.05225	1.20275	117.63900000000004	1.1179999999999999	1.0925	1.021	1.1095	1.05625	1.32225	1.137	1.1150000000000002	3.5695	1.29875	1.07125	1.53125	1.15925	1.0194999999999999
ABCG8	1.039	1.0865	1.0	1.00275	1.263	1.02575	1.0175	1.0	1.0	1.0	1.1825	1.016	1.0	1.0	1.03375	71.57	1.016	1.014	1.0	1.0	1.0	1.05525	1.008	1.0154999999999998	5.778500000000001	1.092	1.03275	1.17	1.019	1.0
ABHD1	1.87675	2.0765	1.3005	1.2345	2.4835	2.143	1.728	1.104	1.1035	1.50175	1.3114999999999999	1.3825	1.193	2.45575	1.74575	2.9975	1.254	2.561	2.63675	2.5535000000000005	1.2525	2.503	2.303	1.2485	1.4205	1.65	1.374	99.90425	1.8045	1.21625
ABHD12B	1.5935	1.1935	1.204	1.18575	3.9655	1.3615	1.4369999999999998	1.191	1.0	1.34625	2.056	1.1865	1.3272499999999998	1.09775	1.50125	1.126	1.398	1.3025	1.031	1.55775	1.0587499999999999	1.35475	1.14025	24.771749999999997	1.1675	1.39325	1.1075	1.8195	1.1795	1.9805
ABI3	12.16575	10.3075	4.940499999999999	10.7015	3.1115000000000004	11.009	8.1445	1.10825	76.02799999999998	5.815250000000001	9.8455	6.7315	6.213749999999999	7.147249999999998	8.42425	3.5760000000000005	23.445	6.580000000000001	2.39525	11.293	3.6855	5.912750000000001	12.096	4.823	21.97075	93.41050000000001	7.309000000000002	3.21425	13.88475	47.02624999999998
ABI3BP	105.69899999999996	19.69	158.36925	106.319	4.571	73.287	98.54549999999996	250.96074999999993	1.4809999999999999	88.17475	55.202	108.703	20.51175	56.65525	14.055	4.129	182.265	43.31199999999998	8.367	162.89400000000006	8.35725	17.03275	21.1345	43.70249999999999	55.361	9.92275	26.79050000000001	19.69275	111.28800000000004	1.24675
ABL2	58.56924999999999	24.78850000000001	35.843	31.966250000000002	32.229499999999994	47.60225000000002	32.49050000000001	129.566	16.942	34.08675	28.548999999999992	29.5715	17.397000000000006	17.22925	19.8645	12.589000000000002	47.818500000000014	31.425500000000007	13.84175	62.24799999999998	24.369000000000003	39.485499999999995	31.67425	32.09	30.722999999999992	24.618999999999993	27.739	39.9655	36.0805	10.298499999999999
ABLIM2	16.816500000000005	11.9545	8.96925	6.2902499999999995	38.32600000000001	12.777	5.9735	1.6179999999999999	1.359	7.506249999999999	9.407	9.0545	24.6045	9.622750000000002	19.66575	2.701	10.412500000000003	7.876499999999998	300.1985	18.61375	6.0302500000000006	31.90525	5.30925	17.683750000000003	7.75925	66.73525000000001	4.592749999999999	5.4285	16.5175	1.5385
ABLIM3	215.07999999999987	22.26149999999999	44.31125	50.46874999999999	47.63550000000001	174.43524999999997	35.381	134.21274999999997	1.237	33.613	24.502999999999997	83.47600000000001	81.49974999999998	150.96400000000003	42.12425000000001	177.1179999999999	74.72299999999998	16.284	69.26424999999998	128.00925000000007	5.641	25.33925	29.10975	25.43825	24.496499999999997	31.716	12.1525	8.838249999999999	37.537	9.0255
ABO	15.105	96.41899999999997	2.97225	16.136749999999996	4.1225000000000005	17.423	60.7475	1.0594999999999999	1.2185	6.7455	117.17449999999998	8.032999999999996	93.84775	9.165750000000001	62.34774999999999	1.4905	31.707499999999992	50.861	2.94675	33.0555	26.501749999999998	6.22025	32.18500000000001	18.22875	144.387	11.76625	20.51075	65.85399999999998	150.88350000000003	2.197
ABRA	1.19625	1.1655	2.79125	1.249	1.129	1.12275	1.139	1.02775	1.0539999999999998	1.1355	1.184	1.3155	1.14025	22.3945	1.058	1.034	1.2515	1.1795	85.38525000000001	1.1545	1.0354999999999999	1.054	1.2665	1.09375	1.1284999999999998	1.14275	1.18225	7.8855	1.22075	1.0434999999999999
REXO5	4.5455	5.7945	3.16375	6.466749999999999	3.5249999999999995	5.4225	5.0635	7.813249999999998	18.226	3.99025	4.336	3.4725	4.375	3.807499999999999	2.5545	2.4115	3.1515000000000004	4.8705	1.9595	3.732250000000001	3.24275	3.5215	9.1015	4.742749999999999	3.844	3.2517500000000004	11.5785	557.1582500000002	2.49575	1.89625
UPK3BL3P	3.13925	2.329	3.1215	4.127750000000001	3.2455	3.6115	5.14	2.17825	2.6649999999999996	3.48475	3.1634999999999995	3.2575	21.446999999999996	2.18975	2.79875	2.092	3.4035	3.4035	1.936	4.3267500000000005	2.34025	3.93925	4.114	3.62125	3.33275	3.96375	2.9125	3.281	4.008	3.15025
ENSG00000230882	1.09275	6.679499999999999	1.08625	1.7755	1.542	4.17	2.1745	1.11625	1.5604999999999996	1.45075	3.12	1.2405	9.419250000000002	1.2422499999999999	1.4249999999999998	37.4885	1.3824999999999998	7.247499999999999	1.1684999999999999	1.672	1.7029999999999998	2.8975	18.182749999999995	2.78425	2.08225	1.6464999999999999	2.13975	42.727249999999984	4.397	1.0394999999999999
ENSG00000268027	1.46125	1.3335	1.16125	1.409	1.192	1.40375	1.212	1.0	14.871499999999996	1.20375	2.0275	1.1150000000000002	1.2865000000000002	1.1215	1.291	1.3125	2.521	1.584	1.01875	1.33775	1.1005	1.2485	1.43175	1.0705	4.9795	15.01675	1.47725	1.05825	1.4874999999999998	3.39275
ENSG00000269729	1.0	1.0045	1.0	1.0	1.0	1.0	1.0	1.051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0165	1.0	6.1445	1.0	1.0	1.0	1.131	1.0	1.0
ENSG00000268460	1.18725	1.9065	1.3639999999999999	1.2295	2.806	1.438	1.7605	1.04425	1.0125	2.72075	1.8045	1.5859999999999999	1.87175	1.1585	1.1509999999999998	1.183	1.1019999999999999	1.7635	1.033	2.9805	1.17625	12.890999999999998	1.7025	12.198249999999998	1.2205	1.24225	1.1905	17.253750000000004	1.0747499999999999	1.0
ENSG00000234389	1.955	1.0815	1.1195	1.3137500000000002	1.0375	1.39325	1.2205	1.0	1.1135	1.1385	1.306	1.1	1.16725	1.1895	1.2109999999999999	1.427	5.1485	1.1829999999999998	1.0725	1.203	1.048	1.152	1.26425	1.0979999999999999	2.1899999999999995	6.52225	1.3635	1.03	1.3725	15.932749999999999
ENSG00000233251	12.94625	1.512	1.99925	3.88025	2.6705000000000005	11.214999999999998	3.521	1.5195	1.0	3.30875	2.5365	4.473	1.8455	4.84625	2.03125	1.1115	8.563500000000001	2.417	3.49925	3.67775	1.7622499999999999	1.70025	3.756	2.24	2.16275	3.29925	2.5752499999999996	1.79525	13.20375	1.0
POM121L15P	1.01175	1.015	1.0	1.007	1.032	1.021	1.0139999999999996	1.013	1.0	1.0	1.0	1.0	1.0	1.0	1.0434999999999999	1.0145	1.034	1.0154999999999998	1.0	1.01425	1.0	1.16	1.03	1.029	1.0074999999999998	1.01775	1.0	62.0585	1.177	1.0
ENSG00000253798	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0299999999999998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0234999999999999	1.0	45.4195	1.0	1.0
ANKRD33BP1	1.994	1.4725	1.4415	2.06625	2.339	2.61625	2.0655	3.4665	4.295999999999999	2.13925	2.174	2.234	1.90675	1.7434999999999998	1.81925	1.7639999999999996	2.1855	4.602499999999999	1.114	1.833	1.8345	2.9647500000000004	2.6957500000000003	1.76175	1.97575	1.535	2.96075	2.95175	11.846749999999998	1.0299999999999998
EHBP1-AS1	3.51575	2.667	2.037	3.1895	3.039	3.32125	6.037	2.793	2.006	5.48275	3.6915	4.3675	4.08375	1.70275	1.996	4.1255	2.286	4.929500000000001	1.3635	16.03575	2.27325	3.5787499999999994	3.3732500000000005	4.35575	3.192	2.41825	2.66975	3.86825	3.3367499999999994	1.14375
CT75	1.196	3.3215000000000003	1.08	1.414	3.1655	1.137	1.428	1.0	3.096	2.37725	1.4975	2.2355	1.31475	1.67525	1.3639999999999999	1.044	1.483	1.3715	1.20425	1.0385	1.15225	3.31025	1.18575	1.4304999999999999	1.16625	1.2175	1.296	110.30924999999996	3.3105	1.10025
ENSG00000219159	1.0	1.0	1.0	1.00525	1.025	1.0	1.0	1.0	1.0185	1.14325	1.915	1.0	1.0	1.0	1.2505	1.0	1.0	1.028	1.0	1.0	72.63699999999999	1.13175	1.3465	1.0	2.12125	1.018	1.0675	1.1375	6.5215000000000005	1.0
ENSG00000260597	2.90975	1.8965	2.22275	1.218	1.0	2.9805	3.5495	15.355750000000002	1.067	1.04725	1.068	1.0739999999999998	1.06875	1.0295	2.1855	1.0	1.0535	1.009	1.76975	7.90525	1.0175	1.0	1.146	3.1500000000000004	2.6015	1.0	1.01375	2.702	1.11175	1.0
SCTR-AS1	1.08425	1.069	1.0645	1.02975	1.101	1.07425	1.0845	1.0	1.0	1.0	1.0345	1.0419999999999998	1.0	1.4645	7.77175	1.3605	1.3135	1.0	1.06	1.0	21.78	1.052	1.0282499999999999	1.02475	1.074	1.0474999999999999	1.409	1.248	1.12925	1.0
ENSG00000236283	1.367	2.628	1.1545	1.30925	1.427	1.3054999999999999	1.2085	1.01975	1.0	1.09125	1.1315	1.1925	1.27975	1.051	9.239	1.6164999999999998	1.2825000000000002	1.242	1.0387499999999998	2.0455	2.2305	2.114	2.06025	1.30225	1.3014999999999999	1.65225	3.80225	1.43125	1.331	1.037
ENSG00000270977	1.0065	1.021	1.0	1.0305	1.0419999999999998	1.002	1.0125	1.01975	1.909	1.0	1.096	1.0	1.06525	1.0	1.01725	1.2755	1.047	1.021	1.0	1.025	1.0	1.0745	1.0145	1.0354999999999999	1.184	1.1215	1.03225	41.9985	1.003	1.0385
ENSG00000224713	4.03425	1.895	8.6265	7.1355	2.0985	4.554500000000001	10.485499999999998	1.61425	1.292	12.5425	5.6005	9.673	2.3055	2.85175	1.87675	1.2415	3.0965	2.3215000000000003	1.45175	9.394749999999998	1.6219999999999999	3.6615	6.584499999999999	1.99	3.4552500000000004	3.3975	2.8845	2.75125	2.59675	1.02175
ENSG00000280323	1.13375	1.023	3.9285	12.56425	1.0	1.0379999999999998	2.651	1.0	1.0	23.094249999999995	5.923499999999999	17.2055	1.91	10.24125	1.0	1.0	1.5535	1.056	15.087	1.04025	1.0	1.01375	6.743499999999999	1.1869999999999998	1.47475	1.038	1.75125	1.07025	1.1215	1.0
ENSG00000234638	1.03975	1.0	1.5094999999999998	4.72175	1.0	1.00975	1.836	1.0	1.0	5.85275	2.2745	4.334	1.234	2.86825	1.0	1.0	1.1145	1.0	1.46725	1.0	1.0	1.0	3.29275	1.07375	1.1465	1.0074999999999998	1.26125	1.05325	1.0394999999999999	1.0
ENSG00000225889	6.12275	3.735	2.87775	4.98375	5.711	6.248000000000001	4.000499999999999	1.05625	28.805000000000007	5.41975	4.871500000000001	3.5565	4.85625	2.613	7.13425	3.883	9.396	6.0985	1.478	12.7635	1.487	29.536	6.494000000000001	3.94825	8.247	33.44975000000001	2.9567499999999995	22.613499999999995	3.1994999999999996	48.0615
SPTBN1-AS2	8.993749999999999	5.266500000000001	4.41025	5.034750000000001	3.2139999999999995	8.62925	6.6195	1.996	3.2700000000000005	7.368249999999998	6.006	7.833	3.0155	6.8245	3.98275	3.6799999999999993	14.213499999999996	4.654999999999999	2.7822500000000003	27.923749999999995	2.9005	4.08925	5.35275	5.0525	5.27375	4.39125	4.55025	4.1005	6.64425	1.20825
ENSG00000280119	1.46725	1.8075	1.185	3.35675	3.4245	3.062	8.979	1.093	1.6724999999999999	2.02625	3.3685	1.781	1.42075	1.15275	1.4104999999999999	1.427	1.9085	2.975	1.15175	6.86375	12.427499999999998	10.35775	8.834999999999999	2.127	4.714	5.869	1.7755	4.55025	8.1195	1.174
ENSG00000231062	1.0074999999999998	1.0	1.0	1.093	1.24	1.0065	1.0804999999999996	1.0	1.0295	1.2625	1.1185	1.2305	9.43375	1.0375	2.67925	1.0	1.068	1.0505	1.0	2.85625	1.0	1.0	1.1019999999999999	1.0415	1.1135	1.1179999999999999	1.22825	1.1095	1.1135	1.0915
UICLM	1.13425	1.0915	1.0135	1.067	1.053	1.092	1.079	1.034	1.0	1.0162499999999999	1.08	1.0205	1.0105	1.055	1.2545	3.2175	2.238	1.0579999999999998	1.0194999999999999	1.229	1.0507499999999999	1.2565	1.06975	1.0394999999999999	1.1835	23.958749999999995	1.325	1.20975	1.148	2.06
TEX51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.039	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.77449999999999	1.0	1.0
AC130469.1	1.2582499999999999	1.2575	1.0775	1.11425	1.1665	1.17725	1.253	1.04725	1.0695	1.15125	1.2694999999999999	1.144	1.1355	1.1275	1.20325	1.387	2.292	1.116	1.0205	1.1764999999999999	1.06075	1.17425	1.291	1.10275	1.6742499999999996	7.014249999999999	1.17125	1.1085	1.19	24.69275
FAM240C	1.349	1.142	1.01	1.097	2.1275	1.608	1.353	1.0095	1.051	1.03975	1.0459999999999998	1.1099999999999999	1.209	1.1005	1.024	1.0285	1.0215	1.3465	1.716	1.02925	6.8125	1.1215	1.97875	1.4745	1.0615	1.0845	1.077	1.56725	2.467	1.0
ENSG00000261253	1.09975	1.482	1.111	1.2094999999999998	1.1179999999999999	1.089	1.16	1.218	1.1065	1.0695	1.06	1.212	1.1065	1.5614999999999999	1.09275	1.036	1.218	1.0745	4.854500000000001	1.077	1.10975	1.71725	1.155	1.109	1.0747499999999999	1.23925	1.06275	1.23525	1.105	1.7269999999999999
LINC02600	3.505	1.7605	20.812999999999995	2.32825	6.001499999999999	2.47925	4.629	1.06325	1.0265	1.64825	1.8565	1.891	1.583	1.75675	5.286250000000001	1.101	2.7405	1.225	1.39975	2.42825	2.063	3.922	8.561	2.5405	1.9675	11.311000000000003	1.5855	4.813749999999999	1.3115	1.0
ENSG00000283766	1.253	1.0	1.0365	1.06775	1.0	1.339	1.011	1.0	1.0	1.12575	1.12	1.2265	1.0405	1.128	1.0	1.0	1.075	1.168	1.094	1.20075	1.0082499999999999	1.1515	1.0935	1.0525	1.0995	3.7265	1.0505	1.3875	42.05724999999999	1.0
LINC02985	1.7239999999999995	1.583	1.66525	5.384250000000001	1.1285	1.5222499999999999	6.032	2.439	1.046	7.5275	3.49	1.7519999999999996	1.2525	1.48	2.2715	1.4485	2.347	1.1675	1.0895	1.56375	8.84975	1.33825	3.4265000000000008	1.1975	2.02325	2.098750000000001	1.6014999999999997	2.12075	2.752	1.0335
ACACB	609.8082499999999	123.05949999999991	42.38024999999999	150.83925	33.07800000000001	427.3265	91.753	6.69375	3.881	243.051	126.31349999999993	218.976	34.079750000000004	133.912	70.923	207.9675	47.49199999999999	66.87349999999999	438.9129999999999	166.37749999999994	62.73049999999999	96.22025	91.67925	50.393	93.1375	63.772250000000014	103.4855	72.65900000000002	145.52375000000006	7.682749999999999
