Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	Sample
0.0	0.05086	0.0	16.27349	61.684	0.0	6.99798	4.481129999999999	71.98675	0.52106	0.0	5.389	6.81	0.0	0.0	0.0	0.0	0.0	0.0	20.772	0.0	0.0	3.30599	0.0	0.0	0.0	0.0	0.0	7.0811521428571425	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_96325_5
0.0	0.0	0.0	19.22378	31.803	0.0	6.77559	4.196110000000001	69.00168	0.186	0.0	48.264	5.079	0.0	0.0	0.0	0.0	0.0	0.0	9.765	0.0	0.0	3.90281	0.0	0.01727	0.0	0.0	0.0	7.07908	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_626380_5
0.0	0.00326	0.0	9.11003	8.29292	0.0	9.19441	0.34697	79.56051	0.71306	0.0	20.2308	62.65737	0.0	0.0	0.0	0.0	0.0	0.0	8.81891	0.0	0.0	1.07177	0.0	0.0	0.0	0.0	0.0	7.142857499999999	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_714328_4
0.0	0.0	0.0	16.92516	15.401	0.0	6.17712	10.55856	71.64589	0.75618	0.0	12.387	8.004	0.0	0.0	0.0	0.0	0.0	0.0	53.072	0.0	0.0	3.9145	0.0	0.0037	0.0	0.0	0.0	7.101611071428572	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_806934_5
0.0	0.0	0.0	21.091	14.064	0.0	6.35815	9.07782	67.19399	0.00174	0.0	62.147	7.943	0.0	0.0	0.0	0.0	0.0	0.0	5.935	0.0	0.0	4.49587	0.0	0.02607	0.0	0.0	0.0	7.083344285714285	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_525902_5
0.0	0.03692	0.0	10.34364	34.913	0.0	8.33179	6.5084800000000005	75.88103	0.82255	0.48882	0.0	45.043	0.0	0.0	0.0	0.0	0.0	0.0	13.091	0.0	0.0	3.65073	0.0	0.0	0.0	0.0	0.0	7.111105714285715	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_161263_4
0.0	0.19575	0.0	16.91981	0.0	0.0	12.29372	8.11163	64.10967	0.16953	1.0859	54.256	6.053	0.0	0.0	0.0	0.0	0.0	0.0	30.932	0.0	0.0	4.53238	0.0	0.04588	0.0	0.0	0.0	7.096616785714284	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_629038_4
0.0	0.01353	0.0	15.55221	67.03667	0.0	7.50742	4.239669999999999	72.26528	0.56334	0.0	5.41805	13.16213	0.0	0.0	0.0	0.0	0.0	0.0	9.34409	0.0	0.0	3.29884	0.0	0.0	0.0	0.0	0.0	7.085758214285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_252083_5
0.0	0.0	0.0	17.78234	17.799	0.0	9.01001	57.333110000000005	58.35918	0.56286	8.03993	8.411	5.502	0.0	0.0	0.0	0.0	0.0	0.0	10.191	0.0	0.0	5.47836	0.0	0.00343	0.0	0.0	0.0	7.088293571428573	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_856662_5
0.0	0.08116	0.0	14.51505	46.235	0.0	7.676	5.72879	72.96428	0.6612	0.0	13.95	26.65	0.0	0.0	0.0	0.0	0.0	0.0	6.826	0.0	0.0	3.49211	0.0	0.0	0.0	0.0	0.0	7.099271071428572	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_993842_5
0.0	0.0	0.0	18.447	0.0	0.0	14.95522	31.20888	56.11726	0.03265	3.92066	48.14352	12.95187	0.0	0.0	0.0	0.0	0.0	0.0	7.00193	0.0	0.0	5.80546	0.0	0.02796	0.0	0.0	0.0	7.093300357142858	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_975036_4
0.0	0.10613	0.0	16.47127	79.636	0.0	6.669	4.07233	72.1875	0.38994	0.0	5.037	5.236	0.0	0.0	0.0	0.0	0.0	0.0	5.035	0.0	0.0	3.19249	0.0	0.0	0.0	0.0	0.0	7.072594999999999	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_419373_5
0.0	0.0	0.0	20.20275	25.969	0.0	7.53707	20.96578	65.9365	0.43986	0.0	29.153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.976	0.0	0.0	4.93317	0.0	0.01442	0.0	0.0	0.0	7.075983928571428	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_260947_4
0.0	0.0	0.0	15.51055	22.617	0.0	8.00292	8.89789	71.30047	0.69125	0.0	26.379	41.575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9637	0.0	0.0	0.0	0.0	0.0	7.104920714285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_618024_4
0.0	0.0	0.0	20.51422	5.987	0.0	8.79743	76.50234999999999	47.40448	0.0	16.47256	11.504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.075	0.0	0.0	5.86578	0.0	0.01389	0.0	0.0	0.0	7.076311071428571	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_71674_4
0.0	0.0	0.0	9.5234	0.0	0.0	9.41051	7.42875	75.29522	0.80295	0.90289	10.67311	58.51859	0.0	0.0	0.0	0.0	0.0	0.0	23.05523	0.0	0.0	3.74063	0.0	6e-05	0.0	0.0	0.0	7.119690714285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_293004_4
0.0	0.1439	0.0	18.21553	5.59206	0.0	8.39408	63.1438	56.09388	0.25283	10.26908	18.04418	7.27307	0.0	0.0	0.0	0.0	0.0	0.0	5.24405	0.0	0.0	5.91747	0.0	0.0104	0.0	0.0	0.0	7.092654642857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_255801_5
