	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
301419_1	0.0	1.89	7.59	11.65	55.14	0.0	0.0	0.0	7.1	0.0	0.0	0.0	0.0	0.0	7.44	0.0	1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77	0.09	3.89	0.0	1.4	NNLS
267586_2	0.0	0.99	1.01	2.94	61.92	0.0	0.0	0.0	4.79	0.0	0.99	0.0	0.19	1.48	19.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1.14	0.12	1.68	0.0	3.31	NNLS
475571_1	0.0	1.51	0.0	0.0	49.0	0.0	0.0	0.0	2.04	0.0	2.66	0.0	0.0	1.84	34.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	2.54	0.0	5.93	NNLS
133247_1	0.0	0.14	0.0	4.09	29.66	2.83	0.0	0.51	3.75	0.0	1.77	0.49	0.3	0.57	48.68	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.33	0.0	1.4	0.25	0.48	0.0	4.48	nuSVR
147354_2	0.0	0.1	0.0	4.14	32.96	1.9	0.0	0.38	5.04	0.0	2.2	1.23	0.15	0.45	47.27	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.13	0.0	0.25	0.13	1.21	0.0	2.32	nuSVR
209564_1	0.0	0.06	0.0	2.12	37.51	0.31	0.0	0.05	18.71	1.28	0.0	0.67	0.04	0.12	24.98	0.02	0.0	0.04	0.05	0.0	0.06	0.0	0.0	0.12	0.0	3.61	0.03	0.63	0.02	9.56	nuSVR
260786_1	0.0	0.32	0.0	3.56	35.65	0.89	0.0	0.55	2.67	0.0	2.05	0.71	0.21	0.64	49.87	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.32	0.18	0.61	0.0	1.64	nuSVR
261268_2	0.0	0.0	0.0	4.76	36.39	0.9	0.0	0.1	10.61	0.0	0.64	1.47	0.09	0.3	36.33	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.12	0.0	5.29	0.08	1.01	0.0	1.81	nuSVR
265479_2	0.0	0.6	0.0	3.54	31.94	1.37	0.0	0.54	1.62	0.0	3.56	0.41	0.34	1.0	50.37	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.17	0.0	0.0	0.27	0.53	0.0	3.47	nuSVR
267586_2	0.0	0.02	0.0	4.8	32.27	0.38	0.0	0.17	6.21	0.0	1.47	1.13	0.14	0.44	44.97	0.0	0.0	0.0	0.16	0.0	0.12	0.0	0.0	0.17	0.0	2.25	0.12	1.03	0.0	4.17	nuSVR
301419_1	0.0	0.09	0.0	1.86	42.6	0.0	0.0	0.02	15.72	0.81	0.0	1.15	0.04	0.08	23.26	0.12	0.08	0.0	0.08	0.0	0.05	0.0	0.0	0.11	0.0	4.23	0.03	0.69	0.0	8.97	nuSVR
331344_2	0.0	0.23	0.0	5.03	33.4	1.78	0.0	0.53	3.64	0.0	2.34	1.02	0.04	0.43	46.1	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.0	0.04	0.0	0.0	0.13	1.48	0.0	3.55	nuSVR
349246_2	0.0	0.36	0.0	3.36	33.42	0.71	0.0	0.53	2.62	0.0	2.36	0.72	0.2	0.61	48.33	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.02	0.0	0.36	0.17	0.58	0.0	5.35	nuSVR
361175_1	0.0	0.37	0.0	3.85	34.7	2.42	0.0	0.52	3.07	0.0	2.17	0.65	0.21	0.64	46.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.12	0.18	1.41	0.0	3.19	nuSVR
472330_1	0.0	0.17	0.0	3.48	35.98	1.84	0.0	0.45	3.67	0.0	2.39	0.88	0.14	0.45	46.66	0.0	0.0	0.0	0.16	0.0	0.12	0.0	0.0	0.04	0.0	0.0	0.13	1.04	0.0	2.4	nuSVR
475571_1	0.0	0.36	0.0	3.08	34.81	1.05	0.0	0.46	1.82	0.0	2.63	0.44	0.2	0.62	47.53	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.17	1.13	0.0	5.39	nuSVR
546738_3	0.0	0.33	0.0	2.62	35.08	1.46	0.0	0.42	1.79	0.0	1.35	0.33	0.21	0.64	47.37	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.37	0.18	0.87	0.0	6.94	nuSVR
631489_3	0.0	0.15	0.0	2.64	37.56	0.85	0.0	0.42	2.05	0.0	1.51	0.41	0.01	0.66	47.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.18	0.62	0.0	4.92	nuSVR
674547_3	0.0	0.64	0.0	2.69	35.94	1.92	0.0	0.55	0.0	0.0	1.76	0.08	0.0	1.07	49.66	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.27	0.0	0.68	0.29	0.57	0.0	3.74	nuSVR
813805_3	0.0	0.28	0.0	2.89	40.05	1.29	0.0	0.47	1.27	0.0	1.52	0.39	0.13	0.67	47.1	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.33	0.19	0.97	0.0	2.42	nuSVR
631489_3	0.0	0.0	0.0	0.0	65.13	0.0	0.0	0.0	0.24	0.0	3.0	0.0	0.0	0.41	28.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	2.41	QP
674547_3	0.0	0.0	0.0	0.0	58.43	0.0	0.0	0.0	0.0	0.0	2.33	0.0	0.0	0.47	36.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	2.2	QP
546738_3	0.0	0.0	0.0	0.0	61.78	0.0	0.0	0.0	0.17	0.0	5.37	0.0	0.0	0.0	28.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	3.68	QP
813805_3	0.0	0.01	1.41	4.99	58.48	0.0	0.0	0.0	1.64	0.0	4.37	0.0	0.0	0.0	27.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.93	QP
361175_1	0.0	0.97	1.6	3.32	62.08	0.0	0.0	0.0	3.92	0.0	0.75	0.0	0.41	0.9	19.1	0.0	0.0	0.09	0.0	0.0	0.2	0.0	0.0	0.19	0.0	0.57	0.31	1.72	0.0	3.86	QP
472330_1	0.0	1.46	2.89	4.06	56.2	0.0	0.0	0.0	3.51	0.0	0.55	0.0	0.45	0.44	22.03	0.25	0.0	0.42	0.0	0.0	0.67	0.05	0.0	0.45	0.0	1.23	0.68	2.68	0.0	1.96	QP
147354_2	0.0	1.67	2.24	3.02	57.5	0.0	0.0	0.0	3.35	0.07	0.36	0.0	0.57	0.88	22.04	0.29	0.0	0.43	0.0	0.0	0.61	0.01	0.0	0.44	0.0	1.17	0.64	2.8	0.0	1.93	QP
261268_2	0.0	1.87	7.9	9.67	54.36	0.0	0.0	0.0	6.62	0.0	0.0	0.0	0.82	0.0	2.75	0.62	0.77	0.92	0.0	0.0	1.16	0.39	0.0	0.89	0.0	3.21	1.0	4.03	0.67	2.36	QP
265479_2	0.0	0.0	0.0	0.0	61.85	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	1.22	33.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	2.63	QP
209564_1	1.09	2.46	7.42	6.72	50.68	0.0	0.0	0.0	6.95	0.0	0.0	0.0	1.52	0.0	0.16	1.22	1.6	1.62	0.81	0.0	1.93	1.08	0.0	1.35	0.0	2.33	1.57	4.59	1.39	3.5	QP
133247_1	0.0	0.0	0.0	0.0	57.92	0.0	0.0	0.0	2.83	0.0	0.19	0.0	0.0	0.72	34.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	3.42	QP
260786_1	0.0	0.62	0.0	0.0	61.01	0.0	0.0	0.0	1.71	0.0	0.57	0.0	0.02	1.61	31.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.07	1.28	0.0	1.36	QP
331344_2	0.0	1.65	3.68	4.63	60.78	0.0	0.0	0.0	3.68	0.0	0.0	0.0	0.56	0.63	14.34	0.32	0.0	0.59	0.0	0.0	0.76	0.09	0.0	0.56	0.0	1.38	0.72	2.91	0.07	2.64	QP
349246_2	0.0	0.0	0.0	0.0	69.36	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	1.33	25.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	2.56	QP
301419_1	0.0	2.14	8.23	9.37	49.3	0.0	0.0	0.0	6.97	0.0	0.0	0.0	1.25	0.0	4.28	0.94	0.98	1.33	0.23	0.0	1.58	0.78	0.0	1.07	0.0	2.38	1.34	4.11	0.9	2.82	QP
