	Adipose	Adrenal_gland	Arteries	Bladder	Brain	Breast	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole_blood
prevail_cu_cfrna_381	0.12509574	0.0060730814	0.03225162	0.11750935	0.08432416	0.006023348	0.038116314	0.009568288	4.9140654e-05	0.003767487	0.0012768344	0.008949889	0.0001638171	0.000118869015	0.0010091872	0.081911035	0.15663075	0.007497387	0.00547774	0.030806413	0.0014305152	0.00023653673	0.0064000925	0.0077536404	0.0020926096	0.07872352	0.0014710345	0.00807441	0.0015905825	0.17560652
prevail_cu_cfrna_252	0.16073209	0.00066322007	0.006613005	0.0419268	0.05186086	0.0015046339	0.06772974	0.005366337	0.00038139496	0.0068185497	0.0020432393	0.002600754	0.00011892609	4.410927e-05	0.0018366625	0.090132646	0.12345453	0.0045996243	0.028801762	0.025582911	0.003912888	0.0009471163	0.0032455411	0.0071336194	0.0021477744	0.029693237	0.002978829	0.006398568	0.0004693064	0.3202613
prevail_cu_cfrna_287	0.03693714	0.0014598087	0.016710142	0.054783102	0.032257773	0.05874645	0.0408954	0.009700027	2.956572e-05	0.010306547	0.020253643	0.009519326	0.00015355097	2.0168955e-05	0.0036439067	0.054051023	0.2863832	0.0077123814	0.036906797	0.011466201	0.0020472351	0.0038538103	0.0022913332	0.010320806	0.009251521	0.09895097	0.004630773	0.026146855	0.0032943478	0.1472762
prevail_cu_cfrna_284	0.15727805	0.009709998	0.001760409	0.054096255	0.12826905	0.014549385	0.030893132	0.0275055	0.0049156374	0.001628547	7.3837236e-07	0.0036026207	0.020944161	0.0018182332	0.010383879	0.056893207	0.16481242	0.012254762	0.001991334	0.015507341	0.001157937	0.0013103825	0.009986497	0.017209293	0.017428814	0.04275946	0.008774027	0.021326773	0.0012934405	0.1599387
prevail_cu_cfrna_286	0.17764805	0.0085625155	0.009908403	0.072002605	0.13564695	0.006213604	0.03674111	0.040520404	0.0019521728	0.0019833841	1.1937767e-06	0.0039704903	0.004467965	0.0010641236	0.004224166	0.07787458	0.1253719	0.012871415	0.0009810854	0.031497378	0.0017105114	0.000422847	0.017148796	0.01206107	0.0027133066	0.03457343	0.0038637153	0.01454038	0.0017317771	0.15773073
prevail_cu_cfrna_145	0.04650715	0.000811577	0.007642946	0.012734036	0.030479878	0.042883266	0.05102446	0.0015707539	6.385782e-05	0.003132706	0.007322505	0.0036828418	0.0006247714	8.093297e-05	0.00341709	0.06257219	0.32602325	0.0058673522	0.013182948	0.005428655	0.0006311208	0.002566725	0.00037178322	0.0115563795	0.07054681	0.181396	0.003107681	0.013156385	0.001242699	0.09037124
prevail_cu_cfrna_109	0.17732252	0.009448474	0.0031639356	0.06516204	0.1261902	0.01297821	0.03417988	0.020261763	0.0033895334	0.0012899946	9.2844704e-07	0.0037771359	0.026927678	0.0016726536	0.007829502	0.052090507	0.14093836	0.014034844	0.0005750059	0.01610098	0.001011462	0.00062703097	0.0092219105	0.019000666	0.017205872	0.048132896	0.009566677	0.013298563	0.0009939931	0.16360673
prevail_cu_cfrna_187	0.16816175	0.009348732	0.0105515625	0.03311226	0.12518245	0.0010860476	0.05684717	0.034423135	0.0016222313	0.0028094556	6.8071763e-06	0.004803871	0.0014090601	0.00089855946	0.0022586659	0.10754788	0.15521371	0.009393413	0.0038216303	0.02680181	0.0014187985	0.00032714597	0.012853094	0.0075687063	0.0017424813	0.041493967	0.0027229823	0.008709978	0.0008953995	0.16696727
prevail_cu_cfrna_170	0.23455235	0.014509481	0.0056566345	0.03708185	0.12205384	0.0011786566	0.014129165	0.077317886	0.042986855	0.0016208584	9.797224e-08	0.003871073	0.023405097	0.0021294772	0.0067465184	0.056226484	0.06813064	0.014263756	0.00034127795	0.025531841	0.0025068305	0.00028891081	0.021924589	0.016430145	0.0064710747	0.032958087	0.0088899275	0.009176602	0.0036555987	0.1459644
prevail_cu_cfrna_152	0.21183024	0.011597094	0.009075831	0.0494702	0.14524506	0.0037388615	0.022882652	0.05250128	0.010538075	0.001759988	2.4580962e-07	0.004256187	0.011315111	0.0014683452	0.0057966444	0.0676698	0.07299272	0.015376652	0.00033977756	0.029982299	0.0018546511	0.00030315842	0.024934636	0.016569484	0.005961202	0.049843937	0.006397283	0.0090869805	0.0019246065	0.15528706
prevail_cu_cfrna_171	0.09107916	0.0017082873	0.007064908	0.0027562971	0.024144223	0.0007990715	0.07705059	0.008021817	0.001077444	0.0087564085	0.003930667	0.005183938	9.57227e-05	0.00015490058	0.003667871	0.0904422	0.3070636	0.0064461213	0.05647651	0.013316688	0.0012359336	0.00071819837	0.0006921986	0.0057670344	0.009452733	0.09688254	0.0034822351	0.017390046	0.00070079556	0.1544419
prevail_cu_cfrna_174	0.19141683	0.0056361705	0.00546932	0.039690156	0.10537942	0.010908744	0.031974528	0.029137345	0.0052659865	0.0053411527	1.7384698e-06	0.0028729313	0.025486773	0.0014560465	0.012596769	0.05038022	0.18861122	0.013022109	0.00048558754	0.01121036	0.002353348	0.0015958695	0.006697982	0.015615091	0.019221114	0.02666201	0.010773108	0.017935187	0.0011258444	0.161677
prevail_cu_cfrna_175	0.14477433	0.0056044203	0.033977613	0.08831223	0.14569588	0.0029094918	0.029879713	0.021937594	0.0015573878	0.0022076177	5.4143816e-06	0.007260427	0.0012014967	0.000650939	0.002002043	0.0808773	0.11681684	0.011310179	0.0016701521	0.03695356	0.0018815141	0.00014842059	0.018827548	0.010020339	0.0018803605	0.052647665	0.002681643	0.008929174	0.0020346802	0.16534404
prevail_cu_cfrna_177	0.21536109	0.009576395	0.013075676	0.04756731	0.12466123	0.00057964644	0.021203298	0.047165636	0.028686466	0.0031901754	4.1903672e-07	0.0050366297	0.004145878	0.0011210783	0.0043755644	0.0738044	0.10134453	0.011774416	0.00043042464	0.027556378	0.002690222	0.00023161402	0.02114335	0.010496174	0.0028155819	0.038282115	0.0042445804	0.006788905	0.0021739563	0.1704768
prevail_cu_cfrna_182	0.21855074	0.014386987	0.006990076	0.013924812	0.113873504	0.0015025069	0.029149579	0.036757454	0.012281205	0.002323875	7.942586e-07	0.0018505967	0.017437596	0.0005072381	0.009545929	0.095711425	0.11181742	0.013214659	0.0013654531	0.017908165	0.0019060443	0.0007314119	0.008388462	0.0145250065	0.02985355	0.05021748	0.007846216	0.01678678	0.0017707506	0.14887427
prevail_cu_cfrna_183	0.060716037	0.0016206184	0.004612428	0.028919065	0.060493197	0.1016881	0.058072638	0.002707779	1.0278093e-05	0.008461981	0.01495087	0.007490862	0.0005945833	6.530634e-05	0.0054196496	0.05462343	0.254738	0.009467073	0.022475598	0.007930535	0.0019607593	0.0035758007	0.0011477431	0.018238418	0.022606352	0.05040622	0.00521777	0.05360002	0.000974586	0.13721429
prevail_cu_cfrna_185	0.1086734	0.0045023407	0.0097214	0.016595656	0.09012579	0.03571723	0.099627696	0.00710532	0.00010030987	0.010290387	0.0003174936	0.0051974882	0.005087405	0.00028082487	0.0075669717	0.03384035	0.2598246	0.014144989	0.002303002	0.006984924	0.0018518169	0.0018235809	0.0027872636	0.0146778785	0.0201556	0.025908291	0.007982179	0.029662354	0.0005011611	0.17664231
prevail_cu_cfrna_192	0.16184187	0.005416455	0.024877692	0.052283518	0.13078988	0.0003027619	0.04536419	0.016670553	0.005475518	0.0045833094	8.021753e-06	0.0060214424	0.00076212094	0.000108786226	0.002243024	0.10732688	0.10507114	0.011756448	0.0049519525	0.037755586	0.0013003225	0.0003636202	0.010790518	0.007952622	0.003203152	0.081220664	0.0023236652	0.0101448065	0.00233169	0.15675785
prevail_cu_cfrna_193	0.19889024	0.009515772	0.0073724655	0.03798394	0.1177921	0.0030569704	0.0279625	0.03177672	0.008511791	0.0017644753	8.706351e-07	0.0023658623	0.015775697	0.00067728845	0.009628263	0.07359377	0.13491264	0.014598793	0.0011511289	0.018160528	0.0022299413	0.00047835708	0.011331903	0.0152799385	0.0158263	0.039168894	0.008543087	0.01893354	0.0019414014	0.1707748
prevail_cu_cfrna_194	0.14439632	0.007845588	0.005531414	0.04154092	0.117726594	0.017133603	0.027213074	0.03146611	0.0012310373	0.0025437747	4.144922e-06	0.0028895754	0.015917959	0.00056645	0.007839266	0.08358794	0.1678436	0.016628405	0.0029269927	0.016084861	0.0017461253	0.0019023108	0.008804646	0.017547054	0.016682807	0.054913923	0.008566004	0.024930203	0.001724824	0.15226442
prevail_cu_cfrna_195	0.19288324	0.010507018	0.023203937	0.08610773	0.13050197	5.55506e-05	0.027984837	0.025689563	0.035370823	0.003391782	4.8727657e-06	0.008806155	0.00064145855	0.00051546184	0.0020372986	0.07350557	0.07666092	0.010364093	0.0020601768	0.038880117	0.0024459828	9.636715e-05	0.015197485	0.008562532	0.0026066096	0.0613082	0.0015432263	0.003128537	0.006433587	0.14950481
prevail_cu_cfrna_196	0.17846644	0.009321648	0.030187212	0.0563094	0.13230462	0.00031664732	0.040461525	0.018332254	0.0068586026	0.0027257947	3.99083e-06	0.0042262203	0.0016998209	0.00034147492	0.0029245238	0.092108205	0.10764657	0.011961562	0.001972296	0.03289745	0.0017989121	0.00015838648	0.015977887	0.010039908	0.0036538753	0.047061156	0.0026949374	0.010227895	0.001661643	0.17565908
prevail_cu_cfrna_278	0.033620384	0.0008492726	0.010212927	0.034068383	0.0152614135	0.06123603	0.020620443	0.037612937	4.8642047e-05	0.022683725	0.056623105	0.018454418	0.00014465163	1.5366553e-05	0.001984325	0.032260027	0.36180678	0.009639235	0.032958932	0.0078111514	0.0042634774	0.0041299555	0.0022232851	0.014785638	0.0064351573	0.06114047	0.005238813	0.042131733	0.0045724474	0.09716686
cfrna_kd_317.trimmed	0.057340708	0.0013822527	0.0072775036	0.0009560141	0.013842971	0.008392716	0.057530746	0.013568347	8.1519735e-05	0.08976808	0.03834837	0.0053527546	0.0022759086	0.00042164486	0.005911113	0.037402865	0.28496677	0.008324862	0.024549289	0.0038282343	0.0061965208	0.0029702531	0.0003829001	0.0037195073	0.0028752421	0.0976888	0.01003553	0.003749445	0.0001365515	0.21072254
cfrna_kd_309.trimmed	0.04389281	0.0008295948	0.011202532	0.01665579	0.01877179	0.023049038	0.049274787	0.0011748895	0.00010273542	0.024286974	0.04055898	0.005193729	0.00052736275	4.493506e-05	0.0073438105	0.027916234	0.268153	0.009886139	0.026834844	0.0045787976	0.0023952113	0.003544991	0.0004334976	0.010365464	0.025497746	0.17136753	0.00889803	0.007857174	0.00078756426	0.18857402
cfrna_kd_283.trimmed	0.026698561	0.0009387511	0.008331155	0.013276423	0.018443843	0.045034967	0.060739756	0.0035746316	5.4782173e-05	0.018373864	0.038852055	0.011268024	0.00043436728	5.484877e-05	0.0054012844	0.038816467	0.351958	0.007517129	0.02282197	0.008191587	0.0018011193	0.0073321685	0.0002991075	0.013243886	0.044307895	0.123493984	0.006628262	0.022960147	0.001201579	0.097949445
