	Adipose	Adrenal_gland	Arteries	Bladder	Brain	Breast	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole_blood
T00_v2_FFPE-2_255801_5	0.0032124263	0.005600544	0.009919351	0.032099225	0.012438878	0.037934132	0.001450915	0.0033856756	0.00023595995	0.16148059	0.10754433	0.015061014	4.1002573e-07	7.160691e-05	0.009387208	0.10320196	0.044509314	0.0034666928	0.0820431	0.008161498	0.021921571	0.09911194	0.009793013	0.049801093	0.02805373	0.001671304	0.000995149	0.06492487	0.07914765	0.003374817
T00_v2_FFPE-2_372507_5	0.0030410427	0.003088717	0.02105104	0.07841041	0.14304172	0.022089193	0.006907925	0.0011072656	0.00012716123	0.021703463	0.11987741	0.017431067	8.346924e-06	7.5839546e-07	0.066946656	0.034092505	0.02251884	0.004782173	0.06647775	0.018033218	0.053037517	0.10282194	0.0044741775	0.027428111	0.024830531	0.020128414	0.0016975944	0.047828704	0.05550983	0.011506507
T00_v2_FFPE-2_64556_4	0.0017782274	0.0035035152	0.023797907	0.101188615	0.10812256	0.0362416	0.0066936524	0.0014770936	6.596214e-05	0.010383157	0.121817075	0.015896855	1.3473488e-05	8.6182257e-07	0.045924556	0.034088466	0.01853129	0.004167285	0.060421333	0.017488627	0.04858045	0.16435553	0.0047861645	0.023392458	0.02344774	0.014967331	0.001626863	0.044774897	0.05276902	0.009697434
T00_v2_FFPE-2_201896_4	0.0005709343	0.004976544	0.016228555	0.04984471	0.10662379	0.08579403	0.005925206	0.004373234	2.739955e-05	0.03340663	0.129339	0.014474417	1.0058504e-06	0.0004891217	0.0008671243	0.073008485	0.025796799	0.0024182512	0.044617888	0.017648842	0.024894385	0.14546466	0.0074511766	0.027521016	0.013801291	0.0030573392	0.00096717634	0.06368258	0.09332051	0.003407929
T00_v2_FFPE-2_486100_5	0.0025658882	0.002618941	0.02279819	0.061525285	0.23217829	0.023043089	0.015998838	0.002675028	0.00011357809	0.019233575	0.12559547	0.0120391585	1.3256916e-05	6.916097e-07	0.011847214	0.025439534	0.022587188	0.0063523883	0.07005197	0.019515662	0.054563377	0.101598874	0.0059093907	0.022545375	0.018003294	0.01572903	0.002062402	0.047859017	0.046788275	0.0087477295
T00_v2_FFPE-2_54045_4	0.0013019496	0.004182714	0.024186393	0.122850224	0.056017004	0.04046804	0.0055953087	0.0025302586	4.5867884e-05	0.008110255	0.09823624	0.018842086	3.041685e-05	5.1565974e-07	0.031208327	0.03581451	0.010748116	0.005021739	0.051660683	0.015318306	0.03710931	0.27127248	0.0067749713	0.021358425	0.024316661	0.009628578	0.0018342701	0.040127765	0.0465769	0.008831727
T00_v2_FFPE-2_972366_4	0.000380858	0.00736081	0.018277787	0.028246729	0.038140148	0.11347005	0.0036890176	0.0020180773	0.000104476785	0.0083004655	0.1747665	0.01608131	2.6984773e-07	0.04093886	0.026230184	0.06341258	0.026751159	0.00079599733	0.028719695	0.026693484	0.02585608	0.08952387	0.0049958606	0.03212243	0.02209582	0.0025599585	0.0014952413	0.061253566	0.1288152	0.006903519
T00_v2_FFPE-2_225130_5	0.0008814992	0.0046492587	0.019363243	0.12261639	0.015936408	0.040181663	0.0038970553	0.0032488424	4.9387792e-05	0.00949669	0.09297263	0.019944934	3.0741212e-05	8.3137525e-07	0.021152109	0.042372935	0.007806852	0.004456963	0.047141135	0.01120064	0.02338728	0.35735705	0.009593087	0.024027148	0.023154858	0.0048126574	0.0013037121	0.032418806	0.047956172	0.008589016
T00_v2_FFPE-2_279085_5	0.0041141775	0.0056227474	0.010450898	0.03968222	0.0120931445	0.020552702	0.001853771	0.004416943	0.00036708903	0.17536613	0.08751491	0.016226277	1.0544205e-06	7.2468333e-06	0.0057256916	0.0828887	0.04819031	0.006465296	0.09935309	0.007833583	0.020647243	0.11494196	0.011342427	0.052647106	0.03106145	0.002186432	0.0011206031	0.062890284	0.07130484	0.003131719
T00_v2_FFPE-2_163316_5	0.0034136123	0.003461223	0.016295232	0.08174786	0.06629567	0.025011785	0.0033941644	0.0027833737	0.00010247739	0.06942427	0.12004352	0.019540392	4.2098827e-06	8.3849807e-07	0.0313668	0.04953191	0.031584308	0.0044892454	0.087176815	0.013645297	0.0366043	0.12810194	0.0064039193	0.03277906	0.034195263	0.007881973	0.0015218938	0.052620754	0.06453826	0.006039601
T00_v2_FFPE-2_785309_4	0.006039306	0.0057332297	0.012324593	0.026577065	0.023191364	0.034430988	0.00095440185	0.0005911315	0.00021605482	0.075758874	0.1557572	0.013274473	2.0058867e-07	0.0017542506	0.14332779	0.112335436	0.04211307	0.0010472976	0.046059746	0.010412531	0.023905162	0.025256343	0.005650325	0.040213455	0.033947613	0.0039356826	0.0015262888	0.05914663	0.087001674	0.0075178156
T00_v2_FFPE-2_60642_4	0.00026312715	0.0075507695	0.022597585	0.0152019905	0.014102004	0.1089105	0.0023409945	0.0019239133	0.00017200521	0.008230533	0.18298993	0.01821025	6.0728877e-07	0.13194758	0.016969858	0.04423734	0.024998747	0.00075292605	0.033290993	0.025579687	0.023727253	0.060983576	0.006823708	0.027885925	0.018694969	0.001521368	0.0018555226	0.055917934	0.13488382	0.0074345693
T00_v2_FFPE-2_709011_4	0.0029805722	0.002119988	0.023108624	0.0344652	0.33539325	0.025242262	0.024304364	0.0027975144	0.00011243435	0.018748906	0.12866493	0.008043491	1.1430163e-05	1.989516e-06	0.003186746	0.022652272	0.023778627	0.005629108	0.06561816	0.020368917	0.055656612	0.054330878	0.005842741	0.016459433	0.010176284	0.013450832	0.0022680135	0.044187717	0.04177219	0.008626505
T00_v2_FFPE-2_608040_4	0.00055981806	0.007975577	0.016064638	0.022788547	0.06293349	0.09992197	0.0039912066	0.004840062	9.166414e-05	0.04409946	0.14850654	0.014898899	2.2514756e-07	0.013958457	0.0014616469	0.06684498	0.028791878	0.0015980038	0.03955543	0.019575968	0.021571456	0.10294409	0.010436351	0.037059885	0.016905533	0.0019217157	0.0012372842	0.0718671	0.13369283	0.0039052672
