	Adipose	Adrenal_gland	Arteries	Bladder	Brain	Breast	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole_blood
cfrna_kd_98	0.022763785	0.0005162802	0.0104425615	0.0019583558	0.0050253677	0.036145177	0.033764876	0.047848932	0.00044602074	0.027323322	0.07061079	0.027804267	0.0002488288	6.1178696e-05	0.0040841675	0.012953932	0.32925656	0.013504285	0.029518984	0.008845343	0.0065218285	0.00924948	0.0005868779	0.01260686	0.012507023	0.106926665	0.008566052	0.028351875	0.004533569	0.1270268
cfrna_kd_19	0.085566334	0.0018476332	0.011002026	0.0126455175	0.047694482	0.005036242	0.07333515	0.016700659	0.0013646323	0.01565509	0.00077245507	0.013604638	0.00034803597	0.00020681966	0.0030669197	0.09176806	0.2635515	0.010199986	0.02569193	0.010630345	0.0022231084	0.0040271953	0.0015183309	0.006981915	0.0041773296	0.10420201	0.0081315795	0.01784123	0.0008163168	0.15939249
cfrna_kd_37	0.07822869	0.0022224742	0.015010997	0.045021605	0.05795769	0.07673418	0.06734092	0.012471964	2.0667627e-05	0.008724721	0.005887157	0.009822993	0.0010908206	0.00058145256	0.0030379419	0.061084364	0.24308194	0.010145903	0.008038013	0.008938064	0.0018602293	0.0013964548	0.0023256526	0.011485436	0.003631207	0.105650134	0.0046912935	0.0062593143	0.00045313162	0.14680468
prevail_cu_cfrna_393	0.14157586	0.0042116595	0.015064516	0.025421137	0.043651674	0.0005746371	0.05541497	0.0041895243	0.00039781336	0.0048836023	0.002388778	0.005980145	0.00024314201	0.00019286005	0.002461185	0.11790705	0.19099197	0.008280104	0.0070474404	0.016788246	0.0017728494	0.00036828683	0.0039762673	0.0075514317	0.0025141952	0.019844342	0.0031442149	0.004588646	0.00021621645	0.30835724
prevail_cu_cfrna_375	0.033014413	0.0010305	0.0074520325	0.017385114	0.017530946	0.006388876	0.01899525	0.00069204764	0.00019437251	0.004697364	0.10472324	0.0040217456	0.0002546044	2.380785e-05	0.0037889252	0.057845596	0.2767177	0.006509746	0.031080062	0.0055799386	0.002660247	0.004022302	0.00023505754	0.015941294	0.088103466	0.14926662	0.005048384	0.017048128	0.005682476	0.11406575
prevail_cu_cfrna_374	0.11752268	0.0016339511	0.0064661917	0.011198967	0.01776316	0.0024676821	0.05676868	0.0029910554	0.00017412697	0.010509558	0.04789362	0.0071949586	0.000106139145	8.315923e-05	0.0030334648	0.09751111	0.25875384	0.0072188317	0.028068753	0.011166575	0.0020514783	0.00091923564	0.0011090965	0.010526788	0.007837459	0.04503729	0.00517636	0.0098164035	0.000359035	0.22864036
prevail_cu_cfrna_386	0.14826405	0.005003612	0.031724468	0.07451646	0.08383937	0.0019777294	0.035357468	0.027871303	0.00086596585	0.0047891927	7.1030394e-05	0.01187206	0.00034489838	0.0003400448	0.0012879574	0.08960931	0.17411798	0.011120763	0.0017360618	0.02528569	0.002081871	0.00029035853	0.00906916	0.008602903	0.0013353154	0.057641935	0.002143701	0.00882621	0.0023968313	0.17761631
prevail_cu_cfrna_381	0.1197893	0.0062226257	0.03366643	0.11418257	0.07840478	0.0071680676	0.03623641	0.009070661	4.481563e-05	0.004175581	0.0013480004	0.008918972	0.00019184088	0.0001248311	0.0011848627	0.09096463	0.16158706	0.009247989	0.006010519	0.030440917	0.0014773668	0.0002956216	0.0067952494	0.007397982	0.0020249153	0.07699681	0.0016123363	0.00949856	0.0018090912	0.1731112
prevail_cu_cfrna_252	0.14173649	0.0009908708	0.008006274	0.02495346	0.04875957	0.0026255827	0.053508643	0.0063958075	0.00019766546	0.010022821	0.0023765585	0.0033462627	0.00019318933	4.4896085e-05	0.002192168	0.09942348	0.12193521	0.010012767	0.02563668	0.028010653	0.004274645	0.001140704	0.0044893096	0.008297669	0.0020314031	0.035541296	0.004965998	0.01082358	0.00067052	0.3373959
prevail_cu_cfrna_287	0.036911	0.0016530276	0.017546277	0.056003805	0.030463101	0.059136737	0.040909514	0.008882557	3.1929634e-05	0.010762044	0.021160146	0.01019576	0.00018765515	2.2628334e-05	0.0039424	0.054712407	0.28205338	0.009288166	0.037026327	0.012475322	0.0021220217	0.0038214808	0.002481047	0.010762287	0.00950805	0.096379206	0.0045649456	0.029237527	0.0037542523	0.144005
prevail_cu_cfrna_284	0.15183017	0.010331618	0.0017994229	0.05512123	0.1260032	0.015507444	0.03244501	0.027398061	0.0055098822	0.001673808	8.86265e-07	0.0036784958	0.020870244	0.0019511895	0.011388808	0.058717508	0.16917104	0.011905992	0.0021891084	0.01581901	0.0011573775	0.0014428769	0.009476636	0.017057998	0.018124083	0.041120477	0.0072684335	0.022010794	0.0014508578	0.15757838
prevail_cu_cfrna_286	0.17258349	0.008926197	0.010145959	0.073153265	0.1321064	0.0066044494	0.03669677	0.039881963	0.0020550555	0.0020984197	1.3547763e-06	0.0038163692	0.0043827984	0.0011871391	0.004536736	0.08294908	0.13314167	0.012429034	0.001086821	0.030692924	0.0017052256	0.0005070128	0.017342225	0.0115327155	0.0027468777	0.03380354	0.0034109063	0.016169297	0.0019948613	0.15231146
prevail_cu_cfrna_145	0.042435244	0.0010559165	0.008054641	0.013018821	0.029071096	0.04430578	0.049733408	0.0016636297	6.801948e-05	0.0038897227	0.007992786	0.0044188625	0.0008034824	8.147181e-05	0.003887394	0.06063013	0.3257569	0.00737607	0.012045014	0.00617251	0.00068338215	0.002828246	0.00042870297	0.012014896	0.07080647	0.17740801	0.0031728847	0.015728343	0.0017419598	0.09272619
prevail_cu_cfrna_109	0.17201558	0.009900677	0.0031859337	0.06715225	0.12518175	0.014129938	0.035563063	0.01960257	0.00380773	0.0012917579	1.0942418e-06	0.0038879174	0.02620088	0.0017904155	0.008457815	0.054621182	0.14713076	0.013516601	0.000667474	0.01592847	0.0009898449	0.00073244085	0.008949156	0.0186613	0.017415218	0.045800246	0.007846732	0.013902266	0.0011486465	0.16052024
prevail_cu_cfrna_187	0.16493629	0.009815845	0.011766453	0.030646168	0.120238096	0.0012054504	0.05684411	0.034073282	0.0016336394	0.0030844111	7.901874e-06	0.004912775	0.0014204232	0.0009670671	0.0024450214	0.11329804	0.1598533	0.01010719	0.0039398456	0.026328603	0.0015200982	0.0003987433	0.013806139	0.0076552434	0.0017242235	0.04085323	0.0027279996	0.009676905	0.0010458283	0.16306774
prevail_cu_cfrna_170	0.23072127	0.015515692	0.0058918027	0.035958707	0.123908445	0.0012571065	0.014592341	0.07767531	0.045081783	0.0016403574	1.1042216e-07	0.003937008	0.02163428	0.002279111	0.0075338585	0.058294337	0.072198406	0.013908331	0.00037869724	0.024369247	0.0025265196	0.0003543809	0.023125695	0.015126497	0.006687426	0.03231394	0.007912289	0.009341449	0.004475271	0.14136028
prevail_cu_cfrna_152	0.20837675	0.0123370895	0.009005059	0.049832877	0.14622429	0.003967704	0.023582255	0.05070317	0.01105671	0.0018170368	2.7873702e-07	0.004221974	0.01043244	0.0015671785	0.0063870563	0.07153669	0.07804314	0.0148336785	0.0004015014	0.029437877	0.001776986	0.0003708519	0.0249448	0.015471649	0.0060051014	0.049363185	0.0055289087	0.009756179	0.0022923225	0.15072523
prevail_cu_cfrna_171	0.09231694	0.0022245417	0.008553338	0.0027592573	0.024631359	0.000935119	0.07294105	0.007858558	0.0010852318	0.009827187	0.0043699136	0.0056611532	0.00011542469	0.00014441248	0.0038564706	0.090398476	0.3022833	0.008054726	0.054055154	0.013305626	0.0013951175	0.00077511586	0.0008687131	0.0061223092	0.009972198	0.097503014	0.0036402666	0.022331651	0.00094965287	0.15106471
prevail_cu_cfrna_174	0.18864913	0.006128079	0.0057541127	0.03821743	0.10335739	0.011884459	0.033540305	0.029335158	0.00575975	0.00541623	2.13519e-06	0.0030359991	0.02473849	0.001599076	0.0134491995	0.051825907	0.19418994	0.012566816	0.00057010446	0.011699051	0.002454882	0.0017930932	0.006442867	0.015686687	0.019621124	0.02591815	0.008902477	0.01863798	0.0013334735	0.15749048
prevail_cu_cfrna_175	0.14187625	0.0055029583	0.03523008	0.08682335	0.14059602	0.0031058234	0.029089076	0.021417834	0.0015306977	0.0022760083	5.799352e-06	0.006901613	0.0012442104	0.00068175385	0.002196006	0.09086215	0.120943114	0.011601289	0.0018610264	0.035106387	0.0018076744	0.00018247707	0.019512774	0.009480643	0.0018719039	0.052358847	0.0024937198	0.009765068	0.0023281618	0.16134728
prevail_cu_cfrna_177	0.20708862	0.010604744	0.013661169	0.045378197	0.12221754	0.0006888235	0.02184753	0.04749606	0.026728606	0.003476401	4.4153623e-07	0.0049725613	0.003906371	0.0012243936	0.0052625975	0.082937986	0.10534998	0.012136665	0.00046894574	0.027831526	0.0029003834	0.00029839718	0.024400465	0.010380134	0.0026398445	0.03812957	0.0045162835	0.00782557	0.0026280826	0.16300215
prevail_cu_cfrna_182	0.21550135	0.015411317	0.007482204	0.013003594	0.11522741	0.0016343024	0.029672677	0.035163656	0.013301797	0.0023911195	9.217527e-07	0.0019591234	0.015879633	0.0005611484	0.010380183	0.095776685	0.11827011	0.012578017	0.0015370152	0.017772954	0.0019933258	0.0008727301	0.008426395	0.01452652	0.029999198	0.048703253	0.007054648	0.018251782	0.002199465	0.14446746
prevail_cu_cfrna_183	0.056527663	0.0018811666	0.005257533	0.028058855	0.05905012	0.0992681	0.058513105	0.0025849286	1.1990436e-05	0.010000363	0.014813345	0.008294416	0.00078691315	7.963132e-05	0.0058050463	0.054127347	0.24980138	0.011566577	0.023635525	0.008868024	0.0022692026	0.003553928	0.001321942	0.017951135	0.021932662	0.05065018	0.004997054	0.06163865	0.0013005271	0.1354526
prevail_cu_cfrna_185	0.1043604	0.004939424	0.010438174	0.017850416	0.08714432	0.038045175	0.100052424	0.007090652	0.000121043326	0.010609284	0.00036943165	0.0057303905	0.005199226	0.0003180226	0.008110331	0.03545484	0.26504603	0.013926342	0.0026641332	0.007273656	0.0019474428	0.0021406105	0.0028343748	0.015340601	0.02024125	0.026083495	0.0068014925	0.031178055	0.000659691	0.16802925
prevail_cu_cfrna_192	0.15716149	0.0056673097	0.027929358	0.048326973	0.12432598	0.00035805113	0.044175398	0.016366635	0.0049803373	0.0051632887	9.062818e-06	0.0062378696	0.0007206715	0.000117907206	0.0024822522	0.12185054	0.106356815	0.013099417	0.0050585372	0.037063316	0.0013778801	0.0004491134	0.012467865	0.007820704	0.003004643	0.0790745	0.0026681689	0.01200227	0.002622241	0.15106142
prevail_cu_cfrna_193	0.19481762	0.00997547	0.0076176655	0.03736114	0.11703907	0.003165174	0.028646687	0.031227063	0.009129853	0.0018243183	1.044446e-06	0.002464451	0.01505997	0.0007403227	0.010444322	0.07493428	0.14175297	0.014200151	0.0013095774	0.018587539	0.00222539	0.00055490196	0.011500432	0.015203632	0.016058128	0.037630595	0.0072668903	0.020126145	0.0022851157	0.16685005
prevail_cu_cfrna_194	0.14034286	0.008314943	0.005837447	0.042583212	0.115245365	0.017724019	0.02799053	0.031118423	0.0014212417	0.002553991	5.064612e-06	0.003072146	0.016330546	0.0006253061	0.008388986	0.08703611	0.17033836	0.016684942	0.0031483902	0.015825799	0.0017542179	0.0021210131	0.008714491	0.017679865	0.017485688	0.05248076	0.0068757557	0.025918456	0.0019357498	0.15044634
prevail_cu_cfrna_195	0.19182186	0.011715014	0.022979038	0.06723582	0.11832712	8.744398e-05	0.0252946	0.023958657	0.022247156	0.0038109077	2.959512e-06	0.008877295	0.0007018629	0.000498652	0.0025598428	0.09820615	0.07157867	0.014173107	0.0015446133	0.042823963	0.0021607957	0.00011903335	0.021227399	0.008736134	0.0016241453	0.0654262	0.0026764763	0.0049972027	0.0066001993	0.15798776
prevail_cu_cfrna_196	0.17285301	0.009622144	0.03232971	0.054118432	0.12680446	0.00036093008	0.039634272	0.017631136	0.0063957097	0.0030314436	4.4280564e-06	0.004266451	0.0015992679	0.000361539	0.0033584395	0.10542089	0.11010786	0.012470625	0.0021962398	0.031503264	0.0019023562	0.00020310607	0.018381039	0.009845733	0.0033911874	0.04715715	0.0027903845	0.011737734	0.0019420807	0.16857897
prevail_cu_cfrna_278	0.031152913	0.0011116364	0.011535915	0.033424053	0.015542122	0.059531447	0.020662421	0.03517588	4.9375492e-05	0.023427438	0.056642007	0.019409442	0.00020851074	1.8871011e-05	0.0025946999	0.03352726	0.3465876	0.012478506	0.03593949	0.009356433	0.0047057914	0.0039881943	0.0025338237	0.015959408	0.0074960687	0.061076876	0.005661706	0.045375902	0.0053356593	0.099490575
cfrna_kd_317.trimmed	0.055803556	0.0015813477	0.007954798	0.0011529449	0.013969665	0.009069347	0.059569813	0.014298584	9.23106e-05	0.085498944	0.04054046	0.0064064865	0.0023270035	0.00040707193	0.00585222	0.03866687	0.28865892	0.009381768	0.026690906	0.004589051	0.0062398575	0.0029892225	0.00039556998	0.004174798	0.0029398734	0.093680605	0.008573686	0.0040655094	0.00015776954	0.20427105
cfrna_kd_309.trimmed	0.042715915	0.00092023297	0.011903301	0.0181026	0.018453212	0.023591436	0.050467998	0.0012351545	0.00012408546	0.022962775	0.043052163	0.005975881	0.0005795855	4.343531e-05	0.007062946	0.029511465	0.27009726	0.011379309	0.028146764	0.005049074	0.0024201688	0.0038193378	0.00044758932	0.010914027	0.02655102	0.16319093	0.007633501	0.008577095	0.0009839798	0.18408772
cfrna_kd_283.trimmed	0.025862103	0.0010299094	0.008869233	0.014387233	0.018050637	0.044190742	0.06171123	0.0036104727	6.8213e-05	0.0174772	0.03814083	0.012504763	0.00048952753	5.478889e-05	0.005496681	0.040527932	0.3504022	0.008340799	0.022802966	0.00880661	0.0018801873	0.0075586536	0.00032231145	0.0137624275	0.04570494	0.1189592	0.0058910237	0.02397188	0.0014212886	0.09770392
cfrna_kd_269.trimmed	0.1394599	0.0051828497	0.0096282745	0.07536608	0.11452111	0.0018926495	0.032548245	0.028450372	0.005790452	0.0035905405	2.485404e-06	0.008456684	0.0012332699	0.0015064339	0.002427905	0.093704976	0.13380715	0.015291525	0.002861549	0.03135921	0.0014644408	0.00033193297	0.017117662	0.005154868	0.0010662471	0.06432662	0.0030359884	0.0022727416	0.0014731057	0.19667476
cfrna_kd_266.trimmed	0.048779473	0.004426044	0.0010594279	0.011810519	0.033140406	0.008418089	0.0132383	0.025650011	0.006113996	0.0066108652	0.00013959603	0.0039911703	0.076914184	0.0049280664	0.02126342	0.015306398	0.34058115	0.011267952	0.0007180298	0.0021788587	0.0015234274	0.0035142957	0.0003482319	0.024227811	0.13365178	0.053916305	0.014822658	0.010853839	0.0008938169	0.119711846
cfrna_kd_300.trimmed	0.04733656	0.0014602297	0.011662145	0.028679116	0.034708757	0.046934344	0.048404034	0.0086154835	2.1195036e-05	0.011794301	0.044268902	0.010602071	0.00041651446	7.87136e-05	0.002968733	0.057080146	0.287602	0.009134005	0.017920075	0.0085948	0.002011404	0.003093216	0.000637392	0.013028998	0.012401731	0.13945127	0.0049861805	0.01536539	0.0012202696	0.129522
cfrna_kd_298.trimmed	0.05609407	0.0016922434	0.006924094	0.017493	0.03657914	0.049607653	0.079225354	0.0020291626	4.5052482e-05	0.0047219284	0.009171281	0.0063918694	0.0006371181	0.000110351066	0.0035984323	0.06439391	0.25949848	0.00949609	0.023916023	0.008410766	0.00090461253	0.0022570011	0.0006921272	0.012341179	0.022782039	0.16190182	0.0047059287	0.01325629	0.00065950403	0.14046355
cfrna_kd_240.trimmed	0.11046163	0.002378012	0.0029480287	0.022384949	0.06135851	0.0056698313	0.062824294	0.00957529	0.0006334501	0.004824922	0.00014575738	0.0050451737	0.0007333305	0.00040963295	0.0033177694	0.0972089	0.25024644	0.009846629	0.011243054	0.009649858	0.0011645298	0.0017632449	0.0012606398	0.007343145	0.008833873	0.11916734	0.0055657695	0.005775159	0.0008147767	0.17740603
cfrna_kd_321.trimmed	0.05617501	0.0025168085	0.005358002	0.049426552	0.07661136	0.114835165	0.05502823	0.007616662	3.470404e-05	0.008179065	0.00076709443	0.009789784	0.004674224	0.0010198739	0.005647872	0.046963513	0.2444575	0.010769992	0.0020532063	0.0077582067	0.0010177917	0.0015963655	0.0024122223	0.012727141	0.014400741	0.06826849	0.005268142	0.0067597735	0.00033242695	0.17753401
cfrna_kd_274.trimmed	0.006571135	0.0004238463	0.003885119	0.0062181205	0.010623276	0.09816258	0.025511881	0.0005304975	2.876336e-05	0.0025221892	0.1551648	0.0056710597	0.00073014153	0.000105792235	0.0038726067	0.0074224216	0.28843352	0.008162324	0.012572263	0.0053580813	0.0016168725	0.0027219828	0.00064427336	0.026213184	0.06963648	0.13980858	0.004218934	0.019360784	0.0013255875	0.09248294
cfrna_kd_297.trimmed	0.023931306	0.0008428649	0.008621249	0.0032831633	0.009130715	0.008360358	0.08626187	0.0028172943	0.0007146428	0.018166287	0.029837875	0.012373589	0.00043550963	5.359796e-05	0.00497384	0.024172246	0.36182833	0.008084642	0.021399003	0.005769346	0.0020712982	0.007559488	0.00014252498	0.011978632	0.073859185	0.12833409	0.00768112	0.022382606	0.0013556185	0.113577664
cfrna_kd_262.trimmed	0.070427865	0.0017866043	0.0049650185	0.045860633	0.05572777	0.09179028	0.06142972	0.00162923	1.25972665e-05	0.0043198816	0.010157557	0.0061464347	0.001734432	0.00028232124	0.0043266513	0.0356355	0.24220258	0.009332152	0.0050062807	0.007071167	0.00087080733	0.001336245	0.0009792217	0.01725545	0.022463473	0.12891683	0.0042543057	0.013744811	0.00053439883	0.14979984
cfrna_kd_254.trimmed	0.02590727	0.0010418185	0.0057159564	0.0026134728	0.02011978	0.0969075	0.04262738	0.0016179216	9.993077e-06	0.0075109494	0.15003838	0.0055772206	0.00056256866	0.00022636107	0.0038191094	0.023417264	0.28039327	0.007954312	0.017772974	0.007357518	0.0024762915	0.002074743	0.0007186015	0.021696271	0.024216974	0.07566367	0.0040148837	0.034092907	0.0005611096	0.13329357
cfrna_kd_305.trimmed	0.0042585316	0.00042631538	0.00331103	0.005694485	0.0101893945	0.119775504	0.024060728	0.00035990402	2.7618664e-05	0.0023083917	0.20708688	0.006181328	0.00071557914	0.00021215757	0.004185415	0.0022104932	0.29461974	0.00827361	0.0056622685	0.0066706156	0.0014047434	0.0023185275	0.00064598076	0.024278535	0.06947997	0.090011135	0.0040769344	0.02162632	0.0011357584	0.07879213
cfrna_kd_322.trimmed	0.01987781	0.0014444347	0.008569945	0.022530628	0.049612015	0.15872175	0.054062095	0.002737753	3.8080125e-06	0.0064095706	0.06841081	0.008363659	0.002337154	0.00040254052	0.0055014836	0.026259	0.25155187	0.009861854	0.0050767167	0.0060776793	0.0012903445	0.0022909048	0.0006965645	0.022932936	0.024392337	0.10179223	0.005259557	0.013930636	0.0005057423	0.119096175
cfrna_kd_308.trimmed	0.060843788	0.0023245807	0.004834357	0.038887687	0.04309091	0.050075546	0.04791557	0.013655593	2.2124681e-05	0.01942546	0.010215132	0.011220239	0.00027132747	0.00012962204	0.006723273	0.08198647	0.28059694	0.007999731	0.013602364	0.012484509	0.0022471403	0.0055328575	0.0010877907	0.008932089	0.004692594	0.112134516	0.004729502	0.018975664	0.0008944764	0.13446815
cfrna_kd_242.trimmed	0.054555304	0.0016053799	0.0059024594	0.026051834	0.074422605	0.05465299	0.04623571	0.018190095	0.00052086514	0.00256697	2.9270386e-05	0.0057962057	0.0022931532	0.00043014812	0.0039976486	0.069377564	0.22896242	0.010299904	0.004247902	0.009470694	0.00076724775	0.0047340128	0.001709231	0.008681667	0.018280983	0.18873249	0.004933002	0.0076127616	0.0015344281	0.14340502
cfrna_kd_295.trimmed	0.06839856	0.0014009363	0.008498793	0.012308015	0.020373316	0.0012309238	0.06392328	0.002078118	0.001219611	0.010195998	0.023047362	0.0091241095	0.0001659181	2.7288133e-05	0.004033568	0.054547522	0.24863459	0.010280968	0.05436204	0.0061919033	0.0023695605	0.001888891	0.00032142553	0.0110562295	0.022508705	0.15711915	0.008745294	0.015473101	0.0016308016	0.17884411
cfrna_kd_244.trimmed	0.08165366	0.0011820247	0.019232068	0.07131927	0.032479327	0.010450859	0.046709638	0.001967407	0.00027483224	0.012219768	0.009283642	0.012108253	0.000113437745	5.104776e-05	0.0029266544	0.060770884	0.20942807	0.010714354	0.021809967	0.009280221	0.0024591098	0.0021042416	0.0018454973	0.0069868206	0.0055085574	0.09667257	0.0048395195	0.004608657	0.00086008565	0.26013958
cfrna_kd_282.trimmed	0.054548945	0.0014868572	0.0067256456	0.044782173	0.033976384	0.035344407	0.052822582	0.003239294	7.579981e-05	0.009210247	0.010859692	0.009017662	0.00057688064	0.0001936458	0.004005283	0.06650898	0.31194428	0.0077585555	0.009886803	0.0062966743	0.0007732889	0.0022628543	0.0004974402	0.010826803	0.036477838	0.1549088	0.004365143	0.0076890816	0.0007493579	0.11218856
cfrna_kd_311.trimmed	0.039094217	0.00086245476	0.0077312156	0.006675386	0.008912784	0.029885037	0.049684793	0.00056010426	0.00016696376	0.007816747	0.088082135	0.006844622	0.00028017783	8.362679e-05	0.004819409	0.032375026	0.29640314	0.0098614935	0.033807505	0.00637704	0.0016866378	0.002233746	0.00055804197	0.018347828	0.038077958	0.13434933	0.005129513	0.022897558	0.00088778243	0.14550775
cfrna_kd_310.trimmed	0.06759206	0.0032445497	0.0035766442	0.066847056	0.07988574	0.11721561	0.042389598	0.009540105	1.994223e-05	0.005318093	0.00040671305	0.008230299	0.0037584584	0.0009773069	0.0034999223	0.07102863	0.21537684	0.009059516	0.0026644485	0.010537537	0.00089615857	0.0012419015	0.0029482266	0.0100395195	0.0051526898	0.08315244	0.0037624352	0.00632463	0.00040898766	0.164904
cfrna_kd_294.trimmed	0.06411717	0.0014194613	0.003920873	0.0070849806	0.01803999	0.023521295	0.076354325	0.0043298495	0.00016805869	0.009613601	0.0049473033	0.007825281	0.00048753194	8.2844905e-05	0.0034599095	0.06181199	0.29144767	0.01155737	0.0291664	0.0065098484	0.001108278	0.0036879277	0.00033062138	0.010992078	0.027799524	0.1692455	0.0056922897	0.011877596	0.00072594953	0.14267448
cfrna_kd_318.trimmed	0.040431976	0.0011123146	0.005044066	0.0056089954	0.030059906	0.0509954	0.06585526	0.004431372	0.0001439981	0.014475429	0.0033310794	0.0058342237	0.00074054376	0.00015422405	0.0058689327	0.06426377	0.30166262	0.010307831	0.021149948	0.0068168435	0.001044403	0.0084236255	0.0004898098	0.008811417	0.035731446	0.1652292	0.005688599	0.027747551	0.0006567014	0.10788847
cfrna_kd_245.trimmed	0.08142977	0.0017927779	0.0022741794	0.013691858	0.021757785	0.0045876075	0.057895556	0.005760267	0.0002746954	0.008695686	0.004440866	0.0054908567	0.00030036608	7.8144476e-05	0.0032197821	0.09405578	0.29499084	0.0077750585	0.033159476	0.0075744116	0.0009802509	0.002384046	0.0002694793	0.0067297406	0.01644853	0.16450554	0.0053544515	0.007841267	0.0014648786	0.14477602
cfrna_kd_257.trimmed	0.04179994	0.001473994	0.0052539585	0.002385055	0.009810914	0.0067886063	0.06651193	0.0040910207	0.0007706324	0.021653326	0.015399807	0.008201135	0.0019584727	7.186609e-05	0.008938687	0.037712242	0.3594098	0.0084412815	0.017064478	0.003485656	0.0019792488	0.00756251	6.5569184e-05	0.014160091	0.08422392	0.14357443	0.009710578	0.011785394	0.00082690344	0.10488858
cfrna_kd_279.trimmed	0.012397138	0.006730574	0.013648709	0.001312775	0.030407658	4.8818083e-07	0.0081751095	0.002642036	0.07998648	0.010690268	0.0012297053	0.0016952641	0.0015412006	0.00013968286	0.009115216	0.115659185	0.13396107	0.009251488	0.0807794	0.017657835	0.008340639	0.0004991035	0.0005377136	0.011848224	0.016341545	0.18939437	0.009978288	0.0083411	0.012952957	0.2047447
cfrna_kd_325.trimmed	0.020521853	0.0006887474	0.0051130843	0.022235593	0.008945839	0.045241673	0.04363419	0.0013495685	5.9481077e-05	0.011779034	0.09429895	0.010679109	0.00042175563	3.5059515e-05	0.0057306737	0.018786205	0.3400938	0.01023278	0.019880714	0.007912011	0.0015358143	0.0039438624	0.00048228126	0.017738994	0.032003637	0.16467124	0.005928191	0.015532531	0.0016540124	0.0888693
cfrna_kd_275.trimmed	0.023818403	0.00071577315	0.007128338	0.019665038	0.01524222	0.045128237	0.03692909	0.0013339674	6.6548135e-05	0.01013966	0.049877148	0.00805632	0.0003057213	4.1834395e-05	0.005010662	0.047359295	0.30799603	0.008612232	0.026187474	0.008960906	0.0016742554	0.0058911173	0.00035283118	0.014769721	0.0452548	0.18298589	0.0050500813	0.01715301	0.0019719584	0.102321446
