Sample	Method	RemovedGenes	Average_AE	Total_AE
TSP27_random_rep1_seed4_10_200.h5ad	CIBERSORTx	0	0.9928001250000001	79.42401000000001
TSP27_random_rep2_seed4_10_200.h5ad	CIBERSORTx	0	1.183467875	94.67743
TSP27_random_rep3_seed4_10_200.h5ad	CIBERSORTx	0	1.2889500000000003	103.11600000000003
TSP27_random_rep4_seed4_10_200.h5ad	CIBERSORTx	0	1.3819781249999998	110.55824999999999
TSP27_random_rep5_seed4_10_200.h5ad	CIBERSORTx	0	1.0499441249999997	83.99552999999997
TSP27_random_rep1_seed13_10_200.h5ad	CIBERSORTx	0	0.78013025	62.41042
TSP27_random_rep2_seed13_10_200.h5ad	CIBERSORTx	0	1.1639526249999996	93.11620999999997
TSP27_random_rep3_seed13_10_200.h5ad	CIBERSORTx	0	1.028401625	82.27213
TSP27_random_rep4_seed13_10_200.h5ad	CIBERSORTx	0	1.276751875	102.14014999999999
TSP27_random_rep5_seed13_10_200.h5ad	CIBERSORTx	0	0.954832375	76.38659
TSP27_random_rep1_seed7_40_800.h5ad	CIBERSORTx	0	1.3237866250000003	105.90293000000003
TSP27_random_rep2_seed7_40_800.h5ad	CIBERSORTx	0	0.6372639999999999	50.98112
TSP27_random_rep3_seed7_40_800.h5ad	CIBERSORTx	0	1.0997416250000003	87.97933000000002
TSP27_random_rep4_seed7_40_800.h5ad	CIBERSORTx	0	1.2432310000000004	99.45848000000004
TSP27_random_rep5_seed7_40_800.h5ad	CIBERSORTx	0	0.9994789999999998	79.95831999999999
TSP21_random_rep1_seed12_50_1000.h5ad	CIBERSORTx	0	1.0579208749999995	84.63366999999997
TSP21_random_rep2_seed12_50_1000.h5ad	CIBERSORTx	0	1.0836247499999998	86.68997999999998
TSP21_random_rep3_seed12_50_1000.h5ad	CIBERSORTx	0	0.9965342499999998	79.72273999999999
TSP21_random_rep4_seed12_50_1000.h5ad	CIBERSORTx	0	0.8403162499999997	67.22529999999998
TSP21_random_rep5_seed12_50_1000.h5ad	CIBERSORTx	0	0.9010234999999996	72.08187999999997
TSP21_random_rep1_seed9_20_400.h5ad	CIBERSORTx	0	1.849328875	147.94631
TSP21_random_rep2_seed9_20_400.h5ad	CIBERSORTx	0	0.9054591249999999	72.43673
TSP21_random_rep3_seed9_20_400.h5ad	CIBERSORTx	0	1.6985354999999995	135.88283999999996
TSP21_random_rep4_seed9_20_400.h5ad	CIBERSORTx	0	1.1610420000000001	92.88336000000001
TSP21_random_rep5_seed9_20_400.h5ad	CIBERSORTx	0	1.0317485	82.53988
TSP21_random_rep1_seed6_40_800.h5ad	CIBERSORTx	0	1.0282334999999996	82.25867999999997
TSP21_random_rep2_seed6_40_800.h5ad	CIBERSORTx	0	1.6624411249999997	132.99528999999998
TSP21_random_rep3_seed6_40_800.h5ad	CIBERSORTx	0	0.9302061250000003	74.41649000000002
TSP21_random_rep4_seed6_40_800.h5ad	CIBERSORTx	0	1.035684125	82.85473
TSP21_random_rep5_seed6_40_800.h5ad	CIBERSORTx	0	0.63373175	50.69854
TSP27_random_rep1_seed7_30_600.h5ad	CIBERSORTx	0	1.1901507500000004	95.21206000000002
TSP27_random_rep2_seed7_30_600.h5ad	CIBERSORTx	0	2.08416125	166.73290000000003
TSP27_random_rep3_seed7_30_600.h5ad	CIBERSORTx	0	1.3129433749999997	105.03546999999998
TSP27_random_rep4_seed7_30_600.h5ad	CIBERSORTx	0	0.8878691250000001	71.02953000000001
TSP27_random_rep5_seed7_30_600.h5ad	CIBERSORTx	0	0.9709435000000001	77.67548000000001
TSP27_random_rep1_seed13_30_600.h5ad	CIBERSORTx	0	1.369852999999999	109.58823999999993
TSP27_random_rep2_seed13_30_600.h5ad	CIBERSORTx	0	1.3457337499999995	107.65869999999995
TSP27_random_rep3_seed13_30_600.h5ad	CIBERSORTx	0	1.736880125	138.95041
TSP27_random_rep4_seed13_30_600.h5ad	CIBERSORTx	0	1.344957125	107.59657
TSP27_random_rep5_seed13_30_600.h5ad	CIBERSORTx	0	1.2930731249999996	103.44584999999996
TSP27_random_rep1_seed5_30_600.h5ad	CIBERSORTx	0	1.2146983749999996	97.17586999999996
TSP27_random_rep2_seed5_30_600.h5ad	CIBERSORTx	0	1.250797	100.06376
TSP27_random_rep3_seed5_30_600.h5ad	CIBERSORTx	0	1.2542642499999999	100.34114
TSP27_random_rep4_seed5_30_600.h5ad	CIBERSORTx	0	1.1899198750000002	95.19359000000001
TSP27_random_rep5_seed5_30_600.h5ad	CIBERSORTx	0	1.3814581249999998	110.51664999999998
TSP25_random_rep1_seed11_30_600.h5ad	CIBERSORTx	0	1.1790707500000002	94.32566000000001
TSP25_random_rep2_seed11_30_600.h5ad	CIBERSORTx	0	1.4830590000000001	118.64472
TSP25_random_rep3_seed11_30_600.h5ad	CIBERSORTx	0	1.1115755	88.92604
TSP25_random_rep4_seed11_30_600.h5ad	CIBERSORTx	0	0.8603173750000002	68.82539000000001
TSP25_random_rep5_seed11_30_600.h5ad	CIBERSORTx	0	1.0052697499999996	80.42157999999998
TSP25_random_rep1_seed11_10_200.h5ad	CIBERSORTx	0	0.9743467499999999	77.94774
TSP25_random_rep2_seed11_10_200.h5ad	CIBERSORTx	0	1.1057078749999998	88.45662999999999
TSP25_random_rep3_seed11_10_200.h5ad	CIBERSORTx	0	1.6848697500000003	134.78958000000003
TSP25_random_rep4_seed11_10_200.h5ad	CIBERSORTx	0	0.9637286250000002	77.09829000000002
TSP25_random_rep5_seed11_10_200.h5ad	CIBERSORTx	0	1.103073125	88.24585
TSP27_random_rep1_seed11_40_800.h5ad	CIBERSORTx	0	1.17957475	94.36598
TSP27_random_rep2_seed11_40_800.h5ad	CIBERSORTx	0	1.1753507500000002	94.02806000000002
TSP27_random_rep3_seed11_40_800.h5ad	CIBERSORTx	0	1.0550185	84.40148
TSP27_random_rep4_seed11_40_800.h5ad	CIBERSORTx	0	1.0082051249999995	80.65640999999997
TSP27_random_rep5_seed11_40_800.h5ad	CIBERSORTx	0	0.8812390000000001	70.49912
TSP21_random_rep1_seed3_10_200.h5ad	CIBERSORTx	0	0.5907415	47.25932
TSP21_random_rep2_seed3_10_200.h5ad	CIBERSORTx	0	0.8769101249999999	70.15280999999999
TSP21_random_rep3_seed3_10_200.h5ad	CIBERSORTx	0	1.9544521249999995	156.35616999999996
TSP21_random_rep4_seed3_10_200.h5ad	CIBERSORTx	0	1.1364796249999995	90.91836999999997
TSP21_random_rep5_seed3_10_200.h5ad	CIBERSORTx	0	0.9786953750000003	78.29563000000002
TSP21_random_rep1_seed7_10_200.h5ad	CIBERSORTx	0	1.2201617500000004	97.61294000000002
TSP21_random_rep2_seed7_10_200.h5ad	CIBERSORTx	0	1.22085925	97.66874
TSP21_random_rep3_seed7_10_200.h5ad	CIBERSORTx	0	1.3709016250000001	109.67213000000001
TSP21_random_rep4_seed7_10_200.h5ad	CIBERSORTx	0	1.0764704999999997	86.11763999999998
TSP21_random_rep5_seed7_10_200.h5ad	CIBERSORTx	0	0.9593807499999999	76.75045999999999
TSP25_random_rep1_seed9_40_800.h5ad	CIBERSORTx	0	0.80600225	64.48018
TSP25_random_rep2_seed9_40_800.h5ad	CIBERSORTx	0	1.010007	80.80056
TSP25_random_rep3_seed9_40_800.h5ad	CIBERSORTx	0	1.1433329999999997	91.46663999999998
TSP25_random_rep4_seed9_40_800.h5ad	CIBERSORTx	0	1.1007310000000001	88.05848
TSP25_random_rep5_seed9_40_800.h5ad	CIBERSORTx	0	1.3719714999999997	109.75771999999998
TSP21_random_rep1_seed3_30_600.h5ad	CIBERSORTx	0	0.6310426250000002	50.48341000000001
TSP21_random_rep2_seed3_30_600.h5ad	CIBERSORTx	0	1.117320375	89.38563
TSP21_random_rep3_seed3_30_600.h5ad	CIBERSORTx	0	0.8422890000000003	67.38312000000002
TSP21_random_rep4_seed3_30_600.h5ad	CIBERSORTx	0	1.2192149999999997	97.53719999999997
TSP21_random_rep5_seed3_30_600.h5ad	CIBERSORTx	0	0.9706439999999998	77.65151999999999
TSP21_random_rep1_seed5_50_1000.h5ad	CIBERSORTx	0	0.876284125	70.10273
TSP21_random_rep2_seed5_50_1000.h5ad	CIBERSORTx	0	0.958504875	76.68039
TSP21_random_rep3_seed5_50_1000.h5ad	CIBERSORTx	0	0.7910134999999999	63.281079999999996
TSP21_random_rep4_seed5_50_1000.h5ad	CIBERSORTx	0	0.68985125	55.188100000000006
TSP21_random_rep5_seed5_50_1000.h5ad	CIBERSORTx	0	1.0974722499999998	87.79777999999999
TSP27_random_rep1_seed10_10_200.h5ad	CIBERSORTx	0	1.4220871250000002	113.76697000000001
TSP27_random_rep2_seed10_10_200.h5ad	CIBERSORTx	0	1.2454094999999994	99.63275999999995
TSP27_random_rep3_seed10_10_200.h5ad	CIBERSORTx	0	1.1582792500000003	92.66234000000003
TSP27_random_rep4_seed10_10_200.h5ad	CIBERSORTx	0	1.4387428750000002	115.09943000000001
TSP27_random_rep5_seed10_10_200.h5ad	CIBERSORTx	0	1.0082446249999997	80.65956999999997
TSP21_random_rep1_seed12_20_400.h5ad	CIBERSORTx	0	1.0902849999999997	87.22279999999998
TSP21_random_rep2_seed12_20_400.h5ad	CIBERSORTx	0	1.1071797499999998	88.57437999999999
TSP21_random_rep3_seed12_20_400.h5ad	CIBERSORTx	0	1.015701875	81.25614999999999
TSP21_random_rep4_seed12_20_400.h5ad	CIBERSORTx	0	1.2534758750000008	100.27807000000006
TSP21_random_rep5_seed12_20_400.h5ad	CIBERSORTx	0	1.2490091250000002	99.92073
TSP21_random_rep1_seed9_10_200.h5ad	CIBERSORTx	0	1.1029565	88.23652
TSP21_random_rep2_seed9_10_200.h5ad	CIBERSORTx	0	1.816895250000001	145.35162000000008
TSP21_random_rep3_seed9_10_200.h5ad	CIBERSORTx	0	1.079136875	86.33095
TSP21_random_rep4_seed9_10_200.h5ad	CIBERSORTx	0	1.1919213749999997	95.35370999999998
TSP21_random_rep5_seed9_10_200.h5ad	CIBERSORTx	0	0.992293125	79.38345
TSP25_random_rep1_seed4_30_600.h5ad	CIBERSORTx	0	0.8430762499999999	67.44609999999999
TSP25_random_rep2_seed4_30_600.h5ad	CIBERSORTx	0	1.260629625	100.85037
TSP25_random_rep3_seed4_30_600.h5ad	CIBERSORTx	0	0.9967651250000003	79.74121000000002
TSP25_random_rep4_seed4_30_600.h5ad	CIBERSORTx	0	1.1480552500000003	91.84442000000003
TSP25_random_rep5_seed4_30_600.h5ad	CIBERSORTx	0	0.9381229999999995	75.04983999999996
TSP25_random_rep1_seed4_40_800.h5ad	CIBERSORTx	0	1.1201796249999996	89.61436999999997
TSP25_random_rep2_seed4_40_800.h5ad	CIBERSORTx	0	1.1439914999999998	91.51931999999998
TSP25_random_rep3_seed4_40_800.h5ad	CIBERSORTx	0	1.0359957500000003	82.87966000000003
TSP25_random_rep4_seed4_40_800.h5ad	CIBERSORTx	0	0.9679927500000002	77.43942000000001
TSP25_random_rep5_seed4_40_800.h5ad	CIBERSORTx	0	0.9130816250000002	73.04653000000002
TSP25_random_rep1_seed13_40_800.h5ad	CIBERSORTx	0	1.364539375	109.16315
TSP25_random_rep2_seed13_40_800.h5ad	CIBERSORTx	0	1.1157675000000005	89.26140000000004
TSP25_random_rep3_seed13_40_800.h5ad	CIBERSORTx	0	0.5910986250000001	47.287890000000004
TSP25_random_rep4_seed13_40_800.h5ad	CIBERSORTx	0	1.0937214999999993	87.49771999999994
TSP25_random_rep5_seed13_40_800.h5ad	CIBERSORTx	0	0.9436361249999999	75.49089
TSP21_random_rep1_seed3_40_800.h5ad	CIBERSORTx	0	0.796976125	63.75809
TSP21_random_rep2_seed3_40_800.h5ad	CIBERSORTx	0	0.87090775	69.67262
TSP21_random_rep3_seed3_40_800.h5ad	CIBERSORTx	0	0.8463138750000001	67.70511
TSP21_random_rep4_seed3_40_800.h5ad	CIBERSORTx	0	0.5695246250000001	45.56197000000001
TSP21_random_rep5_seed3_40_800.h5ad	CIBERSORTx	0	0.7483774999999999	59.87019999999999
TSP21_random_rep1_seed7_40_800.h5ad	CIBERSORTx	0	0.9456321249999997	75.65056999999997
TSP21_random_rep2_seed7_40_800.h5ad	CIBERSORTx	0	1.0644032499999998	85.15225999999998
TSP21_random_rep3_seed7_40_800.h5ad	CIBERSORTx	0	0.7513173750000001	60.10539000000001
TSP21_random_rep4_seed7_40_800.h5ad	CIBERSORTx	0	0.85590525	68.47242
TSP21_random_rep5_seed7_40_800.h5ad	CIBERSORTx	0	0.9826742500000002	78.61394000000001
TSP27_random_rep1_seed8_40_800.h5ad	CIBERSORTx	0	1.0673918749999995	85.39134999999996
TSP27_random_rep2_seed8_40_800.h5ad	CIBERSORTx	0	1.221747	97.73975999999999
TSP27_random_rep3_seed8_40_800.h5ad	CIBERSORTx	0	1.01436975	81.14958
TSP27_random_rep4_seed8_40_800.h5ad	CIBERSORTx	0	1.2752322499999997	102.01857999999999
TSP27_random_rep5_seed8_40_800.h5ad	CIBERSORTx	0	1.2790328749999997	102.32262999999998
TSP21_random_rep1_seed6_10_200.h5ad	CIBERSORTx	0	0.75226625	60.1813
TSP21_random_rep2_seed6_10_200.h5ad	CIBERSORTx	0	1.5275435	122.20348
TSP21_random_rep3_seed6_10_200.h5ad	CIBERSORTx	0	0.8370392499999999	66.96314
TSP21_random_rep4_seed6_10_200.h5ad	CIBERSORTx	0	1.2587620000000004	100.70096000000002
TSP21_random_rep5_seed6_10_200.h5ad	CIBERSORTx	0	1.3516106249999997	108.12884999999999
TSP27_random_rep1_seed11_50_1000.h5ad	CIBERSORTx	0	0.7852407500000003	62.81926000000002
TSP27_random_rep2_seed11_50_1000.h5ad	CIBERSORTx	0	1.1648052499999997	93.18441999999997
TSP27_random_rep3_seed11_50_1000.h5ad	CIBERSORTx	0	1.5085058749999996	120.68046999999997
TSP27_random_rep4_seed11_50_1000.h5ad	CIBERSORTx	0	1.0026001249999996	80.20800999999997
TSP27_random_rep5_seed11_50_1000.h5ad	CIBERSORTx	0	1.024419875	81.95358999999999
TSP27_random_rep1_seed11_20_400.h5ad	CIBERSORTx	0	0.8375265000000001	67.00212
TSP27_random_rep2_seed11_20_400.h5ad	CIBERSORTx	0	1.1982430000000002	95.85944000000002
TSP27_random_rep3_seed11_20_400.h5ad	CIBERSORTx	0	1.001874875	80.14999
TSP27_random_rep4_seed11_20_400.h5ad	CIBERSORTx	0	0.526037625	42.083009999999994
TSP27_random_rep5_seed11_20_400.h5ad	CIBERSORTx	0	1.2441907500000002	99.53526000000002
TSP27_random_rep1_seed11_30_600.h5ad	CIBERSORTx	0	1.2374040000000002	98.99232000000002
TSP27_random_rep2_seed11_30_600.h5ad	CIBERSORTx	0	0.836762	66.94096
TSP27_random_rep3_seed11_30_600.h5ad	CIBERSORTx	0	0.9360423750000001	74.88339
TSP27_random_rep4_seed11_30_600.h5ad	CIBERSORTx	0	1.1561063750000005	92.48851000000003
TSP27_random_rep5_seed11_30_600.h5ad	CIBERSORTx	0	1.6110472499999997	128.88377999999997
TSP27_random_rep1_seed3_30_600.h5ad	CIBERSORTx	0	1.1917698749999999	95.34159
TSP27_random_rep2_seed3_30_600.h5ad	CIBERSORTx	0	1.0208869999999999	81.67096
TSP27_random_rep3_seed3_30_600.h5ad	CIBERSORTx	0	0.9009277500000001	72.07422000000001
TSP27_random_rep4_seed3_30_600.h5ad	CIBERSORTx	0	0.7873582499999998	62.98865999999998
TSP27_random_rep5_seed3_30_600.h5ad	CIBERSORTx	0	1.0215832500000002	81.72666000000001
TSP25_random_rep1_seed9_30_600.h5ad	CIBERSORTx	0	1.0092918750000004	80.74335000000004
TSP25_random_rep2_seed9_30_600.h5ad	CIBERSORTx	0	1.022211125	81.77689000000001
TSP25_random_rep3_seed9_30_600.h5ad	CIBERSORTx	0	0.9692546250000003	77.54037000000002
TSP25_random_rep4_seed9_30_600.h5ad	CIBERSORTx	0	1.4856997500000004	118.85598000000003
TSP25_random_rep5_seed9_30_600.h5ad	CIBERSORTx	0	1.4561963749999998	116.49570999999999
TSP25_random_rep1_seed11_20_400.h5ad	CIBERSORTx	0	1.0496866249999997	83.97492999999997
TSP25_random_rep2_seed11_20_400.h5ad	CIBERSORTx	0	1.025025625	82.00205
TSP25_random_rep3_seed11_20_400.h5ad	CIBERSORTx	0	1.3223403749999998	105.78722999999998
TSP25_random_rep4_seed11_20_400.h5ad	CIBERSORTx	0	1.44110125	115.2881
TSP25_random_rep5_seed11_20_400.h5ad	CIBERSORTx	0	0.8465925000000002	67.72740000000002
TSP25_random_rep1_seed10_50_1000.h5ad	CIBERSORTx	0	0.9196194999999999	73.56956
TSP25_random_rep2_seed10_50_1000.h5ad	CIBERSORTx	0	1.0494385	83.95508
TSP25_random_rep3_seed10_50_1000.h5ad	CIBERSORTx	0	1.4565691250000001	116.52553
TSP25_random_rep4_seed10_50_1000.h5ad	CIBERSORTx	0	1.08792625	87.0341
TSP25_random_rep5_seed10_50_1000.h5ad	CIBERSORTx	0	0.9568243750000001	76.54595
TSP25_random_rep1_seed3_30_600.h5ad	CIBERSORTx	0	1.180754375	94.46035
TSP25_random_rep2_seed3_30_600.h5ad	CIBERSORTx	0	0.9992721249999997	79.94176999999998
TSP25_random_rep3_seed3_30_600.h5ad	CIBERSORTx	0	0.54515925	43.612739999999995
TSP25_random_rep4_seed3_30_600.h5ad	CIBERSORTx	0	1.6510893750000002	132.08715
TSP25_random_rep5_seed3_30_600.h5ad	CIBERSORTx	0	0.7455828749999999	59.64662999999999
TSP25_random_rep1_seed8_20_400.h5ad	CIBERSORTx	0	0.8820333749999998	70.56266999999998
TSP25_random_rep2_seed8_20_400.h5ad	CIBERSORTx	0	0.9713645000000002	77.70916000000001
TSP25_random_rep3_seed8_20_400.h5ad	CIBERSORTx	0	0.8126818750000003	65.01455000000003
TSP25_random_rep4_seed8_20_400.h5ad	CIBERSORTx	0	0.8543986249999997	68.35188999999998
TSP25_random_rep5_seed8_20_400.h5ad	CIBERSORTx	0	1.4605558749999996	116.84446999999997
TSP27_random_rep1_seed5_40_800.h5ad	CIBERSORTx	0	2.0322567499999997	162.58053999999998
TSP27_random_rep2_seed5_40_800.h5ad	CIBERSORTx	0	1.0269901249999998	82.15920999999999
TSP27_random_rep3_seed5_40_800.h5ad	CIBERSORTx	0	1.2698108750000001	101.58487000000001
TSP27_random_rep4_seed5_40_800.h5ad	CIBERSORTx	0	1.3332894999999996	106.66315999999996
TSP27_random_rep5_seed5_40_800.h5ad	CIBERSORTx	0	1.2766034999999998	102.12827999999999
TSP27_random_rep1_seed3_50_1000.h5ad	CIBERSORTx	0	1.1692843749999997	93.54274999999997
TSP27_random_rep2_seed3_50_1000.h5ad	CIBERSORTx	0	1.5068882499999998	120.55105999999999
TSP27_random_rep3_seed3_50_1000.h5ad	CIBERSORTx	0	1.2693862499999997	101.55089999999998
TSP27_random_rep4_seed3_50_1000.h5ad	CIBERSORTx	0	1.236901	98.95208000000001
TSP27_random_rep5_seed3_50_1000.h5ad	CIBERSORTx	0	1.1319337499999997	90.55469999999998
TSP25_random_rep1_seed13_20_400.h5ad	CIBERSORTx	0	0.8496657500000001	67.97326000000001
TSP25_random_rep2_seed13_20_400.h5ad	CIBERSORTx	0	0.979620375	78.36963
TSP25_random_rep3_seed13_20_400.h5ad	CIBERSORTx	0	1.5198783750000007	121.59027000000005
TSP25_random_rep4_seed13_20_400.h5ad	CIBERSORTx	0	1.1018440000000003	88.14752000000001
TSP25_random_rep5_seed13_20_400.h5ad	CIBERSORTx	0	0.7749400000000002	61.99520000000001
TSP27_random_rep1_seed7_20_400.h5ad	CIBERSORTx	0	1.6340325	130.7226
TSP27_random_rep2_seed7_20_400.h5ad	CIBERSORTx	0	1.179582125	94.36657
TSP27_random_rep3_seed7_20_400.h5ad	CIBERSORTx	0	1.203053	96.24423999999999
TSP27_random_rep4_seed7_20_400.h5ad	CIBERSORTx	0	1.0074544999999997	80.59635999999998
TSP27_random_rep5_seed7_20_400.h5ad	CIBERSORTx	0	1.2937482499999997	103.49985999999997
TSP25_random_rep1_seed13_50_1000.h5ad	CIBERSORTx	0	1.37787675	110.23013999999999
TSP25_random_rep2_seed13_50_1000.h5ad	CIBERSORTx	0	1.097654375	87.81235000000001
TSP25_random_rep3_seed13_50_1000.h5ad	CIBERSORTx	0	0.6388824999999998	51.110599999999984
TSP25_random_rep4_seed13_50_1000.h5ad	CIBERSORTx	0	1.0841417500000001	86.73134000000002
TSP25_random_rep5_seed13_50_1000.h5ad	CIBERSORTx	0	1.0434055	83.47244
TSP27_random_rep1_seed6_50_1000.h5ad	CIBERSORTx	0	0.9720706249999997	77.76564999999998
TSP27_random_rep2_seed6_50_1000.h5ad	CIBERSORTx	0	1.1240651249999998	89.92520999999998
TSP27_random_rep3_seed6_50_1000.h5ad	CIBERSORTx	0	1.417116	113.36928
TSP27_random_rep4_seed6_50_1000.h5ad	CIBERSORTx	0	0.9536128749999999	76.28903
TSP27_random_rep5_seed6_50_1000.h5ad	CIBERSORTx	0	1.4141804999999994	113.13443999999996
TSP21_random_rep1_seed10_30_600.h5ad	CIBERSORTx	0	0.94797625	75.8381
TSP21_random_rep2_seed10_30_600.h5ad	CIBERSORTx	0	1.0131046249999998	81.04836999999998
TSP21_random_rep3_seed10_30_600.h5ad	CIBERSORTx	0	1.482064625	118.56517
TSP21_random_rep4_seed10_30_600.h5ad	CIBERSORTx	0	0.82200575	65.76046
TSP21_random_rep5_seed10_30_600.h5ad	CIBERSORTx	0	1.2084102499999998	96.67281999999999
TSP21_random_rep1_seed13_10_200.h5ad	CIBERSORTx	0	1.1332455000000003	90.65964000000002
TSP21_random_rep2_seed13_10_200.h5ad	CIBERSORTx	0	0.8846621250000002	70.77297000000002
TSP21_random_rep3_seed13_10_200.h5ad	CIBERSORTx	0	0.773051625	61.84413
TSP21_random_rep4_seed13_10_200.h5ad	CIBERSORTx	0	0.7521789999999999	60.174319999999994
TSP21_random_rep5_seed13_10_200.h5ad	CIBERSORTx	0	1.1292449999999998	90.33959999999999
TSP27_random_rep1_seed12_30_600.h5ad	CIBERSORTx	0	0.9585269999999999	76.68216
TSP27_random_rep2_seed12_30_600.h5ad	CIBERSORTx	0	1.2317719999999999	98.54175999999998
TSP27_random_rep3_seed12_30_600.h5ad	CIBERSORTx	0	0.9288021250000001	74.30417000000001
TSP27_random_rep4_seed12_30_600.h5ad	CIBERSORTx	0	1.1784272500000004	94.27418000000003
TSP27_random_rep5_seed12_30_600.h5ad	CIBERSORTx	0	0.9832106249999997	78.65684999999998
TSP25_random_rep1_seed4_50_1000.h5ad	CIBERSORTx	0	1.100774375	88.06195000000001
TSP25_random_rep2_seed4_50_1000.h5ad	CIBERSORTx	0	1.25516625	100.4133
TSP25_random_rep3_seed4_50_1000.h5ad	CIBERSORTx	0	0.9962733749999998	79.70186999999999
TSP25_random_rep4_seed4_50_1000.h5ad	CIBERSORTx	0	0.9989716249999997	79.91772999999998
TSP25_random_rep5_seed4_50_1000.h5ad	CIBERSORTx	0	0.92417175	73.93374
TSP25_random_rep1_seed9_50_1000.h5ad	CIBERSORTx	0	0.8067326249999999	64.53860999999999
TSP25_random_rep2_seed9_50_1000.h5ad	CIBERSORTx	0	1.0207471249999998	81.65976999999998
TSP25_random_rep3_seed9_50_1000.h5ad	CIBERSORTx	0	1.15126925	92.10154
TSP25_random_rep4_seed9_50_1000.h5ad	CIBERSORTx	0	1.0684176250000001	85.47341000000002
TSP25_random_rep5_seed9_50_1000.h5ad	CIBERSORTx	0	1.2997975000000006	103.98380000000004
TSP25_random_rep1_seed3_10_200.h5ad	CIBERSORTx	0	0.8887660000000001	71.10128
TSP25_random_rep2_seed3_10_200.h5ad	CIBERSORTx	0	1.0993839999999993	87.95071999999993
TSP25_random_rep3_seed3_10_200.h5ad	CIBERSORTx	0	0.7393838749999999	59.15071
TSP25_random_rep4_seed3_10_200.h5ad	CIBERSORTx	0	0.80696975	64.55758
TSP25_random_rep5_seed3_10_200.h5ad	CIBERSORTx	0	1.3069076250000002	104.55261000000002
TSP21_random_rep1_seed10_10_200.h5ad	CIBERSORTx	0	0.7192590000000002	57.540720000000015
TSP21_random_rep2_seed10_10_200.h5ad	CIBERSORTx	0	0.6559143750000002	52.47315000000001
TSP21_random_rep3_seed10_10_200.h5ad	CIBERSORTx	0	0.7371067500000001	58.96854000000001
TSP21_random_rep4_seed10_10_200.h5ad	CIBERSORTx	0	1.10149075	88.11926
TSP21_random_rep5_seed10_10_200.h5ad	CIBERSORTx	0	0.9845395	78.76316
TSP25_random_rep1_seed6_20_400.h5ad	CIBERSORTx	0	1.004908	80.39263999999999
TSP25_random_rep2_seed6_20_400.h5ad	CIBERSORTx	0	1.03514725	82.81178
TSP25_random_rep3_seed6_20_400.h5ad	CIBERSORTx	0	0.9655308749999998	77.24246999999998
TSP25_random_rep4_seed6_20_400.h5ad	CIBERSORTx	0	0.6773405	54.18724
TSP25_random_rep5_seed6_20_400.h5ad	CIBERSORTx	0	1.2648641250000001	101.18913
TSP27_random_rep1_seed6_30_600.h5ad	CIBERSORTx	0	0.9947145000000004	79.57716000000003
TSP27_random_rep2_seed6_30_600.h5ad	CIBERSORTx	0	0.9434462500000003	75.47570000000002
TSP27_random_rep3_seed6_30_600.h5ad	CIBERSORTx	0	1.22568175	98.05453999999999
TSP27_random_rep4_seed6_30_600.h5ad	CIBERSORTx	0	1.2129786250000003	97.03829000000002
TSP27_random_rep5_seed6_30_600.h5ad	CIBERSORTx	0	0.8973869999999999	71.79096
TSP21_random_rep1_seed13_50_1000.h5ad	CIBERSORTx	0	1.0165570000000002	81.32456000000002
TSP21_random_rep2_seed13_50_1000.h5ad	CIBERSORTx	0	0.9052563749999998	72.42050999999998
TSP21_random_rep3_seed13_50_1000.h5ad	CIBERSORTx	0	0.7139358750000001	57.11487000000001
TSP21_random_rep4_seed13_50_1000.h5ad	CIBERSORTx	0	0.7881086249999999	63.04868999999999
TSP21_random_rep5_seed13_50_1000.h5ad	CIBERSORTx	0	0.8425381250000002	67.40305000000002
TSP21_random_rep1_seed4_40_800.h5ad	CIBERSORTx	0	0.9915768750000004	79.32615000000003
TSP21_random_rep2_seed4_40_800.h5ad	CIBERSORTx	0	1.019967375	81.59739
TSP21_random_rep3_seed4_40_800.h5ad	CIBERSORTx	0	0.9767793749999999	78.14235
TSP21_random_rep4_seed4_40_800.h5ad	CIBERSORTx	0	0.609050375	48.72403
TSP21_random_rep5_seed4_40_800.h5ad	CIBERSORTx	0	1.18817275	95.05382
TSP21_random_rep1_seed8_40_800.h5ad	CIBERSORTx	0	0.5956191249999999	47.64952999999999
TSP21_random_rep2_seed8_40_800.h5ad	CIBERSORTx	0	0.9122191249999997	72.97752999999997
TSP21_random_rep3_seed8_40_800.h5ad	CIBERSORTx	0	1.021849375	81.74794999999999
TSP21_random_rep4_seed8_40_800.h5ad	CIBERSORTx	0	1.2327372499999991	98.61897999999994
TSP21_random_rep5_seed8_40_800.h5ad	CIBERSORTx	0	0.858639625	68.69117
TSP21_random_rep1_seed8_50_1000.h5ad	CIBERSORTx	0	1.0625463749999997	85.00370999999998
TSP21_random_rep2_seed8_50_1000.h5ad	CIBERSORTx	0	0.71752025	57.401619999999994
TSP21_random_rep3_seed8_50_1000.h5ad	CIBERSORTx	0	0.97284925	77.82794
TSP21_random_rep4_seed8_50_1000.h5ad	CIBERSORTx	0	1.0245195	81.96156
TSP21_random_rep5_seed8_50_1000.h5ad	CIBERSORTx	0	1.02564725	82.05178000000001
TSP25_random_rep1_seed7_20_400.h5ad	CIBERSORTx	0	0.8756605000000001	70.05284
TSP25_random_rep2_seed7_20_400.h5ad	CIBERSORTx	0	1.2647398750000003	101.17919000000002
