basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
2.60639	0.0	0.0	0.17469	0.0	0.0	0.0	8.81276		0.0	0.0	0.0	0.0	0.79853	0.37383			0.71643	0.91951		0.0	1.03856	0.0	0.0	1.41839	0.0	9.45546	0.38193	0.0	0.0	0.01786	0.0		0.0	0.92373	0.0		0.0	0.63514	2.05338	2.78343		0.0		0.03289	1.90451	0.0	0.0	0.0	3.36071	0.0	0.04803			0.50991		7.08014	0.0	0.67995			0.07676	0.07337		0.0			0.0	3.63627			0.06384	0.08449	3.91379	0.13222	0.0		0.16868	0.0711		7.55837	5.14786	0.7631		0.0		0.0	0.0			0.07784	0.0	27.57794		0.05955	0.0	0.0	1.32507		0.0	1.02863	1.51495		0.0	0.0	CIBERSORTx	SRR13990809
3.07472	0.0	0.01816	0.0	0.0	0.0	1.05695	2.95688		0.0	0.0	0.08131	0.0	0.44908	1.04925			1.48142	0.93977		0.0	4.01122	0.0	0.0	1.09902	0.0	7.75745	0.3762	0.97004	0.45245	0.00606	0.0		0.0	0.43433	0.0		0.0	0.0	0.38975	3.98392		0.0		0.05113	0.01702	0.0	0.00195	0.0	7.07311	0.0	0.03561			0.18044		7.82243	0.0	0.51796			0.02242	0.08642		0.0			0.0	3.36787			0.0	0.0	0.76727	0.25591	0.0		0.48804	0.0		11.67228	3.53205	0.67213		0.0		0.0	0.0			0.0	0.0	28.31579		0.05666	0.0	0.0	1.7041		0.0	0.0	2.77142		0.0	0.0	CIBERSORTx	SRR13991008
1.03646	0.0	0.0	0.0	0.0	0.0	1.58808	13.01018		0.0	0.0	0.0	0.0	0.23912	0.07259			0.0	0.08594		0.07588	6.64072	3.98073	0.0	1.00536	0.2004	7.38101	0.21631	0.16624	0.16018	0.0	1.41333		0.0	0.0	0.00935		0.0	0.30391	0.0	4.42082		0.0		0.32518	0.94848	0.0	0.01353	0.0	1.10568	0.0	0.0			0.04032		4.01236	0.00939	0.0			0.0	0.0		8e-05			0.0	3.60917			0.00502	0.0	5.14322	0.04812	0.0		0.49921	0.49172		1.74843	12.04615	0.99922		0.0		0.0	0.0			0.0868	0.0	24.34854		0.15993	0.0	0.0	0.0		0.30523	1.73749	0.31012		0.0	0.0	CIBERSORTx	SRR13991104
2.47388	0.0	0.02479	0.0	0.0	0.0	0.34366	8.18741		0.0	0.16602	0.42693	0.0	1.21606	0.59992			0.82588	1.19899		0.0	2.50108	0.0	0.0	0.82611	0.0	6.80723	0.558	0.0	0.34287	0.02115	0.0		0.0	0.69032	0.0		0.0	0.44322	0.57292	5.53877		0.01113		0.99831	4.05076	0.0	0.0	0.0	6.93063	0.0	0.0			0.54341		8.3866	0.39853	0.56911			0.08083	0.0		0.0			0.0	3.62261			0.0	0.01579	4.65316	0.04808	0.0		0.49003	0.0		4.55464	6.46821	1.06427		0.0		0.0	0.0			0.07871	0.0	18.66957		0.07974	0.0	0.0	0.97399		0.0	1.51675	2.02993		0.0	0.0	CIBERSORTx	SRR13990972
1.7601	0.0	0.11803	0.0	0.0	0.0	0.09044	11.58653		0.0	0.0	0.0	0.0	0.47733	1.59316			1.3415	0.93431		0.0	3.94355	0.0	0.0	0.20963	0.12442	5.2271	0.37489	0.46977	0.21843	0.04428	0.13032		0.0	1.22826	0.0		0.0	0.25003	2.81991	5.26964		0.0		0.0	1.89039	0.0	0.0	0.0	8.59886	0.21969	0.07376			0.28884		7.7565	0.44034	1.22428			0.19585	0.09213		0.0			0.0	2.99759			0.01567	0.00077	2.24472	0.30193	0.0		0.13347	0.0		2.89312	6.76383	1.13453		0.0		0.0	0.0			0.12901	0.0	20.17145		0.11336	0.0	0.0	1.55402		0.0	0.0	2.5543		0.0	0.0	CIBERSORTx	SRR13990983
2.65824	0.0	0.01333	0.0	0.0	0.0	0.19366	4.82532		0.0	0.0	0.50769	0.0	1.10387	0.87936			1.52886	0.96516		0.0	5.67642	0.0	0.0	0.42685	0.10972	6.48846	0.55062	0.89707	0.21527	0.00773	0.0		0.0	0.27011	0.0		0.0	0.21046	0.59581	5.20256		0.0		0.29235	2.46321	0.0	0.00411	0.0	13.75953	0.0	0.01302			0.52913		7.30551	0.42822	1.0963			0.0	0.0		0.0			0.15789	4.78377			0.0	0.0	2.35705	0.10746	0.0		0.35218	0.0		0.6578	6.20317	2.41222		0.72855		0.0	0.0			0.0	0.0	18.93228		0.06305	0.0	0.0	0.63237		0.0	0.0	3.39426		0.0	0.0	CIBERSORTx	SRR13990675
2.13939	0.0	0.10545	0.00645	0.0	0.0	0.91856	9.42845		0.0	0.0	0.33691	0.0	0.22405	0.69421			0.77654	1.05885		0.0	5.27777	0.0	0.0	0.8771	0.01004	7.83928	0.42494	0.10601	0.0	0.0173	0.01745		0.0	0.53972	0.0		0.0	0.22424	0.59671	5.14891		0.0		0.0	0.66205	0.0	0.0	0.0	7.6699	0.0	0.1185			0.50029		4.6836	0.23297	1.12755			0.0	0.08373		0.0			0.0	3.56533			0.0	0.0	2.29399	0.16304	0.0		0.07397	0.0		4.15183	8.52728	0.59712		0.0		0.0	0.0			0.0	0.0	24.94126		0.9941	0.0	0.0	0.91043		0.0	0.21021	1.72455		0.0	0.0	CIBERSORTx	SRR13990806
1.98499	0.0	0.03499	0.18138	0.0	0.0	2.09877	5.38713		0.0	0.0	0.0	0.0	0.08904	0.93588			1.66197	0.58715		0.0	0.62967	0.0	0.0	0.94032	0.75266	11.40891	0.51803	0.0	0.0	0.00574	0.02288		0.0	0.05907	0.0		0.0	0.71613	0.13864	4.60218		0.0		0.91348	0.14365	0.0	0.0	0.0	8.04834	0.0	0.0			0.26728		6.60361	0.0	0.22258			0.1466	0.08092		0.0			0.0	3.24865			0.0	0.11053	2.27889	0.19319	0.0		0.63166	0.0		6.5138	4.11883	1.55103		0.0		0.0	0.0			0.0	0.0	29.05284		0.0042	0.0	0.35289	0.81232		0.0	0.22647	1.72271		0.0	0.0	CIBERSORTx	SRR13990974
3.01042	0.50259	0.0	0.0	0.0571	0.0	0.07355	11.88446		0.0	0.16142	1.4513	0.01248	0.35691	0.26363			0.56111	0.411		0.00143	20.80336	0.0	0.0	0.0	0.05572	2.80575	0.132	0.0	0.11121	0.00076	0.0		0.0	1.75409	0.0		0.0	0.28454	0.0	1.8729		1.26526		0.65007	0.0	0.00425	0.0	0.50671	0.0	2.06486	0.94896			0.4475		7.19605	0.0	2.10244			0.0	0.00265		0.0			0.0	4.97104			0.0	0.21623	3.36351	0.01965	0.0		0.31207	0.0		0.53633	17.05833	0.20195		0.0		0.0	0.0			0.62193	0.0	8.90676		0.00275	0.0	0.0	0.0		0.18657	0.69712	1.1493		0.0	0.0	CIBERSORTx	SRR13990880
0.21314	0.0	0.04091	0.0	0.0	0.59497	1.91705	7.46876		0.0	0.0	0.2203	0.00862	0.02746	0.12458			1.04539	0.01191		0.01297	6.49451	0.40408	0.0	0.22486	0.09561	3.92874	0.0	0.0139	0.0	0.00034	0.0		0.01466	0.20924	0.00045		0.00037	0.01626	0.02243	0.00722		0.0044		0.00332	6e-05	0.01557	0.0	0.86166	0.0	2.594	0.11907			0.55864		7.43194	0.0	0.40702			0.02326	0.0		0.0			0.00625	9.03247			0.01072	0.36826	6.24839	0.00853	0.0		0.11595	0.00955		3.07378	12.94581	0.05141		0.08885		0.1039	0.0			0.00124	0.0	31.03249		0.0312	0.0	0.0	0.11285		0.10306	0.0	1.44026		0.07735	0.0	CIBERSORTx	SRR13990978
2.90568	0.0	0.02155	0.0	0.0	0.0	1.19871	7.6186		0.0	0.0	0.25718	0.0	0.29272	0.60373			1.31103	0.86908		0.0	5.22899	0.0	0.0	0.6628	0.0	8.13684	0.50563	0.15536	0.0	0.00746	0.07002		0.0	0.87624	0.0		0.0	0.21461	2.9155	4.3482		0.0		0.06677	1.49153	0.00852	0.00359	0.0	9.16084	0.0	0.04756			0.28133		4.34419	0.14832	0.5991			0.03168	0.07465		0.0			0.0	2.78487			0.00353	0.04914	2.94412	0.1234	0.0		0.45168	0.0		2.90571	6.01931	1.12202		0.0		0.0	0.0			0.0	0.0	25.85736		0.08653	0.0	0.0	0.93262		0.0	0.0	2.26169		0.0	0.0	CIBERSORTx	SRR13990807
1.60459	0.0	0.0	0.0	0.0	0.0	0.0	7.23961		0.0	0.16711	0.65139	0.0	0.25016	0.74447			1.43542	0.85827		0.0	6.50196	0.0	0.0	0.89361	0.90963	8.0834	0.56349	0.0	0.21121	0.0061	0.0		0.0	0.26279	0.0		0.0	0.36678	0.25098	5.41469		0.11165		0.0	3.21535	0.0	0.01372	0.0	12.73862	0.0	0.08367			0.13549		8.12518	0.08121	0.89616			0.07161	0.0		0.0			0.0	4.33881			0.37599	0.0	3.12421	0.05488	0.0		0.39722	0.0		0.66154	6.43044	0.71001		0.09691		0.0	0.0			0.0	0.0	18.69475		0.06305	0.0	0.0	0.02119		0.0	0.11082	3.03187		0.0	0.0	CIBERSORTx	SRR13991095
1.5464	0.0	0.06266	0.0	0.0	0.0	0.0138	10.82514		0.0	0.28896	0.68677	0.0	0.45187	0.43097			0.1951	0.4808		0.00704	1.01397	0.0	0.0	0.61684	0.0	6.79044	0.65985	0.0	0.02008	0.00778	0.0		0.0	0.03261	0.0		0.0	0.52032	2.90927	6.22276		0.61887		0.65001	3.07455	0.0	0.10673	0.0	11.05714	0.0	0.44898			0.29588		6.34152	0.51802	0.65989			0.0	0.0		0.0			0.0	3.06528			0.00444	0.0	3.70747	0.04002	0.0		0.15983	0.0		1.43684	10.85373	0.55649		0.0		0.0	0.0			0.08035	0.0	19.06292		0.04477	0.0	0.0	0.92243		0.0	1.0487	1.46171		0.0	0.0	CIBERSORTx	SRR13990976
2.25689	0.0	0.11738	0.0	0.0	0.0	0.75726	5.21703		0.0	0.0	0.0	0.0	0.40868	0.90541			0.73684	0.91125		0.0	5.93069	0.0	0.0	0.96009	0.13334	8.52878	0.465	0.0	0.26779	0.01515	0.0		0.0	0.59088	0.0		0.0	0.0	1.64824	3.85084		0.0		0.06143	0.0	0.0	0.0	0.0	11.1439	0.0	0.04336			0.13936		3.10664	0.21149	0.84503			0.15568	0.08795		0.00273			0.0	2.77389			0.00662	0.08576	0.99583	0.15798	0.0		0.56888	0.0		10.61415	4.26908	0.4681		0.0		0.0	0.0			0.0	0.0	26.21159		0.04935	0.0	0.0	2.27742		0.0	0.0	2.02225		0.0	0.0	CIBERSORTx	SRR13991009
0.6815	0.08883	0.0	0.1413	0.0	0.0	0.21669	7.31209		0.0	0.0	0.17647	0.0	0.0	0.83768			0.0	0.12904		0.0	11.12891	0.48588	0.0	0.52117	0.73023	2.38173	0.07738	0.0	0.0	0.00809	0.0		0.0	0.19418	0.0		0.00039	0.00474	3.75233	2.73789		0.0		0.0	5.00834	0.00032	0.00237	0.0	8.24697	1.88628	0.0			1.43404		6.19005	0.0	1.37269			0.84448	0.11705		0.0			0.0	5.57948			0.04949	0.0	4.1354	0.00228	0.0		0.0	0.0		0.0	10.89498	0.71743		0.0		0.0	0.0			0.0	0.0	18.51332		0.29902	0.0	0.39875	0.0		0.17343	1.59298	0.93432		0.0	0.0	CIBERSORTx	SRR13990979
1.63449	0.0	0.01058	0.01441	0.0	0.0	0.0	9.35871		0.0	0.22222	0.13893	0.0	0.37527	0.58352			1.25772	0.47604		0.01536	3.79316	0.71015	0.0	0.75311	0.1657	7.00523	0.6751	0.25555	0.00353	0.0063	0.0		0.0	0.0	0.0		0.0	0.34106	1.82359	5.63428		0.0		0.04543	1.7705	0.0	0.0	0.0	12.67079	0.0	0.0485			0.33545		4.1242	0.00983	0.71121			0.19603	0.00421		0.0			0.0	4.27059			0.00273	0.0	4.78594	0.06507	0.0		0.5347	0.0		1.50877	10.35895	0.57215		0.0		0.0	0.0			0.0	0.0	19.83077		0.3063	0.0	0.0	0.0		0.0	0.32459	2.26927		0.0	0.0	CIBERSORTx	SRR13990977
0.38018	0.0	0.05982	0.0529	0.0	0.0	0.0	9.83999		0.0	0.01124	0.07091	0.05141	0.35355	0.0604			0.16247	0.03475		0.02036	3.38713	0.05758	0.0	0.34203	0.0	6.68225	0.02443	0.14726	0.38425	0.0001	0.0		0.04131	1.2036	0.0		0.0	0.0	0.11598	2.63383		0.0		0.00239	0.0	0.0	0.0	0.0	9.52897	0.27839	0.03445			0.05389		10.31305	0.02266	0.10198			0.12515	0.0		0.0			0.0	5.76353			0.03025	0.02735	2.82217	0.01446	0.0		0.05464	0.0093		5.37759	16.55969	0.1405		0.0		0.0	0.0			0.12399	0.0	21.17825		0.00492	0.0	0.0	0.04802		0.0	0.0468	1.21398		0.00591	0.0	CIBERSORTx	SRR13991100
2.70036	0.0	0.08229	0.01728	0.0	0.0	0.67667	13.96301		0.0	0.0	0.23086	0.0	0.30238	0.49688			0.70779	0.69397		0.0	5.31419	0.0	0.0	0.75967	0.0	7.86976	0.34955	0.08012	0.0198	0.01317	0.0		0.0	1.10886	0.0		0.0	0.91971	3.99523	3.70231		0.0		0.33921	0.0	0.0	0.0	0.0	5.53972	0.0	0.02003			0.27039		4.75987	0.0	1.54341			0.0	0.14471		0.0			0.0	4.16284			0.24699	0.0	2.33737	0.03734	0.0		0.23989	0.0		3.17193	6.01969	1.19644		0.0		0.0	0.0			0.0	0.0	21.50583		0.87712	0.0	0.0	1.56917		0.0	0.04478	1.96942		0.0	0.0	CIBERSORTx	SRR13990810
0.12856	0.0	0.0	0.06307	0.0	0.0	0.85402	10.77705		0.0	0.0164	0.15304	0.0	0.0	0.05377			0.64753	0.0		0.00653	1.58642	0.0	0.0	0.3346	0.31723	4.24846	0.1893	0.0	0.12253	0.0	0.21421		0.0	0.47811	0.0		0.00037	0.0	0.00962	3.8825		0.3324		0.0	0.0	0.00028	0.00122	0.0	7.8458	3.37885	0.20146			0.48789		10.35997	0.0	0.27723			0.07517	0.00157		0.0			0.00129	5.69243			0.00153	0.16697	1.24492	0.00378	0.0		0.08993	0.0		5.17243	12.85095	0.05823		0.0		0.11932	0.0			0.0	0.0	25.89218		0.00751	0.0	0.0025	0.08304		0.06526	0.0	1.50257		0.0	0.0	CIBERSORTx	SRR13990982
2.52971	0.0	0.01981	0.00162	0.0	0.0	0.0	6.43569		0.0	0.0	0.83428	0.0	0.56827	0.53477			1.30341	0.61644		0.09565	4.76128	0.0	0.0	0.94515	0.0	5.62094	0.12232	0.24527	0.23242	0.00844	0.0		0.0	1.3465	0.0		0.0	0.17301	0.39134	5.65685		0.0		0.20774	1.77778	0.0	0.01955	0.0	13.63884	0.0	0.01984			0.2167		3.91851	0.0	0.5002			0.0	0.07658		0.0			0.0	3.08901			0.0	0.0	3.61468	0.16065	0.0		0.0	0.0		6.57908	3.67849	0.4297		0.0		0.0	0.0			0.0	0.0	27.74761		0.08491	0.0	0.0	0.08581		0.0	0.06806	1.64308		0.0	0.0	CIBERSORTx	SRR13991004
0.42776	0.0	0.02074	0.00675	0.0	0.0	0.0	14.20015		0.0	0.0	0.10704	0.0	0.33119	0.0			0.73156	0.04355		0.0	3.84734	1.12754	0.0	0.95881	0.0	4.79066	0.08543	0.03842	0.39483	0.03984	0.33565		0.00927	0.6904	0.00143		0.01024	0.0763	0.99615	0.52132		0.0		0.03689	0.0	0.03947	0.00712	0.01329	4.62533	0.40849	0.0			0.0329		9.0603	0.0	0.1772			0.13482	0.01113		0.00046			0.03374	5.07643			0.00642	0.17972	5.21825	0.06383	0.0		0.0	0.0		2.89554	14.87923	0.30478		0.0		0.0	0.0			0.0923	0.0	24.18524		0.15982	0.0	0.0	0.58832		0.00322	0.47395	1.48299		0.01644	0.0	CIBERSORTx	SRR13990811
1.84719	0.0	0.07909	0.13772	0.0	0.0	0.0	11.33773		0.0	0.1113	0.83414	0.0	0.62955	0.0			0.996	0.57313		0.0	0.20263	0.0	0.0	0.84033	0.0	4.43854	0.43245	0.0	0.19464	0.02588	0.0		0.0	0.11392	0.0		0.0	0.52462	0.12888	7.17063		0.0		0.0	3.78574	0.0	0.0	0.0	13.22861	0.0	0.0			0.32518		7.14865	0.0	0.89644			0.0844	0.0		0.0			0.0	4.246			0.01966	0.12623	3.94219	0.0	0.0		0.07948	0.0		3.55526	3.23831	0.79306		1.66668		0.0	0.0			0.08026	0.0	23.54817		0.0	0.0	0.09793	0.0		0.0	1.23865	1.28073		0.0	0.0	CIBERSORTx	SRR13991039
1.82379	0.0	0.00127	0.0	0.0	0.0	0.22362	7.74772		0.0	0.0	0.44957	0.0	0.66676	0.51552			1.27166	0.62767		0.0	3.11692	0.04161	0.0	0.41652	0.26254	5.269	0.52197	0.4308	0.0	0.01148	0.0		0.0	1.352	0.0		0.0	0.57681	0.0	6.60205		0.0		0.0	0.0	0.0	0.00444	0.0	15.36481	0.0	0.0			0.19161		7.32759	0.0	0.78999			0.05752	0.0648		0.0			0.0	3.26175			0.08191	0.01382	3.15828	0.05328	0.0		0.0	0.0		2.26296	9.62677	0.17259		0.0		0.0	0.0			0.0	0.0	22.13559		0.04835	0.0	0.0	0.77395		0.0	0.3967	2.28399		0.0	0.0	CIBERSORTx	SRR13991001
1.41068	0.0	0.0	0.50212	0.0	0.0	0.67773	11.83466		0.0	0.06956	0.16759	0.09999	0.09019	0.31061			0.60643	0.0		0.17298	0.09272	0.6647	0.0	0.42917	0.0	4.45487	0.11833	0.0	0.14272	0.0	0.58465		0.0	0.0	0.0233		0.0	0.0	0.0	5.08219		0.0		0.0	2.45969	0.0	0.00906	0.0	14.24876	0.0	0.0			0.0372		8.48332	0.0	0.23226			0.0829	0.0		0.0			0.0	3.80329			0.0	0.0	2.11108	0.01527	0.0		0.08414	0.00443		3.49016	4.91158	0.67656		2.40662		0.0	0.0			0.0	0.0	28.44487		0.0	0.0	0.19902	0.0		0.0	0.58266	0.18194		0.0	0.0	CIBERSORTx	SRR13990996
2.21034	0.0	0.07299	0.0	0.0	0.0	1.39631	4.79712		0.0	0.0	0.0	0.0	0.49884	0.54356			1.02401	0.62457		0.0	6.0707	0.0	0.0	0.47181	0.0	5.65279	0.6503	0.76721	0.0	0.00958	0.0		0.0	1.25059	0.0		0.0	0.64618	0.6059	5.04082		0.0		0.07616	0.0	0.0	0.0	0.0	17.68527	0.0	0.05064			0.1342		5.76283	0.0	1.42667			0.0	0.07648		0.0			0.0	2.02026			0.0	0.0	4.32664	0.0	0.22231		0.19132	0.0		1.93385	9.25941	0.77913		0.0		0.0	0.0			0.0	0.0	20.68612		0.41215	0.0	0.0	0.0		0.0	0.0	2.62292		0.0	0.0	CIBERSORTx	SRR13991000
1.98919	0.0	0.0	0.0	0.0	0.0	0.0	9.44091		0.0	0.0	0.0	0.0	0.0	2.92627			0.0	0.0		0.0	0.0	0.0	0.0	12.85373	0.0	1.64873	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	19.31485		0.0	0.0	1.5529		0.0	0.0	1.94709	0.0		0.0	0.0		0.0			0.0	6.08702		0.0		5.8378	0.0	0.0	0.0		0.0	0.0		9.4416	0.0	0.0		9.46495		0.0	0.0			0.0	0.0	12.26383		0.0	0.0	0.0	0.0		0.0	5.23113	0.0		0.0	0.0	NNLS	SRR13990980
1.27937	0.0	0.0	0.0	0.0	0.0	0.0	14.49607		0.0	0.0	0.0	0.0	0.0	2.71038			0.0	0.0		0.0	0.0	0.0	0.0	10.99176	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	19.50249		0.0	0.0	1.73713		0.0	0.0	0.89767	0.0		0.0	0.0		0.0			0.0	2.97729		0.0		5.38056	0.0	0.0	0.0		0.0	0.0		7.6746	0.0	0.0		11.44405		0.0	0.0			0.0	0.0	14.52792		0.0	0.0	0.0	0.0		0.0	6.3807	0.0		0.0	0.0	NNLS	SRR13990981
0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.08985		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	6.29924	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.44314		0.0	0.02805	1.11414		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	9.61785		0.0		4.44734	0.0	0.0	0.0		0.0	0.0		6.60991	0.0	0.0		4.17483		0.0	0.0			0.0	0.0	8.78677		0.0	0.0	0.0	0.0		0.0	3.38889	0.0		0.0	0.0	NNLS	SRR13990884
0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.53838		0.0	0.0	0.0	0.0	0.0	0.09036			0.0	0.0		0.0	0.0	0.0	0.0	9.39345	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2.86433	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	15.80922		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	13.55184		0.0		6.83466	0.0	0.0	0.0		3.13566	0.0		3.47411	0.0	0.0		7.26702		0.0	0.0			0.0	0.0	11.12946		0.0	0.0	0.0	0.0		0.0	4.91152	0.0		0.0	0.0	NNLS	SRR13990885
0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0565		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	7.03113	0.0	4.45256	0.0	0.0	0.0	0.0	0.0		0.0	8.11771	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.64999		0.0	0.00916	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	16.49642		0.0		5.18052	0.0	0.0	0.0		4.65492	0.0		2.7007	0.0	0.0		0.01585		0.0	0.0			0.0	0.0	11.06958		0.0	0.0	0.0	0.0		0.0	1.56496	0.0		0.0	0.0	NNLS	SRR13990883
0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.26441		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	6.53595	0.0	0.40323	0.0	0.0	0.0	0.0	0.0		0.1276	2.84666	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.78537		0.0	0.08787	0.32727		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.37411		0.0		4.44717	0.0	0.0	0.0		1.2432	0.0		2.1882	0.0	0.0		3.14193		0.0	0.0			0.0	0.0	12.0012		0.0	0.0	0.0	0.0		0.0	3.22585	0.0		0.0	0.0	NNLS	SRR13990805
0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.24866		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	2.2361	8.43759	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.51719	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.60627		0.0	0.0	0.21249		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	16.10277		0.0		6.04792	0.0	0.0	0.0		3.20817	0.0		0.0	0.0	0.0		4.72348		0.0	0.0			0.0	0.0	11.07518		0.0	0.0	0.0	0.0		0.0	0.58417	0.0		0.0	0.0	NNLS	SRR13991098
0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.33161		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	2.6719	0.0	0.0	4.91799	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.91923	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.45108		0.0	0.10686	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.24793		0.0		3.68169	0.0	0.0	0.0		2.46254	0.0		2.28071	0.0	0.0		0.90273		0.0	0.0			0.0	0.0	9.32458		0.0	0.0	0.0	0.0		0.0	2.70115	0.0		0.0	0.0	NNLS	SRR13990882
