	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
prevail_cu_cfrna_174	16.84	0.0	0.0	0.0	22.81	0.0	0.0	0.0	22.46	12.96	0.0	0.0	1.53	0.7	6.25	0.47	0.39	0.0	0.03	0.0	0.03	0.0	0.0	0.0	0.0	0.0	1.08	12.29	0.0	2.16	MuSiC
prevail_cu_cfrna_175	0.14	0.0	8.56	0.0	14.42	0.0	0.0	0.0	23.65	9.01	0.0	0.0	0.16	0.1	0.0	0.09	24.07	0.0	0.52	0.01	0.05	0.01	0.0	0.0	0.0	0.01	0.13	17.1	0.0	1.99	MuSiC
prevail_cu_cfrna_177	0.12	0.0	0.0	0.0	30.86	0.0	0.0	0.0	27.87	11.38	0.1	5.0	0.03	11.96	1.83	0.07	0.99	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.26	0.03	0.09	6.55	0.0	2.84	MuSiC
prevail_cu_cfrna_182	0.24	0.02	0.0	0.0	38.93	0.0	0.0	0.0	18.91	0.0	0.04	0.0	0.0	18.34	3.6	0.01	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	0.0	12.73	1.52	0.0	1.7	MuSiC
prevail_cu_cfrna_183	11.51	0.0	0.84	0.0	7.93	3.08	0.0	0.0	38.1	2.25	0.0	0.0	0.62	0.01	0.0	0.39	7.16	0.02	0.19	2.13	0.07	0.01	0.0	0.25	0.17	1.56	0.13	13.42	0.05	10.12	MuSiC
prevail_cu_cfrna_185	13.82	0.0	0.06	0.0	15.91	0.0	0.0	0.0	41.28	8.39	0.0	0.0	0.37	0.0	0.47	0.15	0.0	0.77	0.19	0.0	0.04	0.0	0.0	0.09	2.83	0.0	0.04	10.33	0.0	5.26	MuSiC
prevail_cu_cfrna_192	0.0	0.0	0.57	0.0	13.15	0.0	0.0	0.0	22.68	0.04	0.0	0.0	0.2	0.24	0.0	0.19	43.23	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	2.12	0.0	14.59	0.0	3.0	MuSiC
prevail_cu_cfrna_193	4.4	0.0	0.0	0.0	26.5	0.0	0.0	0.0	20.69	2.0	0.0	0.85	0.57	8.04	4.26	0.24	10.38	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	4.03	0.63	10.13	0.0	7.27	MuSiC
prevail_cu_cfrna_194	11.0	0.0	0.0	0.0	24.68	0.0	0.0	0.0	24.79	0.01	0.0	0.0	0.69	6.09	0.48	0.12	4.14	0.0	0.0	0.0	0.01	0.0	0.0	0.0	6.87	4.01	0.95	12.6	0.0	3.56	MuSiC
prevail_cu_cfrna_195	0.23	0.0	2.08	0.0	20.95	0.0	0.0	0.0	24.71	0.0	0.0	0.0	0.03	0.0	0.0	0.04	37.18	0.0	0.21	0.0	0.02	0.0	0.0	0.0	0.0	0.07	0.0	12.06	0.0	2.41	MuSiC
prevail_cu_cfrna_196	10.0	0.01	0.0	0.0	20.73	0.0	0.0	0.0	24.03	0.0	0.0	5.63	0.39	0.09	6.92	0.0	9.64	0.01	0.09	0.0	0.0	0.0	0.0	0.0	0.75	1.61	0.0	12.29	0.0	7.79	MuSiC
prevail_cu_cfrna_278	0.0	0.0	6.54	0.0	0.0	0.0	3.15	0.0	62.58	0.07	0.0	0.0	1.01	0.0	0.0	0.02	4.28	0.22	0.18	2.43	0.05	0.09	0.0	0.28	0.0	5.02	0.0	12.03	0.0	2.06	MuSiC
cfrna_kd_317.trimmed	3.69	0.0	0.0	0.0	6.48	0.06	0.0	0.0	52.23	0.0	0.0	0.0	2.56	0.35	0.0	0.24	0.63	0.0	0.29	0.0	0.0	0.0	0.0	0.02	2.38	9.71	10.07	0.69	0.0	10.59	MuSiC
cfrna_kd_309.trimmed	0.0	0.0	4.48	0.0	0.03	0.0	0.18	0.0	61.29	0.02	0.0	0.0	2.86	0.0	0.0	0.01	2.78	0.0	0.02	3.03	0.0	0.0	0.0	0.0	0.0	12.7	0.0	3.97	0.01	8.63	MuSiC
cfrna_kd_283.trimmed	0.0	0.0	5.5	0.0	0.0	0.11	0.0	0.0	73.48	0.03	0.0	0.0	0.23	0.0	0.0	0.06	2.0	0.0	0.06	2.57	0.02	0.0	0.01	0.14	0.0	6.23	0.0	7.95	0.0	1.61	MuSiC
cfrna_kd_269.trimmed	0.0	0.0	0.01	0.0	18.68	0.0	0.0	0.0	40.31	9.16	0.0	0.0	0.21	0.0	0.55	0.0	18.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22	0.0	1.14	0.0	7.84	MuSiC
cfrna_kd_266.trimmed	0.0	0.0	0.0	0.0	10.46	0.0	0.0	0.0	51.64	0.0	0.0	0.0	0.08	17.3	3.47	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.35	1.04	2.29	0.0	0.0	2.59	MuSiC
cfrna_kd_300.trimmed	0.0	0.0	9.12	0.0	0.0	0.0	1.89	0.01	66.36	0.0	0.0	0.0	2.37	0.0	0.0	0.0	2.4	0.0	0.0	2.03	0.0	0.0	0.0	0.0	0.0	8.5	0.0	3.53	0.0	3.78	MuSiC
cfrna_kd_298.trimmed	0.0	0.0	8.0	0.0	0.0	0.0	2.8	0.05	59.39	0.0	0.0	0.0	0.45	0.0	0.0	0.0	5.74	0.0	0.0	8.08	0.0	0.0	0.0	0.0	0.0	3.98	0.0	4.42	0.0	7.09	MuSiC
cfrna_kd_240.trimmed	4.05	0.0	0.0	0.0	4.03	0.0	0.0	0.0	54.28	0.49	0.0	0.0	0.76	0.01	0.02	0.0	16.77	0.0	0.17	0.54	0.0	0.0	0.0	0.01	0.0	9.95	0.18	2.28	0.0	6.48	MuSiC
cfrna_kd_321.trimmed	8.98	0.0	0.0	0.0	11.37	5.66	0.0	0.0	49.5	5.73	0.0	0.05	0.8	0.02	0.0	0.01	1.1	0.0	0.08	0.0	0.02	0.0	0.0	0.08	0.09	7.39	2.71	1.2	0.0	5.22	MuSiC
cfrna_kd_274.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	21.2	0.0	62.28	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.28	0.0	5.56	0.0	3.62	0.0	6.76	MuSiC
cfrna_kd_297.trimmed	0.0	0.0	2.93	0.0	0.0	0.0	0.2	0.0	83.54	0.17	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	1.64	0.0	0.0	0.0	0.07	0.0	4.42	0.0	2.4	0.0	3.73	MuSiC
cfrna_kd_262.trimmed	0.0	0.0	0.0	0.0	4.16	16.63	0.11	0.0	55.29	7.42	0.0	0.0	0.98	0.0	0.0	0.05	0.0	0.0	0.23	0.88	0.03	0.0	0.0	0.44	0.0	3.96	0.0	1.93	0.0	7.89	MuSiC
cfrna_kd_254.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	20.09	0.0	59.35	0.0	0.0	0.0	0.7	0.0	0.0	0.0	1.13	0.0	0.0	2.48	0.0	0.0	0.0	0.25	0.0	1.61	0.0	2.11	0.0	12.29	MuSiC
cfrna_kd_305.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	16.45	0.0	69.17	0.0	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0	1.23	0.0	4.1	0.0	8.55	MuSiC
cfrna_kd_322.trimmed	0.0	0.0	0.0	0.0	5.41	19.26	5.4	0.0	55.62	1.99	0.0	0.0	0.77	0.0	0.0	0.0	0.0	0.0	0.13	1.24	0.03	0.0	0.0	0.11	0.13	2.73	0.22	1.97	0.0	4.99	MuSiC
cfrna_kd_308.trimmed	0.1	0.0	4.79	0.0	0.09	0.0	0.0	0.0	63.4	0.0	0.0	0.0	2.86	0.0	0.0	1.03	6.08	0.0	0.03	4.84	0.01	0.0	0.0	0.0	0.0	7.24	0.0	5.95	0.01	3.58	MuSiC
cfrna_kd_242.trimmed	4.01	0.0	0.03	0.0	9.47	0.0	0.0	0.0	41.38	1.92	0.0	0.0	0.19	3.08	5.19	0.03	1.01	0.0	0.24	0.02	0.0	0.0	0.0	0.0	3.08	24.0	0.48	3.5	0.0	2.39	MuSiC
cfrna_kd_295.trimmed	0.0	0.0	5.87	0.0	0.0	0.0	7.26	0.28	58.74	0.0	0.0	0.0	1.24	0.0	0.0	0.0	3.42	0.0	0.0	2.09	0.0	0.0	0.0	0.01	0.0	7.97	0.0	1.34	0.0	11.78	MuSiC
cfrna_kd_244.trimmed	0.0	0.0	6.36	0.0	0.0	0.0	2.1	0.0	52.28	0.0	0.0	0.0	1.56	0.0	0.0	0.0	5.4	0.0	0.0	2.87	0.0	0.0	0.0	0.0	0.0	2.34	0.0	0.46	0.0	26.62	MuSiC
cfrna_kd_282.trimmed	0.0	0.0	6.93	0.0	0.0	0.0	1.2	0.0	75.35	0.0	0.0	0.0	0.81	0.0	0.0	0.0	2.55	0.0	0.0	1.83	0.0	0.0	0.0	0.12	0.0	7.03	0.0	1.31	0.0	2.86	MuSiC
cfrna_kd_311.trimmed	0.0	0.0	1.76	0.0	0.0	0.0	7.27	0.0	70.35	0.0	0.0	0.0	1.05	0.0	0.0	0.0	1.78	0.0	0.0	0.71	0.0	0.0	0.0	0.01	0.0	3.26	0.0	1.2	0.0	12.59	MuSiC
cfrna_kd_310.trimmed	12.21	0.0	0.0	0.0	12.9	5.59	0.0	0.0	43.45	9.38	0.0	0.0	2.93	0.0	0.4	0.04	0.27	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	4.62	0.0	2.55	0.0	5.52	MuSiC
cfrna_kd_294.trimmed	0.0	0.0	6.04	0.0	0.0	0.0	0.0	0.46	59.47	0.04	0.0	0.0	0.99	0.0	0.0	0.0	8.9	0.0	0.0	6.52	0.0	0.01	0.0	0.02	0.0	7.64	0.0	4.61	0.0	5.3	MuSiC
cfrna_kd_318.trimmed	0.0	0.0	4.66	0.0	0.94	0.0	0.0	0.0	56.52	0.0	0.0	0.0	0.17	0.0	0.0	0.18	15.54	0.0	0.27	1.65	0.01	0.0	0.0	0.17	0.0	7.98	0.0	10.2	0.0	1.7	MuSiC
cfrna_kd_245.trimmed	0.09	0.0	3.05	0.0	0.0	0.0	0.0	0.0	55.1	0.0	0.0	0.0	1.19	0.0	0.0	0.03	15.36	0.0	0.07	7.94	0.01	0.02	0.0	0.0	0.0	8.38	0.0	5.21	0.01	3.54	MuSiC
cfrna_kd_257.trimmed	0.0	0.01	0.0	0.1	2.33	1.85	0.0	0.0	70.07	0.0	0.0	0.52	1.2	0.03	0.0	0.41	2.95	0.0	0.03	0.0	0.0	0.0	0.0	0.03	5.51	11.31	0.03	1.49	0.0	2.11	MuSiC
cfrna_kd_279.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	36.84	0.0	2.99	0.0	16.0	MuSiC
cfrna_kd_325.trimmed	0.0	0.0	2.43	0.0	0.0	0.0	2.63	0.0	78.94	0.0	0.0	0.0	0.98	0.0	0.0	0.01	0.11	0.0	0.0	0.73	0.0	0.0	0.0	0.0	0.0	9.72	0.0	2.4	0.0	2.05	MuSiC
cfrna_kd_275.trimmed	0.0	0.0	3.55	0.0	0.0	0.0	5.93	0.0	69.57	0.0	0.0	0.0	1.83	0.0	0.0	0.01	1.69	0.0	0.0	1.91	0.0	0.0	0.0	0.01	0.0	8.21	0.0	4.19	0.0	3.1	MuSiC
cfrna_kd_319.trimmed	5.43	0.0	0.0	0.0	8.15	0.0	0.0	0.0	53.53	5.68	0.0	0.0	1.08	0.05	0.0	0.0	1.72	0.0	0.59	0.0	0.0	0.0	0.0	0.0	4.15	14.93	0.19	2.08	0.0	2.42	MuSiC
cfrna_kd_261.trimmed	11.53	0.0	0.0	0.0	15.58	0.0	0.0	0.0	43.85	0.49	0.0	0.0	1.49	0.0	0.0	0.03	9.56	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	7.58	0.0	4.98	0.0	4.85	MuSiC
cfrna_kd_238.trimmed	9.85	0.0	0.0	0.0	7.77	0.0	0.0	0.0	52.96	3.77	0.0	0.0	0.09	0.01	0.11	0.0	3.79	0.0	0.16	0.0	0.0	0.0	0.0	0.0	2.69	13.19	0.22	2.28	0.0	3.08	MuSiC
cfrna_kd_263.trimmed	0.0	0.0	0.0	0.0	2.42	0.0	0.0	0.0	42.7	1.16	0.0	0.17	0.37	0.03	0.07	0.0	29.94	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.04	13.47	0.08	2.02	0.0	7.26	MuSiC
cfrna_kd_299.trimmed	8.99	0.0	0.0	0.0	8.03	3.83	3.65	0.0	56.24	0.78	0.0	0.0	0.47	0.8	1.66	0.0	0.02	0.0	0.23	0.0	0.02	0.0	0.0	0.0	0.0	2.82	8.42	0.16	0.0	3.87	MuSiC
cfrna_kd_276.trimmed	0.0	0.0	1.63	0.0	0.0	0.0	11.45	0.0	68.57	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	1.35	0.0	0.0	0.0	0.3	0.0	4.48	0.0	3.1	0.0	8.82	MuSiC
cfrna_kd_320.trimmed	0.0	0.0	2.79	0.0	0.15	0.0	1.36	0.02	61.77	0.0	0.0	0.0	0.61	0.0	0.0	0.05	3.81	0.01	0.34	6.43	0.01	0.09	0.03	0.09	0.09	8.02	0.01	12.71	0.14	1.47	MuSiC
cfrna_kd_278.trimmed	0.0	0.0	7.25	0.0	0.0	0.0	2.65	0.0	59.2	0.0	0.0	0.0	0.36	0.0	0.0	0.0	3.87	0.0	0.0	2.7	0.0	0.0	0.0	0.14	0.0	7.28	0.0	1.9	0.0	14.65	MuSiC
cfrna_kd_273.trimmed	0.0	0.0	2.45	0.0	0.12	0.01	1.26	0.0	65.84	0.03	0.0	0.0	1.01	0.0	0.0	0.02	3.48	0.0	0.01	4.53	0.0	0.0	0.0	0.04	0.0	15.15	0.0	3.22	0.01	2.82	MuSiC
cfrna_kd_260.trimmed	0.0	0.0	3.93	0.03	0.03	2.34	0.41	0.0	58.85	0.91	0.0	0.0	2.52	0.0	0.04	0.0	6.06	0.0	0.14	5.97	0.0	0.0	0.0	0.19	0.0	3.46	0.0	4.66	0.0	10.47	MuSiC
cfrna_kd_301.trimmed	0.0	0.0	5.36	0.0	0.0	0.0	0.0	0.83	64.67	0.0	0.0	0.0	0.15	0.0	0.0	0.0	2.76	0.0	0.0	3.05	0.0	0.0	0.0	0.16	0.0	11.27	0.0	7.43	0.0	4.31	MuSiC
cfrna_kd_277.trimmed	0.0	0.0	2.29	0.0	0.0	0.0	8.35	0.0	69.42	0.0	0.0	0.0	2.59	0.0	0.0	0.0	1.63	0.0	0.0	1.0	0.0	0.0	0.0	0.06	0.0	1.43	0.0	0.86	0.0	12.36	MuSiC
cfrna_kd_281.trimmed	0.09	0.0	9.21	0.0	0.07	0.0	0.0	0.0	55.91	0.01	0.0	0.0	3.31	0.0	0.0	0.01	4.68	0.0	0.0	4.13	0.0	0.0	0.0	0.01	0.0	7.62	0.0	7.16	0.01	7.78	MuSiC
cfrna_kd_241.trimmed	0.0	0.0	0.0	0.0	9.63	15.07	0.0	0.0	47.54	1.29	0.0	0.0	0.45	0.0	0.0	0.01	0.0	0.0	0.08	0.02	0.0	0.0	0.0	0.17	6.61	2.34	0.01	5.64	0.0	11.14	MuSiC
cfrna_kd_312.trimmed	1.58	0.0	5.34	0.0	0.01	0.0	7.53	0.0	61.83	0.0	0.0	0.0	2.11	0.0	0.0	0.0	3.51	0.0	0.02	2.73	0.01	0.0	0.0	0.0	0.0	9.4	0.0	4.13	0.0	1.8	MuSiC
cfrna_kd_256.trimmed	0.0	0.0	3.78	0.0	0.05	0.0	0.0	0.0	51.7	0.0	0.0	0.0	0.88	0.0	0.0	0.05	6.06	0.03	0.29	3.34	0.0	0.01	0.0	0.2	0.0	5.81	0.0	8.64	0.03	19.14	MuSiC
cfrna_kd_314.trimmed	0.0	0.0	7.95	0.0	0.0	0.16	1.57	0.0	62.39	0.05	0.0	0.0	1.5	0.0	0.0	0.0	2.08	0.0	0.0	1.93	0.0	0.0	0.0	0.0	0.0	3.33	0.0	4.7	0.0	14.34	MuSiC
cfrna_kd_292.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	13.67	0.0	34.83	0.0	0.0	0.0	0.1	0.0	0.0	0.0	2.62	0.0	0.0	1.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	0.01	46.47	MuSiC
cfrna_kd_313.trimmed	0.0	0.0	1.96	0.0	0.0	0.0	3.17	0.0	58.06	0.0	0.0	0.0	3.06	0.0	0.0	0.0	2.08	0.0	0.01	3.8	0.0	0.0	0.0	0.0	0.0	8.24	0.0	3.11	0.01	16.5	MuSiC
cfrna_kd_250.trimmed	0.65	0.0	0.0	0.0	6.86	0.0	0.0	0.0	62.63	0.0	0.0	0.0	0.22	5.26	7.25	0.08	0.22	0.0	0.04	0.0	0.0	0.0	0.0	0.03	5.0	3.52	0.03	3.26	0.0	4.96	MuSiC
cfrna_kd_251.trimmed	0.14	0.0	4.8	0.0	0.0	0.0	0.0	0.0	51.34	0.0	0.0	0.0	1.28	0.0	0.0	0.02	4.89	0.0	0.0	2.69	0.0	0.0	0.0	0.02	0.0	11.26	0.0	1.96	0.0	21.61	MuSiC
cfrna_kd_293.trimmed	0.0	0.0	3.74	0.0	0.0	0.0	11.55	0.0	75.8	0.0	0.0	0.0	1.23	0.0	0.0	0.0	0.04	0.0	0.0	1.45	0.0	0.0	0.0	0.03	0.0	2.45	0.0	1.0	0.0	2.71	MuSiC
cfrna_kd_285.trimmed	0.0	0.0	0.0	0.0	0.0	0.0	8.67	0.0	82.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.34	0.0	3.95	MuSiC
prevail_cu_cfrna_422.trimmed	0.0	0.0	6.35	0.0	0.0	0.0	0.95	0.02	54.4	0.0	0.0	0.0	0.63	0.0	0.0	0.13	4.47	0.11	0.0	5.96	0.03	0.01	0.0	0.04	0.0	9.56	0.0	10.33	0.02	6.98	MuSiC
prevail_cu_cfrna_413.trimmed	0.44	0.0	1.8	0.0	0.0	0.0	10.93	0.0	59.28	0.0	0.0	0.0	0.1	0.0	0.0	0.12	8.36	0.0	0.0	4.64	0.0	0.0	0.0	0.14	0.0	6.79	0.0	5.72	0.0	1.68	MuSiC
prevail_cu_cfrna_417.trimmed	3.3	0.0	2.03	0.0	0.11	0.0	0.0	0.0	44.13	2.27	0.0	0.0	0.73	0.0	0.0	0.04	18.68	0.0	0.0	6.16	0.0	0.0	0.0	0.1	0.0	11.27	0.0	3.32	0.0	7.86	MuSiC
prevail_cu_cfrna_418.trimmed	0.0	0.0	9.25	0.0	0.0	0.0	0.0	0.0	56.98	0.0	0.0	0.0	0.02	0.0	0.0	0.0	10.32	0.0	0.0	4.62	0.0	0.0	0.0	0.0	0.0	2.18	0.0	6.83	0.0	9.79	MuSiC
prevail_cu_cfrna_415.trimmed	0.0	0.0	2.62	0.0	0.0	0.0	12.94	0.0	66.79	0.0	0.0	0.0	0.19	0.0	0.0	0.0	1.52	0.0	0.0	1.75	0.0	0.0	0.0	0.01	0.0	0.01	0.0	2.62	0.0	11.55	MuSiC
prevail_cu_cfrna_410.trimmed	0.0	0.0	4.56	0.0	0.0	0.0	0.0	0.0	61.33	0.0	0.0	0.0	1.97	0.0	0.0	0.0	6.54	0.0	0.0	5.19	0.0	0.0	0.0	0.0	0.0	9.02	0.0	7.53	0.0	3.85	MuSiC
prevail_cu_cfrna_412.trimmed	0.0	0.0	0.0	0.0	12.73	11.03	0.0	0.0	41.74	3.0	0.0	0.0	0.47	4.6	2.57	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.01	3.14	9.12	4.82	1.43	0.0	5.31	MuSiC
cfrna_kd_94	0.0	0.08	0.57	0.07	0.78	2.48	0.0	0.0	81.84	0.73	0.0	0.0	0.0	0.0	0.0	1.42	3.02	0.0	0.04	0.15	0.0	0.01	0.0	0.04	0.05	7.42	0.0	0.05	0.0	1.26	CIBERSORTx
cfrna_kd_10	0.0	0.0	0.0	0.0	0.35	4.42	0.0	0.0	58.31	1.2	0.0	0.0	0.0	0.0	0.0	0.01	1.86	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.17	33.2	0.0	0.01	0.04	0.41	CIBERSORTx
cfrna_kd_33	0.0	0.0	0.0	0.36	0.73	2.72	0.0	0.0	79.56	0.08	0.0	0.0	0.01	0.0	0.0	1.11	2.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	11.21	0.0	0.04	0.0	1.53	CIBERSORTx
cfrna_kd_18	0.0	0.0	0.22	0.0	0.22	4.63	0.0	0.0	64.6	0.38	0.0	0.22	0.0	0.0	0.0	0.04	2.19	0.0	0.08	0.0	0.0	0.0	0.0	0.06	0.03	22.83	0.0	0.0	0.05	4.43	CIBERSORTx
cfrna_kd_9	0.0	0.0	0.41	0.52	0.26	4.43	6.73	0.0	57.93	0.0	0.0	0.0	0.03	0.0	0.0	0.19	1.22	0.0	0.03	0.44	0.0	0.0	0.0	0.09	0.7	19.75	0.05	0.01	0.02	7.18	CIBERSORTx
cfrna_kd_105	0.0	0.0	0.38	0.99	0.58	5.23	0.0	0.0	78.82	0.67	0.0	0.07	0.02	0.0	0.0	2.13	1.63	0.01	0.02	0.22	0.0	0.0	0.0	0.0	0.0	4.97	0.01	0.07	0.0	4.19	CIBERSORTx
cfrna_kd_5	0.0	0.0	0.0	0.08	0.03	2.54	0.0	0.0	57.71	0.63	0.41	0.0	0.0	0.0	0.0	0.41	1.94	0.04	0.0	0.46	0.0	0.0	0.0	0.06	0.0	33.84	0.0	0.0	0.03	1.82	CIBERSORTx
cfrna_kd_16	0.0	0.0	0.21	0.01	0.43	5.13	0.0	0.0	40.47	2.61	0.0	0.0	0.03	0.0	0.0	0.17	1.45	0.0	0.09	1.24	0.0	0.0	0.0	0.0	3.75	39.33	0.01	0.01	0.0	5.06	CIBERSORTx
cfrna_kd_2	0.0	0.0	0.97	0.0	1.3	8.94	0.0	0.0	55.79	1.78	0.0	0.0	0.03	0.02	0.0	0.0	3.33	0.0	0.04	0.2	0.0	0.0	0.0	0.09	0.71	23.67	0.02	0.07	0.0	3.08	CIBERSORTx
cfrna_kd_3	0.0	0.0	0.55	0.4	0.26	2.96	0.0	0.0	65.8	1.26	0.0	0.0	0.0	0.0	0.0	0.01	2.04	0.0	0.04	0.14	0.0	0.0	0.0	0.13	0.57	25.06	0.0	0.01	0.0	0.77	CIBERSORTx
cfrna_kd_102	0.0	0.0	0.0	0.0	0.46	2.76	0.0	0.07	82.37	0.43	0.0	0.09	0.0	0.0	0.0	0.38	1.42	0.02	0.05	0.65	0.0	0.0	0.0	0.03	0.16	11.0	0.0	0.0	0.0	0.13	CIBERSORTx
cfrna_kd_28	0.0	0.0	0.44	0.0	0.91	7.98	0.0	0.0	77.92	1.44	0.0	0.0	0.01	0.01	0.0	0.0	2.04	0.0	0.01	0.21	0.0	0.0	0.0	0.13	0.0	5.05	0.0	0.08	0.0	3.77	CIBERSORTx
cfrna_kd_32	0.0	0.0	0.0	0.49	0.08	2.21	0.0	0.0	44.77	0.0	0.0	0.23	0.0	0.0	0.0	0.79	0.92	0.0	0.01	0.26	0.0	0.0	0.0	0.07	1.5	44.33	0.0	0.0	0.0	4.33	CIBERSORTx
cfrna_kd_1	0.0	0.0	0.13	0.09	0.52	3.37	0.0	0.0	71.98	0.41	0.0	0.09	0.0	0.0	0.0	0.02	1.4	0.0	0.0	0.34	0.0	0.0	0.0	0.03	0.89	19.48	0.0	0.01	0.01	1.22	CIBERSORTx
cfrna_kd_101	0.0	0.0	0.0	0.59	1.29	2.97	0.0	0.0	76.94	0.37	0.0	0.4	0.03	0.0	0.0	0.94	2.5	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.45	8.84	0.0	0.03	0.04	4.58	CIBERSORTx
cfrna_kd_34	0.0	0.0	0.14	0.0	0.79	8.87	0.0	0.0	61.11	1.27	0.0	0.7	0.02	0.0	0.0	0.07	2.3	0.0	0.06	0.3	0.0	0.0	0.0	0.05	0.78	15.32	0.01	0.09	0.02	8.11	CIBERSORTx
cfrna_kd_8	0.0	0.0	0.0	1.4	0.92	3.55	0.0	0.0	49.04	2.45	0.0	0.0	0.02	0.0	0.0	0.0	2.41	0.02	0.04	0.19	0.0	0.0	0.0	0.03	4.24	33.06	0.01	0.0	0.0	2.62	CIBERSORTx
cfrna_kd_6	0.0	0.0	0.0	0.0	1.08	10.05	0.0	0.0	63.88	1.22	0.0	0.74	0.02	0.0	0.0	0.02	3.26	0.0	0.03	0.48	0.0	0.0	0.0	0.0	0.43	13.39	0.01	0.06	0.0	5.33	CIBERSORTx
cfrna_kd_25	0.0	0.0	0.31	0.0	1.24	9.66	0.0	0.0	61.93	2.14	0.0	0.12	0.04	0.06	0.0	0.0	3.19	0.0	0.05	0.77	0.0	0.0	0.0	0.0	1.62	14.58	0.0	0.05	0.0	4.25	CIBERSORTx
cfrna_kd_30	0.0	0.0	0.32	0.36	1.27	10.48	0.0	0.0	57.77	1.55	0.0	0.0	0.02	0.05	0.0	2.13	6.29	0.0	0.01	0.04	0.0	0.0	0.0	0.0	0.0	14.37	0.0	0.0	0.0	5.33	CIBERSORTx
cfrna_kd_17	0.0	0.0	0.0	0.36	0.0	0.84	0.0	0.0	51.91	0.14	0.0	0.0	0.0	0.01	0.0	0.04	0.73	0.0	0.0	0.28	0.0	0.0	0.0	0.04	0.72	42.1	0.0	0.0	0.06	2.78	CIBERSORTx
cfrna_kd_14	0.0	0.0	0.77	0.0	1.27	9.74	2.96	0.0	54.66	3.06	0.0	2.07	0.07	0.0	0.0	0.02	6.42	0.0	0.07	0.46	0.0	0.0	0.0	0.17	0.0	5.53	0.0	0.06	0.12	12.53	CIBERSORTx
cfrna_kd_89	0.0	0.01	0.0	0.98	1.01	5.95	0.0	0.0	71.45	0.97	0.0	0.0	0.01	0.0	0.0	2.4	2.29	0.0	0.01	0.18	0.0	0.0	0.0	0.09	0.42	9.79	0.0	0.03	0.05	4.36	CIBERSORTx
cfrna_kd_35	0.0	0.0	0.25	0.02	0.47	2.41	0.0	0.0	75.23	0.54	0.0	0.0	0.01	0.0	0.0	0.43	1.19	0.0	0.02	0.36	0.0	0.0	0.0	0.15	1.05	7.12	0.0	0.05	0.03	10.68	CIBERSORTx
cfrna_kd_20	0.48	0.0	0.55	0.0	0.0	1.53	0.0	0.0	73.72	0.0	0.0	1.07	0.0	0.0	0.0	0.01	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.01	16.59	0.0	0.01	0.0	5.16	CIBERSORTx
cfrna_kd_31	0.0	0.02	0.22	0.35	0.66	2.55	0.58	0.0	82.79	0.85	0.0	0.0	0.01	0.0	0.0	0.14	0.58	0.0	0.01	0.31	0.0	0.0	0.0	0.14	0.0	1.36	0.0	0.06	0.0	9.36	CIBERSORTx
cfrna_kd_36	0.0	0.0	0.0	1.17	2.49	8.06	0.0	0.0	56.68	0.49	0.0	0.67	0.03	0.08	0.0	1.03	1.58	0.0	0.02	1.29	0.0	0.0	0.0	0.11	3.17	13.85	0.01	0.0	0.09	9.18	CIBERSORTx
