	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
SRR10192383	0.01	0.0	10.47	0.0	0.0	0.0	0.0	1.96	12.91	0.05	0.0	0.0	0.0	0.0	0.0	0.01	14.14	0.0	0.0	4.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86	0.0	53.1	BayesPrism
SRR10192474	8.32	0.0	3.34	0.0	2.86	0.0	0.0	24.65	0.01	17.81	0.0	0.0	0.02	0.0	0.0	0.0	2.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18	0.0	34.32	BayesPrism
SRR10192391	0.59	0.0	1.61	0.0	0.0	5.56	0.0	0.0	7.34	0.0	0.0	0.01	0.0	0.0	0.0	0.05	2.34	0.0	0.0	2.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	80.1	BayesPrism
SRR10192178	0.0	0.0	1.5	0.0	0.0	0.0	6.0	0.0	35.05	0.0	0.0	0.0	0.0	0.0	0.0	0.12	2.4	0.0	0.0	10.06	0.0	0.0	0.0	0.0	0.0	13.37	0.0	0.0	0.0	31.48	BayesPrism
SRR10192211	0.02	0.0	6.4	0.0	0.0	0.0	0.06	0.4	29.47	0.29	0.0	0.0	0.0	0.0	0.0	0.06	20.34	0.0	0.0	7.9	0.0	0.0	0.0	0.0	0.0	5.04	0.0	0.93	0.0	29.08	BayesPrism
SRR10192216	0.0	0.0	0.0	0.0	0.0	0.0	21.6	0.0	19.12	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	38.83	0.0	0.0	0.0	20.36	BayesPrism
SRR10192256	0.0	0.0	11.87	0.0	0.45	0.0	0.0	9.63	1.37	27.47	0.0	0.0	0.0	0.0	0.0	0.0	5.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21	0.0	40.24	BayesPrism
SRR10192222	0.0	0.0	0.0	0.0	0.0	0.0	12.77	0.0	9.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.03	0.0	0.14	0.01	0.1	0.01	57.73	0.02	0.04	0.0	20.06	BayesPrism
SRR10192204	4.1	0.0	9.36	0.0	0.01	0.0	0.0	3.32	20.91	1.58	0.0	0.0	0.0	0.0	0.0	0.1	29.13	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77	0.0	28.42	BayesPrism
SRR10192206	0.0	0.0	4.71	0.0	0.0	0.0	2.03	0.01	27.67	0.01	0.0	0.0	0.0	0.0	0.0	0.05	18.01	0.0	0.0	10.28	0.0	0.0	0.03	0.0	0.0	7.23	0.0	0.39	0.0	29.57	BayesPrism
SRR10192200	0.0	0.0	10.47	0.0	0.0	0.0	0.7	0.26	15.33	1.53	0.0	0.0	0.0	0.0	0.0	0.02	16.4	0.0	0.0	5.84	0.0	0.0	0.0	0.01	0.0	22.75	0.0	1.26	0.0	25.43	BayesPrism
SRR10192407	0.0	0.0	0.19	0.0	0.0	0.45	1.65	0.0	4.55	0.0	0.0	0.0	0.0	0.0	0.0	0.01	1.25	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.38	BayesPrism
SRR10192202	24.12	0.0	3.66	0.0	3.47	0.0	0.0	11.98	2.84	13.83	0.0	0.0	0.0	0.0	2.75	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18	0.0	34.81	BayesPrism
SRR10192254	10.63	0.0	6.97	0.0	0.72	0.0	0.0	7.68	14.44	3.62	0.0	0.0	0.0	0.0	0.0	0.02	16.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11	0.0	35.01	BayesPrism
SRR10192290	0.0	0.0	2.56	0.0	0.0	0.0	2.51	0.0	29.44	0.0	0.0	0.0	0.0	0.0	0.0	0.04	6.75	0.0	0.0	8.76	0.0	0.0	0.0	0.01	0.0	3.49	0.0	0.92	0.0	45.5	BayesPrism
SRR10192366	0.0	0.0	0.0	0.0	0.0	0.0	15.02	0.0	14.88	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.97	0.0	0.0	0.0	0.0	0.0	38.13	0.0	0.01	0.0	30.94	BayesPrism
SRR10192201	0.29	0.0	18.38	0.0	0.02	0.0	0.0	4.91	5.33	1.57	0.0	0.0	0.0	0.0	0.0	0.0	8.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	59.57	BayesPrism
SRR10192393	1.04	0.0	15.77	0.0	1.52	0.0	0.0	5.55	5.17	4.32	0.0	0.0	0.0	0.0	0.0	0.01	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	0.0	44.51	BayesPrism
SRR10192221	0.0	0.0	0.0	0.0	0.0	0.0	19.36	0.0	25.92	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	2.27	0.0	0.0	0.0	0.0	0.0	26.84	0.0	0.0	0.0	25.49	BayesPrism
SRR10192265	0.01	0.0	15.97	0.0	0.78	0.0	0.0	7.37	7.45	5.54	0.0	0.0	0.0	0.0	0.0	0.01	19.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68	0.0	38.07	BayesPrism
SRR10192267	0.0	0.0	4.15	0.0	0.0	0.0	7.82	0.0	21.71	0.0	0.0	0.0	0.0	0.0	0.0	0.01	5.44	0.0	0.0	6.62	0.0	0.0	0.0	0.0	0.0	22.96	0.0	0.21	0.0	31.05	BayesPrism
SRR10192189	0.0	0.0	0.01	0.0	0.0	0.0	11.63	0.0	10.66	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.01	1.16	0.0	0.0	0.0	0.05	0.0	50.78	0.0	0.0	0.0	25.68	BayesPrism
SRR10192372	0.0	0.0	0.0	0.0	0.0	0.0	17.05	0.0	22.89	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	11.12	0.0	0.0	0.0	48.07	BayesPrism
SRR10192261	0.0	0.0	13.67	0.0	0.76	0.0	0.0	5.77	0.02	29.63	0.0	0.0	0.02	0.0	0.0	0.01	5.72	0.01	0.03	0.0	0.0	0.02	0.0	0.04	0.07	0.0	0.02	4.09	0.03	40.06	BayesPrism
SRR10192361	0.37	0.0	12.73	0.0	2.68	0.0	0.0	15.83	4.56	4.37	0.0	0.0	0.0	0.0	0.0	0.01	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.71	0.0	39.12	BayesPrism
SRR10192186	0.0	0.0	0.0	0.0	0.0	0.0	17.45	0.0	29.24	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	2.93	0.0	0.0	0.0	0.0	0.0	22.49	0.0	0.0	0.0	27.83	BayesPrism
SRR10192195	0.0	0.0	2.26	0.0	0.0	0.0	9.95	0.0	25.31	0.0	0.0	0.0	0.0	0.0	0.0	0.04	2.52	0.0	0.0	8.42	0.0	0.0	0.0	0.0	0.0	20.66	0.0	0.23	0.0	30.59	BayesPrism
SRR10192374	0.0	0.0	11.86	0.0	0.0	0.0	0.75	0.27	19.15	0.05	0.0	0.0	0.0	0.0	0.0	0.04	10.25	0.0	0.0	4.6	0.0	0.0	0.0	0.0	0.0	8.54	0.0	1.66	0.01	42.79	BayesPrism
SRR10192219	0.0	0.0	0.01	0.0	0.0	0.0	16.12	0.0	19.16	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.6	0.0	0.0	8.57	0.0	0.0	0.0	0.0	0.0	28.81	0.0	0.02	0.0	26.59	BayesPrism
SRR10192384	0.0	0.0	0.0	0.0	0.0	7.96	0.37	0.0	12.48	0.0	0.0	0.34	0.0	0.0	0.91	0.02	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.9	BayesPrism
SRR10192232	0.0	0.0	12.04	0.0	0.14	0.0	0.0	5.58	12.12	17.01	0.0	0.0	0.01	0.0	0.0	0.02	11.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55	0.0	40.04	BayesPrism
SRR10192263	0.0	0.0	5.96	0.0	0.0	0.0	0.29	0.01	27.18	0.0	0.0	0.0	0.0	0.0	0.0	0.01	12.35	0.0	0.0	8.73	0.0	0.0	0.0	0.0	0.0	14.4	0.0	1.06	0.0	29.98	BayesPrism
SRR10192377	0.01	0.0	16.43	0.0	0.82	0.0	0.0	8.62	11.37	0.15	0.0	0.0	0.0	0.0	0.0	0.01	14.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08	0.0	43.06	BayesPrism
SRR10192402	0.0	0.0	8.04	0.0	0.0	0.0	0.01	0.02	16.04	0.0	0.0	0.0	0.0	0.0	0.0	0.05	9.64	0.0	0.0	9.89	0.0	0.0	0.0	0.0	0.0	0.47	0.0	0.31	0.0	55.52	BayesPrism
SRR10192376	0.0	0.0	7.99	0.0	0.0	0.0	0.0	0.02	25.18	0.0	0.0	0.0	0.0	0.0	0.0	0.04	16.04	0.0	0.0	6.83	0.0	0.0	0.0	0.0	0.0	3.08	0.0	2.58	0.0	38.21	BayesPrism
SRR10192197	0.01	0.0	0.92	0.0	0.0	2.0	11.69	0.01	35.49	0.01	0.0	0.01	0.0	0.0	0.0	0.14	2.79	0.0	0.0	5.39	0.0	0.0	0.0	0.0	0.0	19.9	0.0	0.0	0.0	21.62	BayesPrism
SRR10192220	15.41	0.0	6.01	0.0	2.95	0.0	0.0	7.34	6.86	17.69	0.0	0.0	0.0	0.0	2.69	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	39.15	BayesPrism
SRR10192471	0.0	0.0	4.06	0.0	0.0	0.0	0.01	0.0	37.63	0.0	0.0	0.0	0.0	0.0	0.0	0.07	13.37	0.0	0.0	9.23	0.0	0.0	0.0	0.0	0.0	5.72	0.0	1.55	0.0	28.35	BayesPrism
SRR10192250	2.91	0.0	5.28	0.0	0.0	0.33	0.02	0.15	34.11	0.13	0.0	0.0	0.0	0.0	0.0	0.08	17.18	0.0	0.0	6.79	0.0	0.0	0.0	0.0	0.0	4.41	0.0	0.95	0.0	27.65	BayesPrism
SRR10192248	0.0	0.0	1.55	0.0	0.0	0.0	9.16	0.0	32.33	0.0	0.0	0.0	0.0	0.0	0.0	0.03	5.21	0.0	0.0	6.57	0.0	0.0	0.0	0.0	0.0	15.64	0.0	0.15	0.0	29.32	BayesPrism
SRR10192217	0.0	0.0	0.0	0.0	0.0	0.0	21.78	0.0	18.28	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.01	0.0	1.91	0.0	0.01	0.0	0.03	0.0	29.03	0.01	0.11	0.01	28.67	BayesPrism
SRR10192312	0.0	0.0	9.26	0.0	0.0	0.0	0.0	0.42	15.9	0.0	0.0	0.0	0.0	0.0	0.0	0.05	10.91	0.0	0.0	4.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18	0.0	57.26	BayesPrism
SRR10192398	0.0	0.0	7.66	0.0	0.0	0.0	1.0	0.0	28.88	0.0	0.0	0.0	0.0	0.0	0.0	0.02	11.97	0.0	0.0	7.9	0.0	0.0	0.0	0.0	0.0	2.22	0.0	1.04	0.0	39.29	BayesPrism
SRR10192252	8.59	0.0	11.43	0.0	0.67	0.0	0.0	2.8	16.78	5.47	0.0	0.0	0.0	0.0	0.0	0.03	20.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34	0.0	31.76	BayesPrism
SRR10192194	0.0	0.0	0.03	0.0	0.0	0.0	13.13	0.0	31.81	0.0	0.0	0.0	0.0	0.0	0.0	0.12	2.85	0.0	0.0	12.14	0.0	0.0	0.0	0.0	0.0	17.34	0.0	0.03	0.0	22.53	BayesPrism
SRR10192215	0.0	0.0	0.0	0.0	0.0	10.19	6.75	0.0	35.62	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.03	0.0	0.0	4.55	0.0	0.0	0.0	0.0	0.0	8.28	0.0	0.06	0.0	34.35	BayesPrism
SRR10192388	0.0	0.0	2.76	0.0	0.0	0.0	1.53	0.0	34.86	0.0	0.0	0.0	0.0	0.0	0.0	0.02	10.36	0.0	0.0	8.65	0.0	0.0	0.0	0.0	0.0	0.88	0.0	1.61	0.0	39.3	BayesPrism
SRR10192387	0.0	0.0	0.55	0.0	0.0	0.01	6.18	0.0	19.82	0.0	0.0	0.0	0.0	0.0	0.0	0.07	3.35	0.0	0.01	5.54	0.0	0.04	0.01	0.01	0.01	0.22	0.0	0.69	0.04	63.42	BayesPrism
SRR10192363	0.0	0.0	0.03	0.0	0.0	0.0	9.28	0.0	26.65	0.0	0.0	0.0	0.0	0.0	0.0	0.05	5.2	0.0	0.01	7.4	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.75	0.0	50.08	BayesPrism
SRR10192203	12.46	0.0	9.22	0.0	1.81	0.0	0.0	1.77	16.87	8.25	0.0	0.0	0.0	0.0	0.01	0.03	10.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.98	0.0	37.88	BayesPrism
SRR10192180	0.0	0.0	0.0	0.0	0.0	0.01	18.4	0.0	31.39	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	3.66	0.0	0.0	0.0	0.0	0.0	17.43	0.0	0.01	0.0	29.06	BayesPrism
SRR10192395	0.22	0.0	0.01	0.0	0.0	12.02	0.0	0.08	14.52	0.0	0.0	0.01	0.0	0.0	15.52	0.0	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	57.42	BayesPrism
SRR10192245	2.46	0.0	8.0	0.0	0.0	0.0	0.0	0.92	25.69	0.01	0.0	0.0	0.0	0.0	0.0	0.04	19.76	0.0	0.0	3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27	0.0	37.41	BayesPrism
SRR10192367	0.02	0.0	15.17	0.0	0.48	0.0	0.0	2.44	15.58	0.0	0.0	0.0	0.0	0.0	0.0	0.01	19.49	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74	0.0	42.18	BayesPrism
SRR10192246	2.55	0.0	9.08	0.0	0.41	0.0	0.0	0.52	26.49	0.63	0.0	0.0	0.0	0.0	0.0	0.05	20.14	0.0	0.0	3.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29	0.0	34.17	BayesPrism
SRR10192268	0.0	0.0	5.9	0.0	0.0	0.0	0.0	0.74	28.76	0.0	0.0	0.0	0.0	0.0	0.0	0.06	16.91	0.0	0.0	4.56	0.0	0.0	0.0	0.0	0.0	0.01	0.0	2.79	0.0	40.25	BayesPrism
SRR10192177	0.0	0.0	1.53	0.0	0.0	0.0	3.14	0.0	34.67	0.0	0.0	0.0	0.0	0.0	0.0	0.06	17.37	0.0	0.0	9.29	0.0	0.0	0.0	0.0	0.0	4.61	0.0	2.08	0.0	27.23	BayesPrism
SRR10192385	0.0	0.0	0.28	0.0	0.0	0.0	18.49	0.0	16.08	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.0	4.34	0.0	0.0	0.0	0.0	0.0	12.33	0.0	0.06	0.0	48.33	BayesPrism
SRR10192378	0.06	0.0	8.83	0.0	0.0	0.0	0.0	0.75	18.22	1.1	0.0	0.01	0.0	0.0	0.0	0.01	9.05	0.0	0.0	4.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.01	55.93	BayesPrism
SRR10192400	0.36	0.0	12.5	0.0	1.21	0.0	0.0	3.52	11.84	4.01	0.0	0.0	0.0	0.0	0.0	0.02	14.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	49.28	BayesPrism
SRR10192390	0.0	0.0	16.83	0.0	0.0	0.0	0.0	0.3	8.5	1.87	0.0	0.0	0.0	0.0	0.0	0.0	11.59	0.0	0.0	2.05	0.0	0.0	0.0	0.0	0.0	5.47	0.0	2.25	0.0	51.11	BayesPrism
SRR10192462	0.0	0.0	9.01	0.0	0.0	0.0	0.0	2.59	28.69	0.0	0.0	0.0	0.0	0.0	0.0	0.03	25.54	0.0	0.0	1.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28	0.0	26.3	BayesPrism
SRR10192185	11.8	0.0	10.97	0.0	1.83	0.0	0.0	1.63	16.81	7.21	0.0	0.0	0.0	0.0	4.27	0.08	6.8	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	37.95	BayesPrism
SRR10192429	0.0	0.0	11.41	0.0	0.0	0.0	0.0	0.0	18.5	0.01	0.0	0.0	0.0	0.0	0.0	0.04	12.95	0.0	0.0	6.14	0.0	0.0	0.0	0.0	0.0	1.38	0.0	1.89	0.0	47.63	BayesPrism
SRR10192394	0.0	0.0	0.0	0.0	0.0	0.01	8.77	0.0	26.45	0.0	0.0	0.0	0.0	0.0	0.0	0.02	7.48	0.0	0.0	9.88	0.0	0.01	0.0	0.01	0.0	2.36	0.0	1.07	0.02	43.89	BayesPrism
SRR10192411	0.0	0.0	0.0	0.0	0.0	0.01	18.06	0.0	33.13	0.0	0.0	0.0	0.0	0.0	0.0	0.05	1.01	0.0	0.0	8.62	0.0	0.0	0.0	0.0	0.0	18.18	0.0	0.07	0.0	20.84	BayesPrism
SRR10192386	0.0	0.0	0.0	0.0	0.0	0.01	10.34	0.0	22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	5.37	0.0	0.0	0.0	0.0	0.0	3.67	0.0	0.0	0.0	58.46	BayesPrism
SRR10192401	14.25	0.0	9.78	0.0	3.34	0.0	0.0	4.34	17.01	1.65	0.0	0.0	0.0	0.0	0.07	0.11	10.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09	0.0	35.08	BayesPrism
SRR10192496	4.37	0.0	11.65	0.0	3.3	0.0	0.0	1.57	17.0	1.79	0.02	0.0	0.0	0.0	0.15	0.04	13.43	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62	0.0	43.02	BayesPrism
SRR10192184	0.0	0.0	0.02	0.0	0.0	0.0	13.44	0.0	32.01	0.0	0.0	0.0	0.0	0.0	0.0	0.07	5.17	0.0	0.0	8.4	0.0	0.0	0.0	0.0	0.0	11.54	0.0	0.6	0.0	28.72	BayesPrism
SRR10192179	0.0	0.0	1.61	0.0	0.0	0.0	3.77	0.1	29.23	0.0	0.0	0.0	0.0	0.0	0.0	0.06	4.82	0.0	0.0	10.17	0.0	0.0	0.0	0.0	0.0	4.05	0.0	0.58	0.0	45.57	BayesPrism
SRR10192192	0.0	0.0	1.81	0.01	0.01	26.58	0.1	0.06	25.72	0.0	0.0	0.66	0.0	0.0	0.84	0.78	1.12	0.0	0.0	3.45	0.0	0.0	0.0	0.0	0.0	3.13	0.0	0.19	0.0	35.52	BayesPrism
SRR10192239	0.0	0.0	5.84	0.0	0.0	0.0	0.12	0.01	32.77	0.24	0.0	0.0	0.0	0.0	0.0	0.06	17.32	0.0	0.0	9.07	0.0	0.0	0.0	0.0	0.0	4.84	0.0	0.64	0.0	29.06	BayesPrism
SRR10192207	0.0	0.0	0.0	0.0	0.0	0.0	33.3	0.0	21.06	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.02	0.03	0.03	0.0	0.06	0.0	0.07	0.03	23.46	0.0	0.17	0.0	21.68	BayesPrism
SRR10192196	0.0	0.0	0.0	0.0	0.0	2.57	22.05	0.0	27.99	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.01	0.01	1.56	0.0	0.03	0.0	0.03	0.01	15.06	0.01	0.17	0.0	30.38	BayesPrism
SRR10192451	0.0	0.0	2.71	0.0	0.0	0.0	6.85	0.0	19.8	0.0	0.0	0.0	0.01	0.0	0.0	0.08	5.4	0.01	0.02	7.11	0.0	0.11	0.01	0.05	0.04	3.01	0.0	1.37	0.1	53.3	BayesPrism
SRR10192181	0.0	0.0	0.01	0.0	0.0	12.43	7.18	0.0	34.46	0.0	0.0	0.01	0.0	0.0	0.0	0.11	1.66	0.0	0.0	5.24	0.0	0.0	0.0	0.0	0.0	14.9	0.0	0.09	0.0	23.89	BayesPrism
SRR10192224	0.01	0.0	14.9	0.0	1.02	0.0	0.0	1.52	12.48	3.28	0.0	0.0	0.0	0.0	0.0	0.11	16.93	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.0	4.43	0.01	45.28	BayesPrism
SRR10192226	0.0	0.0	2.99	0.0	0.27	0.0	9.17	0.0	21.2	0.0	0.0	0.01	0.0	0.0	0.61	0.09	6.26	0.01	0.01	3.41	0.0	0.04	0.0	0.02	0.01	23.68	0.02	0.66	0.0	31.53	BayesPrism
SRR10192371	0.0	0.0	2.1	0.0	0.0	3.82	0.0	0.0	15.77	0.0	0.0	0.0	0.0	0.0	0.0	0.05	3.92	0.0	0.0	6.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	67.97	BayesPrism
SRR10192187	0.0	0.0	0.03	0.0	0.0	21.66	2.38	0.0	39.69	0.0	0.0	0.0	0.0	0.0	0.01	0.26	0.72	0.0	0.0	3.44	0.0	0.0	0.0	0.0	0.0	3.05	0.0	0.62	0.0	28.12	BayesPrism
SRR10192210	0.0	0.0	0.0	0.0	0.0	0.0	12.67	0.0	8.96	0.0	0.0	0.0	0.01	0.0	0.0	0.09	0.0	0.04	0.02	0.0	0.0	0.32	0.0	0.14	0.12	53.44	0.01	0.09	0.01	24.08	BayesPrism
SRR10192223	0.0	0.0	1.96	0.0	0.0	0.01	2.19	0.0	15.13	0.0	0.0	0.0	0.0	0.0	0.0	0.06	8.29	0.0	0.0	7.08	0.0	0.01	0.0	0.01	0.01	0.01	0.0	0.54	0.01	64.66	BayesPrism
SRR10192182	0.0	0.0	0.01	0.0	0.0	23.7	2.33	0.01	35.73	0.0	0.0	0.01	0.0	0.0	0.83	0.05	0.32	0.0	0.0	4.28	0.0	0.0	0.0	0.0	0.0	6.71	0.0	0.18	0.0	25.82	BayesPrism
SRR10192359	0.01	0.0	11.8	0.01	0.11	0.0	0.0	0.63	25.18	0.07	0.0	0.0	0.0	0.0	0.0	0.07	13.55	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0	42.95	BayesPrism
SRR10192237	0.0	0.0	0.0	0.0	0.0	0.01	16.71	0.0	33.63	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.01	0.02	0.01	5.66	0.0	0.0	0.0	0.01	0.0	20.22	0.0	0.06	0.0	23.54	BayesPrism
SRR10192379	11.05	0.0	7.05	0.0	1.04	0.1	0.0	0.04	27.57	0.0	0.0	0.0	0.0	0.0	1.12	0.08	11.39	0.0	0.0	2.63	0.0	0.0	0.0	0.0	0.0	0.02	0.0	1.44	0.0	36.46	BayesPrism
SRR10192404	0.0	0.0	3.33	0.0	0.0	0.0	0.12	0.0	9.15	0.0	0.0	0.0	0.0	0.0	0.0	0.01	3.9	0.0	0.0	5.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	78.01	BayesPrism
SRR10192243	0.0	0.0	3.98	0.01	0.0	0.01	1.16	0.01	29.94	0.0	0.0	0.0	0.0	0.0	0.0	0.07	25.15	0.0	0.0	9.35	0.0	0.0	0.0	0.0	0.0	0.76	0.0	1.34	0.0	28.2	BayesPrism
SRR10192193	0.0	0.0	0.01	0.0	0.0	4.33	13.48	0.0	36.2	0.0	0.0	0.0	0.0	0.0	0.0	0.11	2.46	0.0	0.0	6.12	0.0	0.0	0.0	0.0	0.0	12.52	0.0	0.07	0.0	24.66	BayesPrism
SRR10192380	5.8	0.0	2.18	0.0	0.55	0.0	0.0	0.46	15.88	0.01	0.09	0.01	0.0	0.0	33.1	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09	0.0	40.78	BayesPrism
SRR10192208	2.26	0.0	3.28	0.0	0.01	10.51	1.75	0.02	29.1	0.27	0.01	0.01	0.0	0.0	1.01	0.07	13.13	0.0	0.0	5.02	0.0	0.0	0.0	0.0	0.0	1.89	0.0	1.03	0.0	30.64	BayesPrism
SRR10192259	5.09	0.0	8.04	0.0	2.09	0.0	0.0	4.13	11.33	4.97	0.01	0.0	0.0	0.0	0.56	0.02	26.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	6.42	0.0	30.67	BayesPrism
SRR10192183	0.0	0.0	0.0	0.0	0.0	0.0	30.31	0.0	12.56	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.39	0.0	0.0	0.0	24.44	BayesPrism
SRR10192228	0.01	0.0	6.41	0.0	0.99	0.01	6.99	0.01	20.57	0.51	0.01	0.0	0.01	0.0	2.16	0.02	15.42	0.0	0.01	3.78	0.0	0.01	0.0	0.02	0.01	10.75	0.0	1.39	0.0	30.88	BayesPrism
SRR10192174	0.0	0.0	0.0	0.0	0.0	0.0	34.46	0.0	20.45	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.01	0.03	0.01	0.0	0.12	0.0	0.14	0.05	23.43	0.02	0.26	0.06	20.88	BayesPrism
SRR10192230	0.0	0.01	4.55	0.01	0.01	0.0	6.07	0.03	24.31	0.6	0.0	0.0	0.05	0.0	0.0	0.07	12.97	0.01	0.02	5.84	0.0	0.13	0.0	0.15	0.08	9.4	0.02	2.59	0.07	33.01	BayesPrism
SRR10192406	1.84	0.0	13.87	0.0	2.21	0.0	0.0	1.6	16.88	0.0	0.0	0.0	0.0	0.0	0.0	0.02	16.92	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53	0.0	43.09	BayesPrism
SRR10192472	0.0	0.0	0.59	0.0	0.48	0.06	16.79	0.0	25.73	0.0	0.0	0.0	0.0	0.01	0.11	0.08	4.01	0.01	0.02	4.69	0.0	0.02	0.0	0.06	0.03	12.15	0.01	1.44	0.07	33.61	BayesPrism
SRR10192382	10.85	0.0	4.86	0.0	1.32	0.09	0.0	0.36	27.95	0.0	0.01	0.01	0.0	0.0	4.26	0.04	13.24	0.0	0.0	2.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	32.63	BayesPrism
SRR10192198	0.0	0.0	11.97	0.0	0.0	0.0	3.12	0.0	15.11	2.95	0.0	0.0	0.0	0.0	0.0	0.04	15.96	0.0	0.0	3.24	0.0	0.0	0.0	0.0	0.0	2.98	0.0	0.21	0.0	44.4	BayesPrism
SRR10192403	0.0	0.0	9.25	0.01	0.4	0.0	3.12	0.09	21.77	0.0	0.0	0.0	0.04	0.0	0.0	0.08	7.81	0.01	0.03	4.68	0.0	0.11	0.01	0.13	0.08	12.94	0.03	2.58	0.08	36.74	BayesPrism
SRR10192334	0.0	0.0	3.93	0.0	0.0	0.0	1.49	0.0	31.18	0.0	0.0	0.0	0.0	0.0	0.0	0.11	13.31	0.01	0.01	10.21	0.0	0.0	0.0	0.02	0.01	2.22	0.0	2.6	0.01	34.87	BayesPrism
