	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
prevail_cu_cfrna_82	0.0	0.0	0.0	0.0	1.87	13.54	0.0	0.0	30.47	0.0	5.3	0.0	4.21	0.0	0.0	0.08	0.0	0.01	0.17	7.29	0.0	0.0	1.95	0.12	0.94	0.09	0.01	9.37	1.54	23.03	BayesPrism
prevail_cu_cfrna_83	0.0	0.0	0.0	0.0	0.01	21.88	0.0	0.0	37.63	0.0	4.63	0.0	5.97	0.0	0.0	0.13	0.0	0.05	0.08	1.25	0.0	0.24	0.0	0.0	0.0	0.01	0.01	6.61	1.85	19.63	BayesPrism
prevail_cu_cfrna_260	0.0	0.13	0.0	0.0	0.41	30.5	0.0	0.0	27.55	0.0	0.0	0.0	2.08	0.0	0.0	0.23	0.0	0.23	0.27	11.29	0.01	0.53	0.0	0.1	0.88	2.99	0.0	15.05	0.0	7.73	BayesPrism
prevail_cu_cfrna_226	0.0	0.38	0.0	0.0	1.19	0.58	0.53	0.0	6.99	0.0	0.0	0.0	0.01	0.0	0.0	0.14	12.94	0.03	0.09	3.17	0.0	0.36	0.05	0.13	3.74	0.0	0.02	8.24	0.04	61.35	BayesPrism
prevail_cu_cfrna_321	0.0	0.02	0.0	0.01	6.08	8.72	0.0	0.0	31.36	1.59	0.0	0.01	0.18	0.1	0.33	0.06	2.46	0.0	0.33	3.54	0.0	0.09	1.48	0.46	2.95	12.89	0.06	13.89	0.01	13.35	BayesPrism
prevail_cu_cfrna_307	0.0	0.02	0.0	0.0	0.08	41.92	0.0	0.0	25.44	0.0	0.0	0.0	0.28	0.0	0.0	0.05	5.16	0.0	0.03	1.84	0.0	0.03	0.0	0.01	0.03	13.3	0.0	4.65	0.0	7.13	BayesPrism
prevail_cu_cfrna_313	0.0	0.01	0.0	0.0	0.11	29.17	0.0	0.0	29.42	0.0	0.0	0.0	1.58	0.04	0.0	0.27	0.0	0.02	0.17	8.0	0.0	0.79	0.02	0.15	1.07	6.13	0.04	12.99	0.11	9.9	BayesPrism
prevail_cu_cfrna_258	0.0	0.0	0.0	0.0	0.01	65.03	0.0	0.0	19.18	0.0	0.0	0.0	0.36	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	9.33	0.0	1.34	0.0	4.52	BayesPrism
prevail_cu_cfrna_318	0.0	0.0	0.0	0.0	0.03	9.88	0.0	0.0	47.85	0.0	2.87	0.0	8.89	0.0	0.0	0.06	0.0	3.41	0.08	0.22	0.0	0.17	0.0	0.0	0.0	0.0	0.0	5.64	0.22	20.67	BayesPrism
prevail_cu_cfrna_303	0.0	0.02	0.0	0.0	0.17	11.99	0.0	0.0	30.27	0.0	0.0	0.0	4.44	0.06	0.0	0.42	0.01	0.71	0.35	9.83	0.03	0.9	0.0	0.15	8.55	1.71	0.03	19.5	0.26	10.6	BayesPrism
prevail_cu_cfrna_95	0.0	0.02	0.0	0.0	0.07	10.36	0.3	0.0	42.37	0.0	0.19	0.0	8.77	0.02	0.0	0.2	0.0	2.14	0.04	3.79	0.0	0.32	0.37	0.0	1.71	0.39	0.02	7.24	0.03	21.64	BayesPrism
prevail_cu_cfrna_280	0.0	0.01	0.0	0.0	0.0	36.11	0.0	0.0	38.21	0.0	0.0	0.0	5.91	0.0	0.0	0.04	0.0	0.1	0.02	0.03	0.0	0.05	0.0	0.0	0.16	3.87	0.0	3.53	0.0	11.96	BayesPrism
prevail_cu_cfrna_317	0.0	0.02	0.0	0.0	0.09	20.63	1.02	0.0	47.01	0.0	0.0	0.0	2.44	0.0	0.0	0.19	0.0	1.19	0.21	2.65	0.0	0.38	0.27	0.09	2.77	1.74	0.01	10.67	0.31	8.28	BayesPrism
prevail_cu_cfrna_310	0.0	0.03	0.0	0.0	3.96	17.66	0.06	0.0	25.6	0.0	0.0	0.0	0.03	0.04	0.16	0.16	0.03	0.04	0.23	6.08	0.01	0.15	0.19	0.57	5.69	12.96	0.04	12.96	0.23	13.1	BayesPrism
prevail_cu_cfrna_309	0.0	0.0	0.0	0.0	0.21	17.61	0.01	0.0	29.81	0.0	0.0	0.0	1.97	0.03	0.0	0.31	0.0	0.12	0.24	10.2	0.02	1.33	0.22	0.17	3.46	7.39	0.02	18.66	0.16	8.04	BayesPrism
prevail_cu_cfrna_201	2.75	0.0	15.48	0.0	11.11	0.0	0.66	0.0	22.29	3.13	0.0	0.01	0.0	0.0	0.01	0.01	16.13	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.22	2.03	0.0	3.79	0.05	22.3	BayesPrism
prevail_cu_cfrna_290	0.0	0.0	0.0	0.0	0.01	15.91	3.93	0.0	38.63	0.0	0.0	0.0	3.36	0.0	0.0	0.7	0.0	0.44	0.0	1.61	0.0	0.05	0.0	0.0	1.52	0.39	0.0	1.21	0.09	32.13	BayesPrism
prevail_cu_cfrna_222	0.0	0.0	0.0	0.0	0.13	32.65	0.0	0.0	39.35	0.0	0.0	0.0	1.07	0.0	0.0	0.1	0.01	0.0	0.01	1.4	0.0	0.08	0.01	0.0	0.18	8.51	0.0	4.64	0.0	11.85	BayesPrism
prevail_cu_cfrna_108	0.0	0.0	0.0	0.0	1.86	7.22	0.0	0.0	29.66	0.0	0.0	0.0	1.41	0.0	0.01	0.78	0.0	0.0	0.33	4.45	0.02	0.51	10.5	0.55	2.8	7.04	0.09	21.54	0.14	11.09	BayesPrism
prevail_cu_cfrna_294	1.91	0.01	0.96	0.04	6.18	0.02	0.01	0.0	17.86	0.76	0.02	0.0	0.45	0.52	0.93	0.45	6.16	0.1	0.2	4.27	0.02	0.34	2.2	0.48	5.33	3.52	0.09	20.49	0.79	25.89	BayesPrism
prevail_cu_cfrna_127	0.05	0.0	27.16	0.0	19.81	0.0	0.0	2.54	0.93	0.0	0.0	15.5	0.0	0.0	2.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	31.64	BayesPrism
prevail_cu_cfrna_287	0.0	0.0	0.02	2.22	2.29	7.22	0.05	0.08	44.33	0.16	0.01	0.01	0.17	0.0	0.0	0.48	1.13	0.12	0.07	5.48	0.0	0.03	0.54	0.09	0.47	14.2	0.01	5.11	0.0	15.68	BayesPrism
prevail_cu_cfrna_137	5.05	0.0	1.03	0.0	14.92	0.0	0.0	2.82	26.86	0.0	0.06	14.34	0.0	0.0	0.37	0.04	1.19	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	8.05	0.0	2.45	0.0	22.76	BayesPrism
prevail_cu_cfrna_119	6.99	0.0	14.42	0.0	16.24	0.0	0.0	3.44	14.96	0.0	0.0	8.13	0.0	0.0	0.21	0.0	4.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54	0.0	0.79	0.0	26.68	BayesPrism
prevail_cu_cfrna_282	2.52	0.01	2.73	4.7	9.98	7.21	0.0	0.01	23.02	0.01	0.15	0.01	0.0	0.0	0.41	0.05	22.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.75	0.0	1.43	0.0	13.67	BayesPrism
prevail_cu_cfrna_291	8.81	0.0	2.82	0.0	13.01	0.0	0.0	0.46	28.2	0.01	0.03	8.46	0.0	0.0	1.32	0.01	7.85	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	8.13	0.0	2.49	0.0	18.37	BayesPrism
prevail_cu_cfrna_284	3.43	0.0	1.67	0.01	17.4	0.0	0.0	2.0	25.55	0.95	0.0	7.87	0.0	0.0	1.07	0.65	5.08	0.02	0.05	0.0	0.0	0.0	0.0	0.07	0.03	7.24	0.07	6.21	0.0	20.61	BayesPrism
prevail_cu_cfrna_124	0.7	0.0	3.79	0.0	16.02	0.0	0.14	2.53	11.71	0.0	0.0	20.89	0.0	0.0	11.62	0.0	0.03	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	10.66	0.0	0.77	0.0	21.1	BayesPrism
prevail_cu_cfrna_146	5.29	0.0	1.82	0.0	16.75	0.0	0.0	3.39	23.59	0.0	0.0	14.44	0.0	0.0	3.25	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27	0.0	1.29	0.0	20.98	BayesPrism
prevail_cu_cfrna_12	0.01	0.04	17.87	0.0	13.95	0.0	0.0	0.26	7.74	3.3	0.01	0.0	0.01	0.23	0.16	0.25	10.19	0.05	0.18	0.0	0.02	0.07	0.07	0.53	0.57	0.53	0.05	18.73	0.04	25.15	BayesPrism
prevail_cu_cfrna_120	4.75	0.0	11.65	0.0	17.3	0.0	0.0	4.14	14.6	0.0	0.0	14.33	0.0	0.0	4.46	0.0	0.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47	0.0	1.02	0.0	23.54	BayesPrism
prevail_cu_cfrna_136	0.44	0.0	2.22	0.01	11.38	0.0	5.4	1.18	22.33	0.0	0.0	8.36	0.0	0.0	4.18	0.0	0.1	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.03	28.36	0.0	1.27	0.02	14.6	BayesPrism
prevail_cu_cfrna_285	0.01	0.0	1.19	0.69	5.44	11.76	0.0	0.0	42.73	0.01	7.44	0.01	0.87	0.0	0.01	0.14	0.25	0.05	0.0	0.24	0.0	0.0	0.0	0.0	0.03	10.1	0.0	2.65	0.24	16.12	BayesPrism
prevail_cu_cfrna_125	3.61	0.0	0.03	0.0	15.91	0.0	0.0	9.31	20.55	0.0	0.0	15.44	0.0	0.0	1.65	0.01	1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8	0.0	2.93	0.0	21.35	BayesPrism
prevail_cu_cfrna_129	6.94	0.0	2.21	0.0	15.2	0.0	0.0	4.11	17.65	0.01	0.0	16.31	0.0	0.0	5.87	0.0	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71	0.0	1.32	0.0	24.02	BayesPrism
prevail_cu_cfrna_295	0.0	0.0	0.0	0.0	0.34	34.21	0.0	0.02	42.25	0.0	0.0	0.0	0.02	0.0	0.0	0.06	0.0	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.09	14.11	0.0	1.07	0.0	7.8	BayesPrism
prevail_cu_cfrna_292	0.0	0.0	0.21	0.0	0.56	19.4	0.0	0.0	48.45	0.01	0.01	0.0	6.89	0.0	0.0	0.02	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.57	0.0	20.71	BayesPrism
prevail_cu_cfrna_141	8.82	0.0	0.0	0.0	15.25	0.0	0.0	1.51	30.39	0.0	0.0	9.84	0.0	0.0	2.82	0.03	1.48	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	10.2	0.0	3.59	0.0	16.01	BayesPrism
prevail_cu_cfrna_126	4.17	0.0	3.35	0.0	16.42	0.0	0.0	2.51	18.75	0.0	0.0	18.28	0.0	0.0	3.81	0.01	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27	0.0	1.21	0.0	25.53	BayesPrism
prevail_cu_cfrna_114	2.33	0.0	0.04	0.07	8.96	0.01	0.0	5.84	33.46	0.0	0.01	4.62	0.0	0.01	0.0	0.08	7.8	0.0	0.08	0.0	0.0	0.0	0.0	0.23	0.07	14.49	0.01	9.57	0.01	12.29	BayesPrism
prevail_cu_cfrna_24	0.6	0.11	14.52	0.0	10.87	0.0	0.0	0.07	14.58	3.16	0.0	0.0	0.01	0.04	0.0	0.23	12.32	0.04	0.28	0.01	0.06	0.03	0.0	0.32	0.77	2.91	0.14	16.97	0.19	21.76	BayesPrism
prevail_cu_cfrna_130	3.49	0.0	19.03	0.0	15.63	0.0	0.0	1.83	11.22	0.01	0.0	11.61	0.0	0.0	0.69	0.0	5.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72	0.0	0.19	0.0	27.09	BayesPrism
prevail_cu_cfrna_296	0.01	0.13	1.44	0.01	5.83	12.46	0.0	0.0	21.24	0.95	0.0	0.0	0.39	0.06	0.22	0.14	16.96	0.01	0.18	1.82	0.01	0.12	0.2	0.08	1.34	5.47	0.04	11.24	0.05	19.57	BayesPrism
prevail_cu_cfrna_138	3.94	0.0	0.0	0.01	10.57	1.78	0.0	2.74	35.38	0.0	2.04	4.3	0.0	0.01	0.89	0.0	0.14	0.0	0.01	0.01	0.0	0.0	0.0	0.15	0.0	15.43	0.0	5.51	0.01	17.07	BayesPrism
prevail_cu_cfrna_299	0.0	0.0	1.01	1.68	4.79	10.73	0.0	0.0	39.82	1.81	0.0	0.0	0.22	0.0	0.1	0.04	3.63	0.01	0.02	0.27	0.0	0.03	0.02	0.01	2.27	11.39	0.0	3.12	0.0	18.99	BayesPrism
prevail_cu_cfrna_132	6.08	0.0	4.67	0.0	14.26	0.0	0.0	4.03	25.9	0.0	0.0	10.71	0.0	0.0	0.94	0.0	2.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.12	0.0	0.36	0.0	18.0	BayesPrism
prevail_cu_cfrna_139	1.1	0.0	0.0	0.01	8.49	13.18	0.0	1.53	38.51	0.0	0.0	3.15	0.0	0.0	0.64	0.03	0.3	0.0	0.01	0.01	0.0	0.0	0.0	0.04	0.0	19.65	0.0	1.54	0.0	11.78	BayesPrism
prevail_cu_cfrna_128	3.1	0.0	17.84	0.0	19.34	0.0	0.0	2.7	7.57	0.0	0.0	16.33	0.0	0.0	4.72	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09	0.0	0.43	0.0	26.78	BayesPrism
prevail_cu_cfrna_121	4.75	0.0	12.46	0.0	16.91	0.0	0.0	2.65	18.48	0.01	0.0	12.84	0.0	0.0	0.61	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.5	0.0	28.73	BayesPrism
prevail_cu_cfrna_42	0.17	0.0	29.17	0.0	19.94	0.0	0.0	0.19	4.18	2.95	0.0	0.01	0.0	0.01	0.56	0.05	8.8	0.0	0.02	0.0	0.0	0.0	0.0	0.03	0.0	0.01	0.01	6.67	0.0	27.22	BayesPrism
prevail_cu_cfrna_147	5.09	0.0	0.0	0.0	15.98	0.0	0.0	4.5	26.4	0.0	0.0	9.05	0.0	0.0	1.76	0.06	2.45	0.0	0.02	0.0	0.0	0.0	0.0	0.29	0.0	10.46	0.0	6.33	0.0	17.59	BayesPrism
prevail_cu_cfrna_140	2.13	0.0	8.86	0.01	11.09	0.0	0.99	2.61	22.95	0.01	0.0	8.25	0.0	0.0	0.62	0.0	7.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.96	0.0	0.59	0.01	17.67	BayesPrism
prevail_cu_cfrna_135	3.23	0.0	11.92	0.0	17.46	0.0	0.0	2.9	15.29	0.0	0.0	17.3	0.0	0.0	2.72	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18	0.0	0.54	0.0	25.07	BayesPrism
prevail_cu_cfrna_286	1.77	0.0	23.91	0.0	15.07	0.0	0.0	1.69	14.14	0.3	0.0	9.71	0.0	0.0	0.14	0.03	6.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	1.6	0.0	24.4	BayesPrism
prevail_cu_cfrna_131	5.35	0.0	0.0	0.0	14.87	0.0	0.0	3.78	25.91	0.0	0.0	11.45	0.0	0.0	11.17	0.02	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.63	0.0	1.45	0.0	17.31	BayesPrism
prevail_cu_cfrna_142	4.75	0.0	0.04	0.0	17.25	0.0	0.0	5.18	17.31	0.0	0.0	20.47	0.0	0.0	7.62	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72	0.0	1.34	0.0	20.19	BayesPrism
prevail_cu_cfrna_118	5.87	0.0	5.81	0.0	14.96	0.0	0.0	1.3	24.36	0.0	0.0	9.21	0.0	0.0	2.16	0.01	4.47	0.0	0.02	0.0	0.0	0.0	0.0	0.03	0.0	9.43	0.0	3.27	0.0	19.09	BayesPrism
prevail_cu_cfrna_109	1.09	0.0	0.31	0.0	17.85	0.0	0.0	4.04	19.6	0.0	0.0	23.83	0.0	0.0	2.7	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	3.71	0.0	2.63	0.0	24.14	BayesPrism
prevail_cu_cfrna_110	0.05	0.01	24.01	0.0	14.8	0.0	0.0	0.28	30.42	6.39	0.0	0.03	0.0	0.0	1.79	0.0	2.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	1.13	0.0	1.73	0.01	16.55	BayesPrism
prevail_cu_cfrna_112	0.11	0.0	1.86	0.01	8.42	0.0	0.2	2.13	32.27	0.33	0.02	4.52	0.01	0.04	0.0	0.22	9.09	0.0	0.06	2.75	0.0	0.01	0.13	0.43	0.01	6.02	0.02	9.67	0.01	21.66	BayesPrism
prevail_cu_cfrna_166	4.33	0.0	18.15	0.0	17.93	0.0	0.0	2.22	11.25	0.01	0.0	11.22	0.0	0.0	0.27	0.0	2.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	1.25	0.0	30.24	BayesPrism
prevail_cu_cfrna_159	5.86	0.0	13.22	0.0	16.23	0.0	0.0	2.4	15.47	0.0	0.0	12.43	0.0	0.0	2.29	0.0	1.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16	0.0	0.34	0.0	25.84	BayesPrism
prevail_cu_cfrna_167	5.09	0.0	13.51	0.0	17.73	0.0	0.0	3.6	11.57	0.0	0.0	15.83	0.0	0.0	4.08	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	0.0	0.3	0.0	25.5	BayesPrism
prevail_cu_cfrna_150	0.01	0.0	0.01	0.92	9.93	0.0	10.24	0.8	24.52	0.0	0.0	4.25	0.0	0.0	2.08	0.01	1.31	0.01	0.1	0.0	0.0	0.0	0.0	0.01	1.49	32.46	0.01	3.11	0.01	8.71	BayesPrism
prevail_cu_cfrna_169	2.62	0.0	0.01	0.0	13.04	0.0	0.01	7.38	27.71	0.0	0.0	12.5	0.0	0.0	0.37	0.04	3.18	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01	9.32	0.0	5.78	0.0	17.98	BayesPrism
prevail_cu_cfrna_162	3.39	0.0	0.01	0.0	18.0	0.0	0.0	5.5	15.54	0.0	0.0	17.35	0.0	0.02	7.67	0.02	0.31	0.0	0.05	0.0	0.0	0.0	0.0	0.08	0.0	6.54	0.0	5.29	0.0	20.21	BayesPrism
prevail_cu_cfrna_151	3.47	0.0	0.01	0.0	17.7	0.0	0.0	3.51	16.4	0.0	0.0	16.87	0.0	0.01	9.85	0.01	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	7.85	0.0	3.97	0.0	20.25	BayesPrism
prevail_cu_cfrna_170	5.08	0.0	22.71	0.0	16.87	0.0	0.0	3.05	9.68	0.01	0.0	14.33	0.0	0.0	2.0	0.01	1.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.79	0.0	24.26	BayesPrism
prevail_cu_cfrna_148	9.44	0.0	1.68	0.0	13.95	0.0	0.0	2.54	29.65	0.0	1.1	9.02	0.0	0.0	0.29	0.01	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	9.7	0.0	1.38	0.0	21.01	BayesPrism
prevail_cu_cfrna_149	6.94	0.0	8.11	0.0	17.72	0.0	0.0	2.81	17.93	0.01	0.0	13.96	0.0	0.0	3.77	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48	0.0	1.15	0.0	25.02	BayesPrism
prevail_cu_cfrna_164	8.42	0.0	0.08	0.0	11.98	0.0	0.0	1.6	30.99	0.0	0.0	8.54	0.0	0.0	7.71	0.04	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.47	0.0	1.85	0.0	14.27	BayesPrism
prevail_cu_cfrna_165	2.0	0.0	2.48	0.0	14.11	0.0	1.55	3.06	17.75	0.01	0.0	13.93	0.0	0.01	5.99	0.0	2.9	0.0	0.05	0.0	0.0	0.01	0.0	0.02	0.03	11.69	0.0	3.56	0.01	20.81	BayesPrism
prevail_cu_cfrna_171	0.0	0.01	0.0	0.0	0.01	11.03	0.04	0.0	44.92	0.0	0.01	0.0	0.01	0.0	0.0	0.58	0.0	0.3	0.09	12.12	0.01	0.08	0.01	0.5	0.01	6.49	0.0	5.95	0.01	17.83	BayesPrism
prevail_cu_cfrna_152	2.84	0.0	21.48	0.0	17.84	0.0	0.0	3.48	8.74	0.01	0.0	12.99	0.0	0.0	0.09	0.03	5.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	0.0	1.09	0.0	25.15	BayesPrism
prevail_cu_cfrna_174	6.53	0.0	7.56	0.01	10.6	0.01	0.0	0.26	31.81	0.71	0.24	4.23	1.35	0.01	1.73	0.27	6.65	0.19	0.02	0.01	0.0	0.0	0.0	0.07	0.37	2.38	0.0	4.37	0.01	20.59	BayesPrism
prevail_cu_cfrna_181	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	12.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	84.29	0.0	0.0	0.03	0.0	3.1	BayesPrism
prevail_cu_cfrna_183	0.0	0.0	0.0	0.0	4.4	23.35	0.0	0.01	32.24	0.02	0.01	0.02	0.01	0.15	0.02	0.7	0.08	0.01	0.24	3.02	0.01	0.01	0.15	0.45	1.3	5.69	0.03	12.53	0.07	15.49	BayesPrism
prevail_cu_cfrna_175	0.19	0.0	28.89	0.0	13.77	0.0	0.0	0.82	9.89	3.23	0.0	0.02	0.0	0.0	0.03	0.06	10.24	0.0	0.05	0.0	0.01	0.0	0.0	0.01	0.0	0.46	0.0	5.7	0.0	26.61	BayesPrism
prevail_cu_cfrna_177	4.66	0.0	23.37	0.0	14.79	0.0	0.0	1.15	15.35	0.07	0.0	7.66	0.0	0.0	0.02	0.04	4.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	1.11	0.0	26.38	BayesPrism
prevail_cu_cfrna_179	2.32	0.0	36.11	0.0	9.01	0.0	0.0	0.04	15.43	1.65	0.0	0.0	0.0	0.0	0.01	0.01	6.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87	0.0	0.18	0.0	26.48	BayesPrism
prevail_cu_cfrna_182	2.85	0.0	13.15	0.0	18.08	0.0	0.0	1.43	16.79	0.0	0.0	11.76	0.0	0.0	1.24	0.0	10.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44	0.0	0.9	0.0	20.08	BayesPrism
prevail_cu_cfrna_185	3.79	0.02	1.77	0.01	10.38	0.28	0.0	0.85	36.91	0.25	2.44	5.3	1.06	0.02	0.59	0.22	1.87	0.34	0.09	0.0	0.0	0.01	0.0	0.16	0.1	5.93	0.04	8.52	0.08	18.95	BayesPrism
prevail_cu_cfrna_228	5.6	0.0	0.0	0.01	10.09	0.0	0.0	2.24	39.38	0.01	0.01	5.43	0.0	0.0	3.02	0.05	0.14	0.0	0.01	0.0	0.0	0.0	0.0	0.09	0.0	19.42	0.0	2.13	0.0	12.36	BayesPrism
prevail_cu_cfrna_230	7.97	0.0	16.7	0.0	13.15	0.0	0.0	1.18	21.08	0.01	0.0	5.32	0.0	0.0	0.06	0.02	3.24	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	6.98	0.0	0.62	0.0	23.63	BayesPrism
prevail_cu_cfrna_191	0.77	0.0	34.5	0.0	17.04	0.0	0.0	0.16	5.23	1.21	0.0	5.48	0.0	0.0	3.55	0.02	2.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.73	0.0	28.55	BayesPrism
prevail_cu_cfrna_192	0.01	0.0	23.3	0.0	11.62	0.0	0.0	1.24	9.74	1.23	0.0	0.47	0.0	0.0	0.01	0.03	23.46	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	1.44	0.0	3.56	0.0	23.83	BayesPrism
prevail_cu_cfrna_193	5.46	0.0	11.0	0.0	13.42	0.0	0.0	0.47	19.31	0.01	0.0	7.14	0.0	0.0	0.91	0.06	9.88	0.0	0.04	0.0	0.0	0.0	0.0	0.01	0.01	3.37	0.0	5.53	0.0	23.36	BayesPrism
prevail_cu_cfrna_194	0.43	0.0	7.74	0.02	12.5	0.0	0.0	0.14	24.82	0.0	0.0	5.28	0.0	0.0	0.53	0.06	17.48	0.0	0.05	0.0	0.0	0.0	0.0	0.01	0.07	6.95	0.0	5.59	0.0	18.29	BayesPrism
prevail_cu_cfrna_195	0.03	0.0	32.04	0.0	9.7	0.0	0.0	1.99	5.97	0.54	0.0	0.0	0.0	0.0	0.0	0.01	19.86	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	1.45	0.0	28.32	BayesPrism
prevail_cu_cfrna_196	0.11	0.0	28.93	0.0	12.91	0.0	0.0	0.54	10.47	3.17	0.0	0.35	0.0	0.0	0.0	0.01	13.7	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	2.7	0.0	26.9	BayesPrism
prevail_cu_cfrna_197	8.11	0.0	11.72	0.0	6.56	0.0	0.0	0.74	35.65	2.99	0.38	0.01	2.59	0.0	0.0	0.09	1.87	0.36	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	3.62	0.0	25.2	BayesPrism
prevail_cu_cfrna_272	9.1	0.01	9.09	0.0	12.58	0.0	0.0	4.25	23.67	0.0	0.0	9.33	0.17	0.0	1.1	0.02	0.8	0.03	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	2.69	0.0	26.67	BayesPrism
prevail_cu_cfrna_278	0.0	0.01	0.0	0.0	0.12	18.68	0.02	0.0	46.62	0.0	1.04	0.0	2.36	0.0	0.0	0.15	0.0	0.21	0.17	3.93	0.01	0.9	0.0	0.05	2.15	6.61	0.01	7.59	0.15	9.21	BayesPrism
prevail_cu_cfrna_271	3.25	0.0	16.38	0.0	9.57	0.0	0.0	0.23	20.8	2.86	0.0	0.01	0.0	0.0	0.01	0.01	12.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15	0.0	0.8	0.0	31.86	BayesPrism
prevail_cu_cfrna_270	0.0	0.03	0.0	0.0	0.29	24.1	0.0	0.0	33.46	0.0	0.0	0.0	2.56	0.0	0.05	0.18	0.0	0.0	0.1	3.8	0.0	0.76	0.01	0.03	3.07	5.82	0.02	6.55	0.0	19.15	BayesPrism
prevail_cu_cfrna_234	6.17	0.0	0.07	0.0	15.33	0.0	0.0	4.18	26.31	0.0	0.01	12.85	0.0	0.0	4.71	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	6.63	0.0	2.41	0.0	20.38	BayesPrism
prevail_cu_cfrna_235	5.41	0.0	11.48	0.0	9.97	0.0	0.0	0.05	26.22	2.31	5.05	0.01	0.6	0.0	0.04	0.05	9.88	0.02	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	4.86	0.01	23.9	BayesPrism
